Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
18 SW 10 18 0 3657528
18 HW 6 24 0 3471552
28 SW 14 53 0 21595896
28 HW 12 45 0 19640880
38 SW 18 85 0 66583944
38 HW 18 63 0 55995408
48 SW 29 108 0 147825216
48 HW 26 93 0 119748888
58 SW 34 154 0 255874248
58 HW 30 106 0 215881848
68 SW 39 183 0 395950464
68 HW 35 132 0 354656232
78 SW 37 207 0 563463432
78 HW 36 154 0 537786648
88 SW 30 215 0 712812744
88 HW 36 165 0 729187704
98 SW 31 223 0 886396392
98 HW 40 179 0 918964872
108 SW 35 249 0 1090472544
108 HW 39 195 0 1102435488
118 SW 42 271 0 1291852800
118 HW 34 228 0 1266743016
128 SW 40 286 0 1459402056
128 HW 42 241 0 1469384280
138 SW 40 311 0 1599811095
138 HW 41 273 0 1659008736
148 SW 39 332 0 1765514199
148 HW 41 288 0 1886526936
158 SW 42 361 0 1968382263
158 HW 38 302 0 2097695880
168 SW 40 400 0 2213208510
168 HW 35 322 0 2283009624
178 SW 39 448 0 2538241821
178 HW 37 344 0 2511308016
188 SW 48 477 0 2953919349
188 HW 46 390 0 2747895192
198 SW 53 486 0 3406683213
198 HW 47 404 0 3052501200
208 SW 53 538 0 3891309453
208 HW 48 431 0 3405993192
218 SW 50 578 0 4254972669
218 HW 50 460 0 3751725600
228 SW 51 599 0 4627710909
228 HW 49 484 0 4092911424
238 SW 40 609 0 4941854613
238 HW 48 520 0 4434181920
248 HW 37 538 0 4720678704
248 SW 48 651 0 5281306173
258 HW 40 570 0 4984466760
258 SW 50 684 0 5596970949
268 HW 49 605 0 5304480048
268 SW 38 735 0 5880891285
278 HW 42 626 0 5619943728
278 SW 40 812 0 6167815965
288 HW 33 641 0 5845955976
288 SW 37 817 0 6548139909
299 SW 44 866 0 6989028525
299 HW 43 669 0 6129201960
309 SW 39 873 0 7441855893
309 HW 45 684 0 6471570168
319 SW 48 911 0 7977413853
319 HW 47 711 0 6831702864
329 SW 47 945 0 8539768989
329 HW 43 754 0 7210203336
339 SW 50 971 0 9092347533
339 HW 47 794 0 7573021344
349 SW 50 988 0 9721832445
349 HW 47 834 0 7880521320
359 HW 41 870 0 8174696040
359 SW 44 1004 0 10193561325
369 HW 48 923 0 8514437904
369 SW 56 1036 0 10724911389
379 HW 37 944 0 8835059016
379 SW 57 1061 0 11158159869
389 HW 33 952 0 9133170984
389 SW 38 1074 0 11528757117
399 HW 41 991 0 9443693448
399 SW 35 1107 0 11906044965
409 HW 40 1017 0 9744782544
409 SW 45 1136 0 12258440757
419 HW 42 1034 0 10011898512
419 SW 48 1151 0 12658847085
429 HW 40 1061 0 10301700528
429 SW 39 1165 0 12872734605
439 HW 33 1069 0 10570186368
439 SW 34 1168 0 13091738733
449 HW 30 1087 0 10869888960
449 SW 31 1199 0 13326047325
459 HW 35 1101 0 11220408360
459 SW 38 1218 0 13567872069
469 HW 39 1134 0 11589777864
469 SW 43 1237 0 13786614621
479 HW 40 1181 0 11853546264
479 SW 47 1266 0 14035545765
489 HW 46 1209 0 12131371728
489 SW 47 1297 0 14191723269
499 HW 43 1237 0 12428112312
499 SW 44 1334 0 14346302589
509 HW 44 1256 0 12716006184
509 SW 41 1352 0 14544501597
519 HW 39 1285 0 13022722944
519 SW 36 1392 0 14788213317
529 HW 39 1321 0 13341298320
529 SW 44 1418 0 15099245325
539 HW 41 1329 0 13670291376
539 SW 39 1425 0 15433852437
549 HW 32 1330 0 14010934392
549 SW 31 1431 0 15661084869
559 HW 25 1335 0 14259129192
559 SW 23 1435 0 15776232741
569 HW 25 1339 0 14473273752
569 SW 21 1441 0 15876399717
579 HW 18 1340 0 14670202680
579 SW 12 1444 0 15955829613
589 SW 12 1448 0 16020162189
589 HW 13 1343 0 14826244104
599 SW 7 1451 0 16048448685
599 HW 13 1345 0 14982655968
609 SW 8 1452 0 16077037581
609 HW 8 1346 0 15055764192
619 SW 4 1454 0 16077037581
619 HW 7 1347 0 15114116808
630 SW 6 1456 0 16077037581
630 HW 4 1348 0 15119918352
640 SW 2 1456 0 16077037581
640 HW 2 1348 0 15119918352
