Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
8 SW 24 24 0 0
8 HW 24 24 0 0
13 SW 48 48 0 0
13 HW 44 44 0 0
18 SW 78 78 0 0
18 HW 73 73 0 0
23 SW 108 108 0 0
23 HW 101 101 0 0
28 SW 137 142 0 524784
28 HW 130 130 0 0
33 SW 160 172 0 5015544
34 HW 155 163 0 6695136
39 SW 178 203 0 11021208
39 HW 181 196 0 11007360
44 SW 197 235 0 22643952
44 HW 201 221 6 13458312
49 SW 216 262 0 34126080
49 HW 196 233 21 28469448
54 SW 242 299 0 45869964
54 HW 201 249 41 33605712
59 SW 276 346 0 64679244
59 HW 200 260 74 45400824
64 SW 289 382 0 102823980
64 HW 199 275 91 70167384
69 SW 300 410 0 138824700
69 HW 199 286 109 82526472
74 SW 298 446 0 193092072
74 HW 202 303 127 124730928
79 SW 327 490 0 218053680
79 HW 200 317 152 196461720
85 SW 361 551 0 280993884
85 HW 196 328 195 236953080
90 SW 385 603 0 377231172
90 HW 201 351 215 293500368
95 SW 401 655 0 439817388
95 HW 200 367 239 338323608
100 SW 406 705 0 569125320
100 HW 195 382 254 436750272
105 HW 197 409 263 520723728
105 SW 406 753 0 689084376
110 HW 200 434 288 621341280
110 SW 402 806 0 855670488
115 HW 198 443 316 668140704
115 SW 408 862 0 998604384
120 HW 199 467 329 730350432
121 SW 406 910 0 1222729656
125 HW 199 493 336 966945168
126 SW 403 955 0 1379958120
130 HW 198 513 354 1083707856
131 SW 406 1008 0 1598362164
136 HW 199 537 363 1158071040
136 SW 411 1065 0 1879229772
141 HW 200 562 378 1252477296
141 SW 409 1115 0 2059699068
146 HW 198 585 398 1438279416
146 SW 404 1169 0 2258776548
151 HW 199 601 423 1509772824
151 SW 397 1221 0 2463140160
156 HW 200 613 455 1549470384
157 SW 411 1280 0 2539874160
161 HW 200 631 479 1670492376
162 SW 415 1336 0 2732507496
166 HW 195 653 484 1814365224
167 SW 410 1378 0 2838078360
171 HW 199 667 511 1878154992
172 SW 421 1436 0 3073833936
176 HW 200 685 535 1993948488
177 SW 417 1485 0 3273558732
181 HW 195 699 553 2098362672
182 SW 414 1533 0 3513531456
186 HW 200 720 571 2131522344
187 SW 415 1584 0 3820121208
191 HW 200 740 587 2229138576
192 SW 425 1642 0 3933249048
196 HW 199 750 620 2312121672
198 SW 425 1690 0 4060405404
202 HW 196 766 642 2368300032
203 SW 435 1743 0 4130480676
207 HW 200 793 647 2438741088
208 SW 416 1793 0 4381741812
212 HW 196 811 667 2511131112
213 SW 423 1847 0 4513062036
217 HW 193 831 687 2561101200
218 SW 412 1903 0 4725343812
222 HW 196 860 697 2669668848
223 SW 410 1953 0 4860305052
227 HW 194 884 721 2723493024
228 SW 402 2011 0 5119272972
232 HW 196 906 738 2810174472
234 SW 395 2063 0 5389862004
237 HW 191 930 752 2967032376
239 SW 405 2116 0 5524017228
242 HW 196 961 763 3103959096
244 SW 378 2165 0 5747794740
247 HW 190 980 788 3261182904
249 SW 394 2227 0 5953541772
252 HW 200 1006 802 3306934512
254 SW 406 2283 0 6120664824
257 HW 192 1021 813 3410999424
259 SW 385 2306 0 6181912920
262 HW 191 1036 813 3433275720
264 SW 342 2327 0 6348795384
267 HW 184 1044 813 3514713552
270 SW 321 2356 0 6515847192
273 HW 176 1058 813 3558705192
275 SW 308 2383 0 6610153836
278 HW 157 1072 813 3637106928
280 SW 290 2409 0 6713995152
283 HW 147 1080 813 3663556344
285 SW 261 2433 0 6880599408
288 HW 130 1088 813 3711973608
290 SW 221 2446 0 7014056088
293 HW 107 1094 813 3873021264
295 SW 181 2458 0 7284318528
298 HW 101 1104 813 3900938832
300 SW 153 2470 0 7418231952
303 HW 96 1115 813 3985075584
305 SW 133 2480 0 7570980420
308 HW 92 1123 813 4029062688
310 SW 129 2496 0 7673646732
313 HW 78 1130 813 4126420368
315 SW 116 2509 0 7798252164
318 HW 65 1136 813 4184788104
320 SW 106 2519 0 7854143244
323 HW 55 1142 813 4253697504
325 SW 90 2531 0 7942736220
328 HW 45 1146 813 4361131152
330 SW 67 2534 0 8050169868
333 HW 34 1149 813 4408969320
336 SW 55 2542 0 8128176972
338 HW 26 1153 813 4518888696
341 SW 39 2550 0 8247481332
343 HW 18 1153 813 4567369464
346 SW 33 2550 0 8278642140
348 HW 13 1154 813 4613323680
351 SW 22 2553 0 8348159544
353 HW 8 1155 813 4626205920
356 SW 8 2553 0 8430244632
358 HW 6 1155 813 4629074184
361 SW 8 2553 0 8430244632
363 HW 4 1155 813 4633994232
366 SW 2 2553 0 8437214952
368 HW 2 1155 813 4642621704
371 SW 2 2553 0 8437214952
