   Time:s        Teid  AppName  Ul/Dl  Activ:s  Dly:ms  Jit:ms  TxPkts  RxPkts  Loss:%  RxBytes  Thp:kbps
   15.712  0x00010003 VoipCall  Ulink    8.017   0.514   0.000    1162    1161   0.086  1706670  1703.069
   18.458  0x00020004 VoipCall  Ulink   10.387   0.476   0.001      98      97   1.020   142590   109.818
   20.122  0x00020008 VoipCall  Ulink    6.884   0.867   0.001      74      73   1.351   107310   124.715
   22.446  0x00040000 VoipCall  Ulink   15.897   0.469   0.000    1070    1069   0.093  1571430   790.825
   30.282  0x00040005 VoipCall  Ulink   17.866   0.634   0.000     174     173   0.575   254310   113.873
   30.678  0x00040003 VoipCall  Ulink   20.607   0.417   0.000    1703    1702   0.059  2501940   971.297
   31.191  0x00030008 VoipCall  Ulink    7.676   0.973   0.025     363     362   0.275   532140   554.609
   32.074  0x00040006 VoipCall  Ulink   17.019   0.589   0.000    3690    3689   0.027  5422830  2549.009
   33.346  0x00030007 VoipCall  Ulink   10.060   0.867   0.000     689     688   0.145  1011360   804.273
   33.957  0x00000007 VoipCall  Ulink   11.092   0.847   0.002     188     187   0.532   274890   198.257
   34.616  0x0003000a VoipCall  Ulink   10.233   0.815   0.000    1224    1223   0.082  1797810  1405.565
   35.000  0x0001000c VoipCall  Ulink    7.907   0.740   0.000     332     331   0.301   486570   492.273
   35.362  0x00030005 VoipCall  Ulink   16.800   0.506   0.000     293     292   0.341   429240   204.397
   35.387  0x0002000c VoipCall  Ulink   15.319   0.469   0.000    4485    4484   0.022  6591480  3442.272
   37.578  0x00020007 VoipCall  Ulink   25.753   0.593   0.000    1848    1847   0.054  2715090   843.429
   38.759  0x00040001 VoipCall  Ulink   31.645   0.458   0.000     858     857   0.117  1259790   318.482
   40.345  0x00030002 VoipCall  Ulink   30.225   0.438   0.000    1958    1957   0.051  2876790   761.431
   41.236  0x00010007 VoipCall  Ulink   25.246   0.540   0.000    2718    2717   0.037  3993990  1265.620
   42.085  0x00010000 VoipCall  Ulink   38.813   0.468   0.000     462     461   0.216   677670   139.680
   45.127  0x0000000a VoipCall  Ulink   20.272   0.637   0.010      42      41   2.381    60270    23.784
   45.137  0x0004000d VoipCall  Ulink   16.231   0.554   0.040      16      15   6.250    22050    10.868
   48.607  0x00030001 VoipCall  Ulink   40.670   0.461   0.000     213     212   0.469   311640    61.301
   50.863  0x0001000b VoipCall  Ulink   25.638   0.596   0.009      43      42   2.326    61740    19.264
   51.016  0x0003000d VoipCall  Ulink   23.656   0.567   0.000     146     145   0.685   213150    72.081
   52.177  0x0000000d VoipCall  Ulink   24.066   0.547   0.000    2357    2356   0.042  3463320  1151.288
   52.460  0x00030000 VoipCall  Ulink   47.645   0.471   0.000    6736    6735   0.015  9900450  1662.381
   52.799  0x00040004 VoipCall  Ulink   42.589   0.451   0.000    1079    1078   0.093  1584660   297.668
   54.511  0x00030018 VoipCall  Ulink    6.829   0.760   0.001     107     106   0.935   155820   182.536
   54.680  0x00030003 VoipCall  Ulink   43.750   0.448   0.000    1634    1633   0.061  2400510   438.948
   54.872  0x00020015 VoipCall  Ulink   10.189   0.832   0.000    1374    1373   0.073  2018310  1584.677
   55.306  0x00010004 VoipCall  Ulink   46.776   0.462   0.000    1752    1751   0.057  2573970   440.225
   57.469  0x00040008 VoipCall  Ulink   41.271   0.517   0.000    7771    7770   0.013 11421900  2214.029
   57.686  0x0003000f VoipCall  Ulink   13.707   0.485   0.030       2       1  50.000     1470     0.857
   59.261  0x00020010 VoipCall  Ulink   26.019   0.652   0.000    7614    7613   0.013 11191110  3440.841
   59.425  0x00010010 VoipCall  Ulink   24.738   0.628   0.000     271     270   0.369   396900   128.354
   60.183  0x00030011 VoipCall  Ulink   25.156   0.618   0.000    3568    3567   0.028  5243490  1667.528
   60.418  0x0003000b VoipCall  Ulink   35.952   0.578   0.000    3497    3496   0.029  5139120  1143.539
   60.987  0x00030017 VoipCall  Ulink   15.163   0.676   0.000    3509    3508   0.028  5156760  2720.793
   61.873  0x00030004 VoipCall  Ulink   46.072   0.517   0.001     454     453   0.220   665910   115.629
   62.348  0x0000000e VoipCall  Ulink   29.410   0.640   0.000     379     378   0.264   555660   151.150
   63.655  0x0000000b VoipCall  Ulink   37.589   0.554   0.000    1141    1140   0.088  1675800   356.654
   63.771  0x00010002 VoipCall  Ulink   56.288   0.470   0.000    5927    5926   0.017  8711220  1238.095
   64.374  0x0004000c VoipCall  Ulink   40.232   0.576   0.001     125     124   0.800   182280    36.245
   64.525  0x00010014 VoipCall  Ulink   23.959   0.498   0.000     213     212   0.469   311640   104.058
   65.568  0x00000018 VoipCall  Ulink   15.001   0.506   0.000     683     682   0.146  1002540   534.642
   66.144  0x00040017 VoipCall  Ulink   20.996   0.646   0.000    1879    1878   0.053  2760660  1051.870
   66.406  0x0004000e VoipCall  Ulink   38.683   0.531   0.000    1596    1595   0.063  2344650   484.894
   67.981  0x00010001 VoipCall  Ulink   61.442   0.475   0.000   10529   10528   0.009 15476160  2015.056
   68.104  0x00020000 VoipCall  Ulink   64.959   0.477   0.000    5033    5032   0.020  7397040   910.983
   68.177  0x00020009 VoipCall  Ulink   54.717   0.530   0.000   15048   15047   0.007 22119090  3233.955
   68.893  0x00040012 VoipCall  Ulink   35.494   0.609   0.000   14055   14054   0.007 20659380  4656.426
   71.202  0x00030013 VoipCall  Ulink   34.684   0.563   0.000   12352   12351   0.008 18155970  4187.761
   72.916  0x0003000e VoipCall  Ulink   44.055   0.515   0.000    2521    2520   0.040  3704400   672.682
   74.941  0x00040010 VoipCall  Ulink   42.683   0.606   0.000     494     493   0.202   724710   135.830
   78.245  0x00020006 VoipCall  Ulink   66.252   0.532   0.001      90      89   1.111   130830    15.797
   78.865  0x00020003 VoipCall  Ulink   71.966   0.478   0.000    1035    1034   0.097  1519980   168.966
   78.938  0x00010017 VoipCall  Ulink   31.493   0.558   0.000     226     225   0.442   330750    84.017
   80.011  0x00030014 VoipCall  Ulink   40.291   0.512   0.000    2024    2023   0.049  2973810   590.460
   80.223  0x0002000e VoipCall  Ulink   53.054   0.530   0.000     110     109   0.909   160230    24.161
