Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
71.430          63.915        2717.039   10032   30032
72.365          11.212        1565.406   10033   30033
72.493           6.750        2840.573   10036   30036
73.245          12.295         390.002   10029   30029
73.516          24.972        2012.899   10034   30034
73.675          72.050         525.632   10037   30037
73.695          65.079         839.307   10037   30037
74.254          15.017         493.845   10039   30039
74.960          94.850        1072.069   10040   30040
75.116          33.225         593.124   10041   30041
75.230          71.354         616.877   10030   30030
75.717          10.789         602.390   10042   30042
75.842           7.736         197.004   10038   30038
78.069          18.537        2245.833   10038   30038
79.633          97.221         110.670   10035   30035
80.172          76.068        1029.692   10031   30031
80.803          46.165         324.744   10039   30039
82.333          57.884         166.847   10032   30032
82.390          76.080         423.173   10033   30033
83.258          22.727        4327.137   10043   30043
84.436          53.956        3618.692   10044   30044
84.740          18.446        1114.178   10040   30040
84.759          93.650         439.065   10045   30045
85.633          82.097         318.469   10039   30039
86.147          21.723         548.418   10041   30041
86.289          48.110        1344.222   10036   30036
86.864          64.750        1377.173   10042   30042
86.897          48.088         188.949   10046   30046
86.986          26.890         154.408   10037   30037
87.240          28.920         727.554   10038   30038
87.704          98.162         598.285   10034   30034
88.447          97.315         337.236   10039   30039
89.446          91.611         284.996   10035   30035
89.542          53.541         368.004   10047   30047
91.222          78.297         219.459   10043   30043
91.328          68.115         158.213   10040   30040
91.594          45.398         883.615   10044   30044
91.890          51.759         692.491   10041   30041
92.072           5.971        1029.449   10045   30045
92.870          31.120         337.706   10036   30036
92.887          71.569         251.857   10046   30046
93.352          44.705        1718.136   10037   30037
93.352          64.912        1284.808   10040   30040
93.647          97.803        1223.390   10048   30048
93.990          57.195         528.940   10047   30047
94.632          30.231         289.400   10049   30049
94.717          38.565         902.067   10050   30050
94.775          87.154        1104.436   10048   30048
95.329          34.909         799.485   10051   30051
95.634          28.095         850.658   10041   30041
95.685          70.527        1774.522   10042   30042
96.340          79.281        1061.077   10042   30042
96.972          78.832          52.297   10049   30049
97.892          73.698         206.486   10043   30043
98.453          57.077        1808.924   10052   30052
98.548          78.705        1580.489   10050   30050
98.887          56.223          81.405   10044   30044
99.163          13.494        1914.531   10043   30043
99.316          34.679        1151.205   10045   30045
99.604          20.780         733.653   10038   30038
99.998          50.033        1344.890   10046   30046
100.131          76.229         498.500   10051   30051
100.139          97.860        1236.178   10052   30052
101.048          87.741         667.263   10053   30053
101.170          68.318        1316.070   10047   30047
101.211          79.315         101.384   10039   30039
101.299          46.081         329.864   10044   30044
101.391          21.606        2750.526   10040   30040
101.559          42.059         481.493   10053   30053
101.726          76.874        1978.283   10054   30054
101.968          82.369         136.453   10054   30054
102.467          37.857         415.866   10055   30055
102.833          17.494        1126.906   10041   30041
102.837          50.108        1038.767   10042   30042
103.920          93.297         719.769   10045   30045
105.161          62.724         171.461   10043   30043
105.469          84.176        1874.354   10044   30044
105.835          30.387        1085.959   10055   30055
106.217          54.151         960.174   10048   30048
106.533           6.896         747.296   10045   30045
106.596          22.883        1010.868   10046   30046
107.147          80.174        1649.716   10056   30056
107.249           6.067         175.294   10046   30046
107.790          11.440         278.587   10057   30057
108.358          65.365         456.901   10058   30058
109.161          69.671          67.949   10049   30049
110.413          99.760         516.977   10056   30056
110.686          25.051          49.296   10057   30057
111.356          20.998         981.882   10047   30047
111.882          34.727         860.538   10047   30047
112.412           5.923         499.552   10059   30059
113.116          60.071         102.185   10050   30050
113.377          50.574        2007.017   10058   30058
113.760          96.515        1517.157   10048   30048
114.057          81.353         815.746   10060   30060
114.260           8.448        1259.292   10048   30048
114.582          11.152         412.362   10051   30051
115.471          19.088        2755.895   10059   30059
115.501          75.518         650.659   10052   30052
115.822          16.454         899.603   10049   30049
116.032          77.492        2201.811   10050   30050
116.326          51.422        1082.965   10049   30049
116.636          16.304        2488.624   10061   30061
116.751          65.023         753.002   10060   30060
117.067          45.067         793.822   10051   30051
117.302          48.992        1139.472   10052   30052
117.335          90.400        2921.182   10062   30062
117.363          77.037        2063.482   10053   30053
117.600          33.365         391.785   10061   30061
117.633          25.435         197.396   10062   30062
118.190          84.217        2661.773   10054   30054
118.287          90.668         821.984   10063   30063
118.351          78.656        2691.772   10050   30050
118.512          12.929          52.461   10063   30063
118.567          27.654        1088.712   10055   30055
118.796          62.184         801.945   10053   30053
119.640          23.009         502.076   10054   30054
120.564          66.134          28.569   10051   30051
120.759          66.080         473.552   10064   30064
120.917           7.252        1052.584   10052   30052
121.204          25.727        1249.855   10053   30053
121.539          70.606         896.221   10064   30064
121.858          58.054         369.353   10065   30065
122.204          96.602         351.472   10055   30055
122.639          74.794         338.298   10054   30054
123.461          86.948        2335.830   10056   30056
123.525          76.146         271.514   10056   30056
123.788          38.012         366.766   10055   30055
123.955          98.134         636.672   10057   30057
124.005          43.426         190.059   10065   30065
124.020          17.023         748.509   10057   30057
124.101          45.972         633.327   10056   30056
124.638          41.289         391.442   10066   30066
125.040          52.660         265.914   10058   30058
125.062          85.184        1470.722   10057   30057
125.095          21.181        1152.584   10058   30058
127.112          38.911         550.951   10066   30066
127.561           8.469         867.313   10059   30059
127.808          23.675         820.013   10059   30059
129.193          45.434        2113.923   10067   30067
129.547          94.579         843.185   10068   30068
130.540          21.233        1837.981   10060   30060
131.087          38.472        1700.921   10067   30067
132.563          72.801        4107.300   10069   30069
132.798          93.115         450.380   10058   30058
133.340           6.311         145.389   10059   30059
133.665          86.653         935.098   10070   30070
134.125          31.239         337.619   10061   30061
134.227          62.848        2148.493   10068   30068
134.864          89.968         983.028   10062   30062
135.330          16.106         349.824   10071   30071
