 TimeSec      SRC      DST   Cookie                   SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes       Rate
  10.000       SW       HW 0x0080072712753211         10.0.0.8       10.0.0.7    10002    30002    17        1           true     false    false    2                4.880         0.000         0        4677989
  10.000       SW       HW 0x0060052711753111         10.0.0.6       10.0.0.5    10001    30001    17        1           true     false    false    1                5.537         0.000         0        2075975
  10.000       SW       HW 0x0060052713753311         10.0.0.6       10.0.0.5    10003    30003    17        1           true     false    false    1                6.691         0.000         0        1755559
  10.000       SW       HW 0x00a0092710753011         10.0.0.10       10.0.0.9    10000    30000    17        1           true     false    false    2                3.812         0.000         0        1712867
  10.000       SW       HW 0x0040032710753011         10.0.0.4       10.0.0.3    10000    30000    17        1           true     false    false    1                1.289         0.000         0        1673483
  10.000       SW       HW 0x0060052712753211         10.0.0.6       10.0.0.5    10002    30002    17        1           true     false    false    1                6.481         0.000         0        1275304
  10.000       SW       HW 0x00c00b2713753311         10.0.0.12       10.0.0.11    10003    30003    17        1           true     false    false    2                9.064         0.000         0         997365
  10.000       SW       HW 0x0060052715753511         10.0.0.6       10.0.0.5    10005    30005    17        1           true     false    false    1                8.144         0.000         0         960459
  10.000       SW       HW 0x0080072710753011         10.0.0.8       10.0.0.7    10000    30000    17        1           true     false    false    2                2.134         0.000         0         938934
  10.000       SW       HW 0x00c00b2710753011         10.0.0.12       10.0.0.11    10000    30000    17        1           true     false    false    2                5.537         0.000         0         815251
  10.000       SW       HW 0x00a0092712753211         10.0.0.10       10.0.0.9    10002    30002    17        1           true     false    false    2                9.120         0.000         0         771827
  10.000       SW       HW 0x00c00b2712753211         10.0.0.12       10.0.0.11    10002    30002    17        1           true     false    false    2                6.687         0.000         0         724906
  10.000       SW       HW 0x0080072711753111         10.0.0.8       10.0.0.7    10001    30001    17        1           true     false    false    2                2.346         0.000         0         671798
  10.000       SW       HW 0x0060052716753611         10.0.0.6       10.0.0.5    10006    30006    17        1           true     false    false    1                9.266         0.000         0         545197
  10.000       SW       HW 0x0040032711753111         10.0.0.4       10.0.0.3    10001    30001    17        1           true     false    false    1                7.954         0.000         0         492080
  10.000       SW       HW 0x0060052714753411         10.0.0.6       10.0.0.5    10004    30004    17        1           true     false    false    1                7.531         0.000         0         451980
  10.000       SW       HW 0x00c00b2711753111         10.0.0.12       10.0.0.11    10001    30001    17        1           true     false    false    2                6.100         0.000         0         326559
  10.000       SW       HW 0x00a0092713753311         10.0.0.10       10.0.0.9    10003    30003    17        1           true     false    false    2                9.922         0.000         0         311843
