Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
5 HW 2 2 0 0
5 SW 30 30 0 0
10 HW 2 2 0 0
10 SW 85 85 0 0
15 HW 81 81 0 0
16 SW 149 150 0 0
20 HW 81 81 0 0
21 SW 206 208 0 0
25 HW 168 200 0 0
26 SW 252 257 0 360
31 HW 165 200 0 52920
31 SW 240 329 0 59063616
36 HW 190 237 0 692496
36 SW 297 393 0 60829632
41 HW 181 237 0 3016440
41 SW 278 468 0 150211512
46 HW 192 257 0 11353608
46 SW 324 535 0 155166336
51 HW 178 257 0 29614032
51 SW 334 591 0 208618560
56 HW 185 280 0 51042096
57 SW 370 652 0 211037760
61 HW 171 280 0 73220112
62 SW 378 715 0 277644684
66 HW 190 312 0 116046000
67 SW 412 780 0 291149868
71 HW 180 312 0 162694224
72 SW 444 865 0 360325380
76 HW 185 332 0 229554864
77 SW 495 957 0 383830932
81 HW 168 332 0 277049808
82 SW 499 1031 0 483571524
86 HW 185 367 0 395312400
88 SW 551 1122 0 501535596
91 HW 173 367 0 467787096
93 SW 592 1229 0 577935444
96 HW 186 396 0 549016272
98 SW 622 1305 0 623629716
101 HW 163 396 0 729139320
103 SW 642 1413 0 742545672
107 HW 178 434 0 921899664
108 SW 667 1512 0 833268696
112 HW 169 434 0 990487008
114 SW 678 1609 0 964127760
117 HW 182 476 0 1227824136
119 SW 709 1719 0 1035264336
122 HW 169 476 0 1305710280
124 SW 712 1836 0 1203484920
127 HW 185 513 0 1432750032
129 SW 733 1956 0 1353611400
132 HW 174 513 0 1573261704
135 SW 718 2060 0 1600980648
137 HW 186 546 0 1761945696
140 SW 721 2168 0 1795805172
142 HW 168 546 0 1998811080
145 SW 694 2269 0 2026900764
147 HW 187 586 0 2135881440
150 SW 722 2376 0 2149061292
152 HW 173 586 0 2351138832
156 SW 700 2479 0 2349938052
157 HW 188 624 0 2543932440
161 SW 719 2577 0 2475607932
162 HW 174 624 0 2685813984
166 SW 695 2683 0 2684779704
167 HW 192 662 0 2892782592
171 SW 715 2787 0 2822093496
172 HW 183 662 0 3041735760
177 SW 732 2909 0 3037594320
178 HW 195 686 0 3147374664
182 SW 746 3014 0 3170588508
183 HW 179 686 0 3349454976
187 SW 707 3109 0 3386434068
188 HW 177 713 0 3594418632
192 SW 700 3208 0 3564647460
193 HW 174 722 0 3850215768
198 SW 683 3301 0 3716213544
198 HW 161 722 0 3977748432
203 SW 706 3413 0 3832850736
203 HW 177 761 0 4177330920
208 SW 690 3516 0 4066633152
208 HW 167 761 0 4275665352
213 SW 714 3608 0 4150456920
213 HW 182 794 0 4487596344
219 SW 692 3709 0 4377391488
219 HW 168 794 0 4662967176
224 SW 700 3803 0 4487645196
224 HW 176 826 0 4936185576
229 SW 694 3914 0 4739562720
229 HW 161 826 0 5185472040
234 SW 712 4023 0 4887558792
234 HW 182 865 0 5329078776
240 SW 737 4140 0 5019048360
240 HW 171 865 0 5451605208
245 SW 735 4242 0 5174013240
245 HW 185 894 0 5599468224
250 SW 734 4355 0 5359895496
250 HW 172 894 0 5689754280
255 SW 736 4466 0 5494593528
255 HW 181 922 0 5903858016
260 HW 163 922 0 6113697912
261 SW 692 4529 0 5666297940
265 HW 179 959 0 6291575640
266 SW 638 4588 0 5813961492
271 HW 166 959 0 6399180144
271 SW 583 4641 0 5999305476
276 HW 173 993 0 6523056792
276 SW 547 4686 0 6137553684
281 HW 147 993 0 6936475392
281 SW 449 4727 0 6371404140
286 HW 172 1049 0 7120138032
286 SW 402 4763 0 6497793732
291 HW 156 1049 0 7274490552
292 SW 354 4810 0 6726527760
296 HW 159 1094 0 7348096224
297 SW 321 4844 0 6831143040
301 HW 132 1094 0 7514591616
302 SW 268 4877 0 7086238608
306 HW 173 1164 0 7732129104
307 SW 220 4902 0 7180197432
311 HW 156 1164 0 7920905328
312 SW 179 4932 0 7323677160
316 HW 148 1211 0 8092893816
317 SW 161 4952 0 7352365848
321 HW 109 1211 0 8250646824
322 SW 113 4972 0 7515274956
326 HW 183 1304 0 8362522728
327 SW 54 4989 0 7536223716
331 HW 156 1304 0 8516987136
332 SW 61 5005 0 7553124852
336 HW 172 1351 0 8627335920
338 SW 39 5020 0 7560140532
341 HW 84 1351 0 8828191512
343 SW 31 5031 0 7576031652
347 HW 92 1376 0 8977406256
348 SW 10 5035 0 7576069452
352 HW 52 1376 0 9133099920
353 SW 13 5042 0 7576069692
357 HW 53 1387 0 9172960776
358 SW 2 5042 0 7576086324
362 HW 20 1387 0 9251699688
363 SW 2 5042 0 7576086324
367 HW 14 1387 0 9320974992
368 SW 2 5042 0 7576086324
372 HW 2 1387 0 9322837776
373 SW 2 5042 0 7576086324
377 HW 2 1387 0 9322837776
378 SW 2 5042 0 7576086324
382 HW 2 1387 0 9322837776
383 SW 2 5042 0 7576086324
387 HW 2 1387 0 9322837776
388 SW 2 5042 0 7576086324
392 HW 2 1387 0 9322837776
393 SW 2 5042 0 7576086324
397 HW 2 1387 0 9322837776
398 SW 2 5042 0 7576086324
402 HW 2 1387 0 9322837776
403 SW 2 5042 0 7576086324
407 HW 2 1387 0 9322837776
408 SW 2 5042 0 7576086324
412 HW 2 1387 0 9322837776
413 SW 2 5042 0 7576086324
417 HW 2 1387 0 9322837776
418 SW 2 5042 0 7576086324
