Timestamp,IpOri,PortaOri,IpDest,PortaDest,?,Tempo,BytesEnv,Banda(bps),Jitter,PctPerdido,PctEnv,%Perda,ForaOrdem
20200211124614,10.1.0.2,18505,10.1.0.1,14005,3,0.0-5.4,507150,752631
20200211124614,10.1.0.1,14005,10.1.0.2,18505,3,0.0-5.4,507150,753128,0.157,0,345,0.000,0
20200211124621,10.1.0.2,18504,10.1.0.1,14004,3,0.0-13.4,2031540,1212412
20200211124621,10.1.0.1,14004,10.1.0.2,18504,3,0.0-13.4,2031540,1212769,0.527,0,1382,0.000,0
20200211124624,10.1.0.2,18526,10.1.0.1,14026,3,0.0-9.1,2526930,2222058
20200211124624,10.1.0.1,14026,10.1.0.2,18526,3,0.0-9.1,2526930,2222885,0.099,0,1719,0.000,0
20200211124625,10.1.0.2,18547,10.1.0.1,14047,3,0.0-6.4,3204600,3996645
20200211124625,10.1.0.1,14047,10.1.0.2,18547,3,0.0-6.4,3203130,3996921,0.076,1,2180,0.046,0
20200211124626,10.1.0.2,18518,10.1.0.1,14018,3,0.0-13.9,3131100,1804283
20200211124626,10.1.0.1,14018,10.1.0.2,18518,3,0.0-13.9,3131100,1804725,0.079,0,2130,0.000,0
20200211124626,10.1.0.2,18513,10.1.0.1,14013,3,0.0-15.8,3658830,1849336
20200211124626,10.1.0.1,14013,10.1.0.2,18513,3,0.0-15.8,3658830,1849742,0.084,0,2489,0.000,0
20200211124626,10.1.0.2,18523,10.1.0.1,14023,3,0.0-12.6,601230,381950
20200211124626,10.1.0.1,14023,10.1.0.2,18523,3,0.0-12.6,601230,382064,0.065,0,409,0.000,0
20200211124627,10.1.0.2,18539,10.1.0.1,14039,3,0.0-9.8,530670,432125
20200211124627,10.1.0.1,14039,10.1.0.2,18539,3,0.0-9.8,530670,432262,0.083,0,361,0.000,0
20200211124627,10.1.0.2,18544,10.1.0.1,14044,3,0.0-9.7,361620,299006
20200211124627,10.1.0.1,14044,10.1.0.2,18544,3,0.0-9.7,361620,299123,0.609,0,246,0.000,0
20200211124627,10.1.0.2,18508,10.1.0.1,14008,3,0.0-18.5,1134840,489470
20200211124627,10.1.0.1,14008,10.1.0.2,18508,3,0.0-18.5,1134840,489956,0.473,0,772,0.000,0
20200211124628,10.1.0.2,18535,10.1.0.1,14035,3,0.0-11.5,939330,654333
