Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
9 HW 2 2 0 0
13 SW 4 4 0 0
13 HW 22 22 0 0
17 HW 43 43 0 0
18 SW 6 6 0 0
21 HW 60 60 0 0
23 SW 6 6 0 0
25 HW 78 78 0 0
28 SW 4 6 0 120
29 HW 93 93 0 0
33 SW 2 6 0 300
33 HW 115 115 0 0
37 HW 143 145 0 146664
38 SW 2 6 0 300
41 HW 158 162 0 2417688
43 SW 2 6 0 300
45 HW 187 193 0 4168584
48 SW 52 78 0 300
49 HW 195 217 0 10196928
53 SW 95 207 0 300
53 HW 200 229 19 10689840
57 HW 200 236 40 18066888
58 SW 104 315 0 300
61 HW 178 251 56 46701144
63 SW 112 444 0 300
65 HW 192 285 56 60457320
68 SW 154 618 0 420
69 HW 190 318 63 83926584
73 SW 181 778 0 3444
73 HW 198 350 63 119172816
77 HW 193 372 74 153830880
78 SW 191 896 0 8160
81 HW 187 403 83 219678480
83 SW 215 1059 0 454200
85 HW 181 433 83 313407360
88 SW 202 1102 0 4281072
89 HW 177 458 83 353132319
93 SW 219 1167 0 5976024
93 HW 189 494 83 372476847
97 HW 167 523 83 455694303
98 SW 213 1226 0 8218320
101 HW 170 560 83 510897423
103 SW 272 1331 0 10838736
105 HW 195 608 83 594164775
108 SW 303 1564 0 18997488
109 HW 191 649 90 682464063
113 SW 322 1769 0 31522896
113 HW 194 681 90 746281047
117 HW 200 714 95 755257791
118 SW 311 1916 0 59491872
121 HW 149 736 99 974204463
123 SW 271 1940 0 100034640
125 HW 163 775 99 1079273343
128 SW 289 2043 0 135060420
129 HW 163 822 99 1089261615
133 SW 316 2196 0 214965084
133 HW 173 866 99 1135537887
137 HW 178 900 99 1173602487
138 SW 324 2293 0 288548076
141 HW 175 937 99 1356094839
143 SW 320 2454 0 326425188
145 HW 171 987 99 1468211151
148 SW 341 2707 0 374485620
149 HW 175 1031 99 1516879407
153 SW 369 2901 0 393546012
153 HW 190 1083 99 1594336143
157 HW 182 1120 99 1642369359
158 SW 369 3103 0 488458788
161 HW 174 1161 99 1678595367
163 SW 353 3280 0 531327012
165 HW 170 1194 99 1705788687
168 SW 343 3395 0 643211988
169 HW 160 1235 99 1747421607
173 SW 331 3442 0 682504332
173 HW 163 1270 99 1806676887
177 HW 172 1318 99 1838524143
178 SW 345 3632 0 770596716
181 HW 168 1354 99 1877917791
183 SW 338 3715 0 854199732
185 HW 165 1383 99 1914340359
188 SW 341 3764 0 937064892
189 HW 193 1433 100 1967478087
193 SW 350 3941 0 966364428
193 HW 155 1469 100 2239787775
197 HW 176 1507 100 2316022815
198 SW 346 3991 0 1007567940
201 HW 173 1546 100 2350438959
203 SW 362 4157 0 1068974976
205 HW 157 1587 100 2503973487
208 SW 325 4208 0 1131387312
209 HW 178 1625 100 2542957383
213 SW 336 4335 0 1216202952
213 HW 186 1656 100 2543450295
217 HW 168 1707 100 2660515383
218 SW 358 4556 0 1311800664
221 HW 178 1751 100 2755476543
223 SW 367 4648 0 1378461720
225 HW 182 1793 100 2768815407
228 SW 366 4845 0 1424245380
229 HW 187 1834 100 2834315247
233 SW 352 5031 0 1512402540
233 HW 168 1883 100 2959974543
237 HW 181 1920 100 2975691783
238 SW 372 5220 0 1644020628
241 HW 162 1948 100 3078138855
243 SW 345 5268 0 1742677116
245 HW 167 1988 100 3101907495
248 SW 307 5344 0 1866416292
