Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
10 HW 23 23 0 0
10 SW 25 25 0 0
15 HW 49 49 0 0
15 SW 53 53 0 0
20 HW 77 77 0 0
20 SW 80 80 0 0
25 HW 104 104 0 0
25 SW 105 107 0 120
30 HW 129 129 0 0
30 SW 124 128 0 300
35 HW 157 159 0 352296
35 SW 154 158 0 300
40 HW 184 191 0 1755492
40 SW 182 192 0 2406050
45 HW 196 219 15 24362916
45 SW 210 228 0 15714674
50 HW 196 235 32 36282012
51 SW 221 257 0 34342514
55 HW 200 248 54 41285220
56 SW 244 292 0 53436050
61 HW 200 265 83 56843700
61 SW 280 337 0 65885978
66 HW 200 284 105 83696820
66 SW 320 392 0 77079314
71 HW 200 294 133 96025668
71 SW 343 430 0 102626066
76 HW 197 312 154 171669516
76 SW 374 484 0 169636514
81 HW 200 327 175 219965820
81 SW 377 529 0 265305290
86 HW 199 341 198 268868436
86 SW 386 570 0 310622954
91 HW 198 357 222 318995772
91 SW 394 620 0 395523266
96 HW 200 368 257 352554612
97 SW 402 666 0 492583202
101 HW 200 378 283 392203788
102 SW 410 711 0 594017234
106 HW 200 404 295 522197988
107 SW 413 758 0 686658986
111 HW 200 425 312 607102836
112 SW 446 827 0 774661922
117 HW 200 442 336 695430852
117 SW 453 879 0 907976474
122 HW 197 474 337 823196364
122 SW 443 927 0 1086468074
127 HW 200 497 356 925174716
127 SW 412 979 0 1477645334
132 HW 200 521 360 1028046660
133 SW 399 1022 0 1648646666
137 HW 200 546 375 1161412620
138 SW 411 1076 0 1792268522
142 HW 200 564 393 1222241892
143 SW 419 1134 0 1971803402
147 HW 200 585 408 1292380548
148 SW 404 1179 0 2245315130
152 HW 198 607 425 1394513124
153 SW 402 1227 0 2324389706
157 HW 198 621 442 1481460684
158 SW 374 1265 0 2597369210
162 HW 200 647 452 1610154564
163 SW 381 1317 0 2784771206
167 HW 189 662 476 1709329668
169 SW 383 1366 0 2892179150
172 HW 199 683 492 1741609356
174 SW 403 1423 0 3056234354
177 HW 197 707 502 1865726412
179 SW 401 1471 0 3224297690
182 HW 200 723 523 1923945972
184 SW 400 1520 0 3396868298
188 HW 200 729 550 1931109828
189 SW 404 1573 0 3616915706
193 HW 200 752 561 2111577612
194 SW 421 1633 0 3789661826
198 HW 200 770 589 2164317684
199 SW 413 1683 0 3997443890
203 HW 200 776 621 2221528740
205 SW 406 1727 0 4210546682
208 HW 200 798 630 2267042964
210 SW 369 1768 0 4718007146
213 HW 197 824 642 2412483756
215 SW 379 1823 0 4871577962
218 HW 198 838 667 2480770212
220 SW 384 1872 0 4977650990
223 HW 200 867 672 2622429492
225 SW 388 1915 0 5097504326
228 HW 200 887 687 2731816644
230 SW 384 1967 0 5276325542
233 HW 200 906 702 2907433932
235 SW 375 2010 0 5418489830
238 HW 196 922 717 3039552492
240 SW 381 2055 0 5582978798
243 HW 199 940 735 3127443540
246 SW 378 2110 0 5767146446
249 HW 201 960 753 3200182836
251 SW 381 2157 0 5863022546
254 HW 200 970 786 3241366692
256 SW 392 2208 0 6021005378
259 HW 200 989 800 3319331460
261 SW 388 2258 0 6184404194
264 HW 200 1011 817 3453701388
266 SW 384 2297 0 6297129842
269 HW 181 1018 822 3578621316
271 SW 363 2316 0 6445177322
274 HW 188 1037 822 3622018740
276 SW 323 2332 0 6623927654
279 HW 181 1050 822 3735252420
281 SW 300 2359 0 6838828334
284 HW 175 1065 822 3850223388
287 SW 286 2383 0 6952958630
289 HW 149 1073 822 3999324732
292 SW 282 2411 0 7033575446
294 HW 128 1080 822 4103577132
297 SW 239 2422 0 7273049030
299 HW 108 1090 822 4208086572
302 SW 205 2438 0 7411403078
304 HW 101 1099 822 4255518012
307 SW 170 2457 0 7682652974
310 HW 105 1117 822 4321427604
312 SW 161 2468 0 7774640030
315 HW 89 1121 822 4382731644
317 SW 140 2479 0 7897016774
320 HW 75 1125 822 4454219004
322 SW 120 2494 0 8035541858
325 HW 46 1132 822 4636789980
327 SW 107 2504 0 8145796898
330 HW 45 1139 822 4657638948
332 SW 93 2514 0 8281129970
335 HW 38 1140 822 4699701276
337 SW 75 2522 0 8380200926
340 HW 26 1142 822 4775263476
342 SW 67 2534 0 8450229206
345 HW 12 1142 822 4828579620
347 SW 53 2538 0 8531627906
350 HW 13 1145 822 4830309348
352 SW 40 2541 0 8679499994
355 HW 9 1145 822 4868050380
358 SW 19 2544 0 8756515226
360 HW 10 1146 822 4868050380
363 SW 14 2545 0 8814542882
365 HW 4 1146 822 4902838476
368 SW 8 2545 0 8887183898
370 HW 4 1146 822 4902838476
373 SW 4 2545 0 8894115026
375 HW 2 1146 822 4904176596
378 SW 2 2545 0 8896192514
380 HW 2 1146 822 4904176596
