Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
12 HW 10 10 0 0
12 SW 10 10 0 0
17 HW 18 18 0 0
17 SW 22 22 0 0
22 HW 27 27 0 0
22 SW 32 32 0 0
27 HW 38 38 0 0
27 SW 44 44 0 0
32 HW 46 46 0 0
32 SW 47 51 0 240
37 HW 53 53 0 0
37 SW 51 57 0 668544
42 HW 62 64 0 12753720
42 SW 57 65 0 3521688
47 HW 70 74 0 20470968
47 SW 68 78 0 3877008
52 HW 77 87 0 28192752
52 SW 77 89 0 5169768
57 HW 79 97 0 37778832
57 SW 79 95 0 11257080
62 HW 86 110 0 47166840
62 SW 83 109 0 15672240
67 HW 88 118 0 50633856
67 SW 91 117 0 15672240
72 HW 94 131 0 64081584
72 SW 104 130 0 15672240
77 HW 100 148 0 110651184
77 SW 109 147 0 63436500
82 HW 107 159 0 112650048
82 SW 121 163 0 69384708
87 HW 114 177 0 142552872
87 SW 129 181 0 89256924
92 HW 113 191 0 235909800
92 SW 136 202 0 136416204
97 HW 122 204 0 242985960
97 SW 142 218 0 160416180
103 HW 121 219 0 294073416
103 SW 141 237 0 192401208
108 HW 129 235 0 306080208
108 SW 136 252 0 238948128
113 HW 127 249 0 337365000
113 SW 128 264 0 318488400
118 HW 129 261 0 374588928
118 SW 126 282 0 379925496
123 HW 128 278 0 458386992
123 SW 129 301 0 466850496
128 HW 129 295 0 482940360
128 SW 133 315 0 501425400
133 HW 136 308 0 490814856
133 SW 127 325 0 546714456
138 HW 140 328 0 547106616
138 SW 122 342 0 650755176
143 HW 136 340 0 605577168
143 SW 123 357 0 693597696
148 HW 134 360 0 672384888
148 SW 133 377 0 741434352
153 HW 128 376 0 735197904
153 SW 131 391 0 752939160
158 HW 138 394 0 741443976
158 SW 138 412 0 808243584
163 HW 135 408 0 784446768
163 SW 143 433 0 886863048
168 HW 141 430 0 872165448
168 SW 152 450 0 908667720
173 HW 145 447 0 959320152
173 SW 145 463 0 956534736
179 SW 133 478 0 1041273264
179 HW 150 462 0 989467920
