Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
37.516          66.347        3447.598   10180   30180
37.517          14.203        1531.201   10181   30181
37.599          37.064          75.903   10182   30182
38.146          38.983         597.664   10183   30183
39.097          29.957         944.271   10184   30184
39.450          75.362         687.974   10185   30185
39.515          83.888        3647.120   10186   30186
39.696          74.883         625.693   10187   30187
39.755          59.045         408.801   10188   30188
39.788          34.193        1206.170   10189   30189
39.818          99.656        5333.870   10190   30190
39.922          21.186         579.093   10191   30191
40.298          27.698         238.631   10192   30192
40.405          89.862        1120.355   10193   30193
40.491          40.488        2771.788   10194   30194
40.844          54.146         785.294   10195   30195
41.012          58.493         153.758   10196   30196
41.291          70.751         568.644   10197   30197
41.297          21.051        1642.199   10198   30198
41.934          43.586         915.150   10199   30199
42.072          98.546         874.473   10200   30200
42.267          26.112        1577.754   10201   30201
42.293          95.328         543.074   10202   30202
42.347          79.963        2286.212   10203   30203
42.694          73.465        2302.208   10204   30204
42.779          28.027          53.179   10205   30205
42.960          47.773          81.926   10206   30206
42.982           8.168         854.549   10207   30207
43.107          23.373          40.652   10208   30208
43.248          97.567        1327.474   10209   30209
43.461          71.082        1189.426   10210   30210
43.934          56.003         367.692   10211   30211
43.968          25.089         819.493   10212   30212
44.007          29.418        1366.542   10213   30213
44.044          94.072        1763.632   10214   30214
44.588          19.069         955.828   10215   30215
44.760          89.665         277.629   10216   30216
44.965          33.853         636.050   10217   30217
45.539          88.929         571.632   10218   30218
45.600          24.743        1638.172   10219   30219
45.877          72.223          68.347   10220   30220
45.897          33.745        2178.635   10221   30221
47.016          65.735         646.000   10222   30222
47.206          25.502         798.608   10223   30223
47.254          83.640         302.702   10224   30224
47.353          28.540        2114.816   10225   30225
47.368          53.402         184.189   10226   30226
47.570          63.793        1932.668   10227   30227
48.121          80.603        2027.080   10228   30228
48.320          55.030        1087.842   10229   30229
49.274          61.445         545.080   10230   30230
49.495          95.978         726.052   10231   30231
49.510          92.386         383.755   10232   30232
49.593          20.165           4.875   10233   30233
50.149          29.727        1415.247   10234   30234
50.222          89.504         996.774   10235   30235
50.280          94.473          51.438   10236   30236
50.404          78.684         672.968   10237   30237
50.421          15.014         622.266   10238   30238
50.837          35.918        1191.675   10239   30239
51.160          82.387         971.385   10240   30240
51.217           7.861        1059.729   10241   30241
51.230          88.025         455.388   10242   30242
51.299          61.309         440.562   10243   30243
51.374          10.999         495.652   10244   30244
51.774          63.951         604.264   10245   30245
52.185          29.392        1435.487   10246   30246
52.706          78.509        1219.370   10247   30247
53.103          82.315         250.205   10248   30248
53.143          15.452        1707.341   10249   30249
53.328          10.412          25.011   10250   30250
53.336          48.312         923.591   10251   30251
53.907          28.331         298.451   10252   30252
54.085          14.161         240.366   10253   30253
54.605           5.351        1990.768   10254   30254
54.819          91.971        2700.883   10255   30255
55.137          32.924        2014.955   10256   30256
55.745          18.064        1096.394   10257   30257
55.835          55.715         115.258   10258   30258
56.028          29.351         770.476   10259   30259
56.656           9.256         612.569   10260   30260
56.769          72.046         115.906   10261   30261
57.221          37.236        2153.377   10262   30262
57.327          22.522         105.792   10263   30263
57.410          37.136         968.461   10264   30264
57.550          80.627        8148.731   10265   30265
57.670          98.714        3439.339   10266   30266
57.678          75.609         469.142   10267   30267
57.678          58.313           8.683   10268   30268
57.855          40.951         949.723   10269   30269
58.926          36.775         974.295   10270   30270
58.970          78.194         450.753   10271   30271
59.134          74.612        2329.042   10272   30272
59.408          38.241          64.765   10273   30273
59.918           9.268          94.719   10274   30274
60.527          59.264        1189.475   10275   30275
60.573          34.027         259.058   10276   30276
60.585          63.299        1058.770   10277   30277
60.614          55.498         533.530   10278   30278
60.808          69.141         634.070   10279   30279
61.121          53.285         697.284   10280   30280
61.389          62.506         588.377   10281   30281
61.472          42.042        2003.718   10282   30282
61.752          96.707         475.610   10283   30283
61.772          14.262        3044.935   10284   30284
62.052          46.613        1731.221   10285   30285
62.120           8.378        2021.393   10286   30286
62.134          71.009        2301.551   10287   30287
62.277          66.584        1237.315   10288   30288
62.343          93.701         118.759   10289   30289
62.485          73.135         743.113   10290   30290
62.706          24.005         157.387   10291   30291
63.142          50.901         827.515   10292   30292
63.153          48.180        1025.380   10293   30293
63.590          92.964        1526.594   10294   30294
63.755          91.522        3468.889   10295   30295
64.191          91.769         456.632   10296   30296
64.238          48.839        2854.887   10297   30297
64.511          38.625         713.039   10298   30298
64.558          11.889         898.609   10299   30299
64.939          29.567         657.368   10300   30300
65.230          66.875         183.218   10301   30301
65.273          29.046         637.040   10302   30302
65.550          34.597         530.469   10303   30303
66.629          11.102         613.209   10304   30304
66.880          80.850        1310.467   10305   30305
67.670          44.265         212.544   10306   30306
68.000          35.045         440.320   10307   30307
68.094          33.203         556.234   10308   30308
