   Time:s        Teid  AppName  Ul/Dl  Activ:s  Dly:ms  Jit:ms  TxPkts  RxPkts  Loss:%  RxBytes  Thp:kbps
   19.782  0x0000001e VoipCall  Ulink   12.040   0.365   0.005     235     235   0.000   345450   229.537
   19.782  0x0000001e VoipCall  Dlink    0.000   0.409   0.026       1       1   0.000     1470 28758.470
   19.898  0x00000034 VoipCall  Ulink    5.764   0.378   0.002     470     470   0.000   690900   958.838
   19.898  0x00000034 VoipCall  Dlink    0.000   0.429   0.027       1       1   0.000     1470 27417.508
   22.335  0x0000003a VoipCall  Ulink    5.918   0.402   0.001    1390    1390   0.000  2043300  2762.345
   22.335  0x0000003a VoipCall  Dlink    0.000   0.429   0.027       1       1   0.000     1470 27417.508
   22.445  0x00000012 VoipCall  Ulink   17.569   0.369   0.002     543     543   0.000   798210   363.459
   22.445  0x00000012 VoipCall  Dlink    0.000   0.429   0.027       1       1   0.000     1470 27417.508
   25.535  0x00000037 VoipCall  Ulink   10.147   0.857   0.003      97      97   0.000   142590   112.417
   25.535  0x00000037 VoipCall  Dlink    0.001   0.909   0.057       1       1   0.000     1470 12938.389
   26.307  0x00000017 VoipCall  Ulink   20.049   0.798   0.003    4288    4288   0.000  6303360  2515.164
   26.307  0x00000017 VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
   27.108  0x0000004d VoipCall  Ulink    5.390   0.915   0.003     630     630   0.000   926100  1374.582
   27.108  0x0000004d VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
   28.568  0x00000027 VoipCall  Ulink   17.454   0.848   0.002    1120    1120   0.000  1646400   754.602
   28.568  0x00000027 VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
   28.882  0x0000002b VoipCall  Ulink   16.948   0.853   0.004    2170    2170   0.000  3189900  1505.774
   28.882  0x0000002b VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
   29.588  0x00000053 VoipCall  Ulink    5.644   0.924   0.004     109     109   0.000   160230   227.125
   29.588  0x00000053 VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
   30.285  0x00000010 VoipCall  Ulink   25.593   0.390   0.001    4765    4765   0.000  7004550  2189.546
   30.285  0x00000010 VoipCall  Dlink    0.000   0.449   0.028       1       1   0.000     1470 26196.029
   30.461  0x00000016 VoipCall  Ulink   24.279   0.395   0.001     795     795   0.000  1168650   385.066
   30.461  0x00000016 VoipCall  Dlink    0.000   0.449   0.028       1       1   0.000     1470 26196.029
   30.515  0x00000020 VoipCall  Ulink   21.614   0.403   0.002     234     234   0.000   343980   127.315
   30.515  0x00000020 VoipCall  Dlink    0.000   0.449   0.028       1       1   0.000     1470 26196.029
   30.530  0x00000040 VoipCall  Ulink   13.222   0.429   0.003    1612    1612   0.000  2369640  1433.704
   30.530  0x00000040 VoipCall  Dlink    0.000   0.449   0.028       1       1   0.000     1470 26196.029
   30.956  0x0000000c VoipCall  Ulink   27.949   0.386   0.002    2110    2110   0.000  3101700   887.819
   30.956  0x0000000c VoipCall  Dlink    0.000   0.469   0.029       1       1   0.000     1470 25078.744
   30.976  0x00000041 VoipCall  Ulink   13.287   0.902   0.002     972     972   0.000  1428840   860.270
   30.976  0x00000041 VoipCall  Dlink    0.001   0.949   0.059       1       1   0.000     1470 12392.997
   31.449  0x00000014 VoipCall  Ulink   26.231   0.395   0.001    9601    9601   0.000 14113470  4304.339
   31.449  0x00000014 VoipCall  Dlink    0.000   0.469   0.029       1       1   0.000     1470 25078.744
   31.513  0x00000013 VoipCall  Ulink   26.599   0.816   0.001     740     740   0.000  1087800   327.168
   31.513  0x00000013 VoipCall  Dlink    0.001   0.949   0.059       1       1   0.000     1470 12392.997
   32.163  0x00000008 VoipCall  Ulink   29.835   0.386   0.002     519     519   0.000   762930   204.574
   32.163  0x00000008 VoipCall  Dlink    0.000   0.489   0.031       1       1   0.000     1470 24052.867
   33.573  0x00000015 VoipCall  Ulink   27.371   0.837   0.006     553     553   0.000   812910   237.596
   33.573  0x00000015 VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   36.797  0x00000036 VoipCall  Ulink   22.209   0.438   0.002    1566    1566   0.000  2302020   829.238
   36.797  0x00000036 VoipCall  Dlink    0.000   0.489   0.031       1       1   0.000     1470 24052.867
   37.254  0x0000002f VoipCall  Ulink   24.982   0.904   0.002    5650    5650   0.000  8305500  2659.652
   37.254  0x0000002f VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   37.412  0x0000004a VoipCall  Ulink   15.778   0.460   0.002     592     592   0.000   870240   441.246
   37.412  0x0000004a VoipCall  Dlink    0.000   0.489   0.031       1       1   0.000     1470 24052.867
   37.521  0x00000047 VoipCall  Ulink   17.049   0.960   0.003    1058    1058   0.000  1555260   729.793
   37.521  0x00000047 VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   38.528  0x00000032 VoipCall  Ulink   25.652   0.436   0.002    4179    4179   0.000  6143130  1915.807
   38.528  0x00000032 VoipCall  Dlink    0.000   0.489   0.031       1       1   0.000     1470 24052.867
   39.266  0x00000031 VoipCall  Ulink   26.844   0.915   0.003    3057    3057   0.000  4493790  1339.239
   39.266  0x00000031 VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   40.987  0x00000038 VoipCall  Ulink   25.305   0.449   0.002     338     338   0.000   496860   157.080
   40.987  0x00000038 VoipCall  Dlink    0.000   0.489   0.031       1       1   0.000     1470 24052.867
   40.992  0x00000019 VoipCall  Ulink   33.260   0.893   0.012      38      38   0.000    55860    13.435
   40.992  0x00000019 VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   41.193  0x00000061 VoipCall  Ulink   13.209   1.010   0.000    2743    2743   0.000  4032210  2442.106
   41.193  0x00000061 VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   42.115  0x00000072 VoipCall  Ulink    9.473   0.491   0.003     408     407   0.245   598290   505.261
   42.115  0x00000072 VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   43.353  0x00000059 VoipCall  Ulink   16.610   1.011   0.002     624     624   0.000   917280   441.787
   43.353  0x00000059 VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   43.677  0x0000000f VoipCall  Ulink   39.628   0.880   0.002    2711    2711   0.000  3985170   804.518
   43.677  0x0000000f VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   45.560  0x00000054 VoipCall  Ulink   21.668   0.478   0.002    6458    6458   0.000  9493260  3504.923
   45.560  0x00000054 VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   47.426  0x0000002e VoipCall  Ulink   35.181   0.452   0.003    4829    4829   0.000  7098630  1614.216
   47.426  0x0000002e VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   48.208  0x0000005d VoipCall  Ulink   20.546   1.029   0.004    5329    5329   0.000  7833630  3050.225
   48.208  0x0000005d VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   48.277  0x00000083 VoipCall  Ulink    8.096   1.067   0.006     118     118   0.000   173460   171.397
   48.277  0x00000083 VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   48.326  0x0000005b VoipCall  Ulink   21.244   1.026   0.002     629     629   0.000   924630   348.202
   48.326  0x0000005b VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   48.608  0x0000001c VoipCall  Ulink   41.064   0.442   0.002    1640    1640   0.000  2410800   469.669
   48.608  0x0000001c VoipCall  Dlink    0.001   0.509   0.032       1       1   0.000     1470 23107.621
   50.457  0x00000089 VoipCall  Ulink    8.993   1.070   0.005     257     257   0.000   377790   336.057
