   Time:s   IReque   IAccep   IBlock   IRelea    #Actv   TReque   TAccep   TBlock   TRelea
   59.000        2        0        2        0        0       93        0       93        0
   60.000        8        0        8        0        0      101        0      101        0
   61.000        7        0        7        0        0      108        0      108        0
   62.000        9        0        9        0        0      117        0      117        0
   63.000        2        0        2        0        0      119        0      119        0
   64.000        6        0        6        0        0      125        0      125        0
   65.000       11        0       11        0        0      136        0      136        0
   66.000        8        0        8        0        0      144        0      144        0
   67.000        2        0        2        0        0      146        0      146        0
   68.000        2        0        2        0        0      148        0      148        0
   69.000        0        0        0        0        0      148        0      148        0
   70.000        0        0        0        0        0      148        0      148        0
   71.000        2        0        2        0        0      150        0      150        0
   72.000        7        0        7        0        0      157        0      157        0
   73.000        7        0        7        0        0      164        0      164        0
   74.000        5        0        5        0        0      169        0      169        0
   75.000        3        0        3        0        0      172        0      172        0
   76.000        8        0        8        0        0      180        0      180        0
   77.000        6        0        6        0        0      186        0      186        0
   78.000        2        0        2        0        0      188        0      188        0
   79.000        5        0        5        0        0      193        0      193        0
   80.000        1        0        1        0        0      194        0      194        0
   81.000        7        0        7        0        0      201        0      201        0
   82.000        1        0        1        0        0      202        0      202        0
   83.000        2        0        2        0        0      204        0      204        0
   84.000        8        0        8        0        0      212        0      212        0
   85.000        4        0        4        0        0      216        0      216        0
   86.000        5        0        5        0        0      221        0      221        0
   87.000        3        0        3        0        0      224        0      224        0
   88.000       13        0       13        0        0      237        0      237        0
   89.000        5        0        5        0        0      242        0      242        0
   90.000        2        0        2        0        0      244        0      244        0
   91.000        2        0        2        0        0      246        0      246        0
   92.000        3        0        3        0        0      249        0      249        0
   93.000        2        0        2        0        0      251        0      251        0
   94.000        8        0        8        0        0      259        0      259        0
   95.000       11        0       11        0        0      270        0      270        0
   96.000        6        0        6        0        0      276        0      276        0
   97.000        7        0        7        0        0      283        0      283        0
   98.000        4        0        4        0        0      287        0      287        0
   99.000        2        0        2        0        0      289        0      289        0
  100.000        4        0        4        0        0      293        0      293        0
  101.000        4        0        4        0        0      297        0      297        0
  102.000        0        0        0        0        0      297        0      297        0
  103.000        4        0        4        0        0      301        0      301        0
  104.000        5        0        5        0        0      306        0      306        0
  105.000        1        0        1        0        0      307        0      307        0
  106.000        4        0        4        0        0      311        0      311        0
  107.000        3        0        3        0        0      314        0      314        0
  108.000        6        0        6        0        0      320        0      320        0
  109.000        0        0        0        0        0      320        0      320        0
  110.000        0        0        0        0        0      320        0      320        0
  111.000        2        0        2        0        0      322        0      322        0
  112.000        6        0        6        0        0      328        0      328        0
  113.000        5        0        5        0        0      333        0      333        0
  114.000        3        0        3        0        0      336        0      336        0
  115.000        4        0        4        0        0      340        0      340        0
  116.000        4        0        4        0        0      344        0      344        0
  117.000        1        0        1        0        0      345        0      345        0
  118.000        3        0        3        0        0      348        0      348        0
  119.000        7        0        7        0        0      355        0      355        0
  120.000        7        0        7        0        0      362        0      362        0
  121.000        9        0        9        0        0      371        0      371        0
  122.000        7        0        7        0        0      378        0      378        0
  123.000        6        0        6        0        0      384        0      384        0
  124.000       11        0       11        0        0      395        0      395        0
  125.000        4        0        4        0        0      399        0      399        0
  126.000        0        0        0        0        0      399        0      399        0
  127.000        0        0        0        0        0      399        0      399        0
  128.000        6        0        6        0        0      405        0      405        0
  129.000        5        0        5        0        0      410        0      410        0
  130.000        1        0        1        0        0      411        0      411        0
  131.000        7        0        7        0        0      418        0      418        0
  132.000        6        0        6        0        0      424        0      424        0
  133.000       11        0       11        0        0      435        0      435        0
  134.000       13        0       13        0        0      448        0      448        0
  135.000        3        0        3        0        0      451        0      451        0
  136.000        7        0        7        0        0      458        0      458        0
  137.000       11        0       11        0        0      469        0      469        0
  138.000        4        0        4        0        0      473        0      473        0
  139.000        8        0        8        0        0      481        0      481        0
  140.000        0        0        0        0        0      481        0      481        0
  141.000        9        0        9        0        0      490        0      490        0
  142.000        5        0        5        0        0      495        0      495        0
  143.000        2        0        2        0        0      497        0      497        0
  144.000        6        0        6        0        0      503        0      503        0
  145.000        3        0        3        0        0      506        0      506        0
  146.000        5        0        5        0        0      511        0      511        0
  147.000        9        0        9        0        0      520        0      520        0
  148.000        6        0        6        0        0      526        0      526        0
  149.000        1        0        1        0        0      527        0      527        0
  150.000        0        0        0        0        0      527        0      527        0
  151.000        0        0        0        0        0      527        0      527        0
  152.000        4        0        4        0        0      531        0      531        0
  153.000        7        0        7        0        0      538        0      538        0
  154.000        1        0        1        0        0      539        0      539        0
  155.000        9        0        9        0        0      548        0      548        0
  156.000        8        0        8        0        0      556        0      556        0
  157.000        6        0        6        0        0      562        0      562        0
  158.000        4        0        4        0        0      566        0      566        0
  159.000        5        0        5        0        0      571        0      571        0
  160.000        8        0        8        0        0      579        0      579        0
  161.000        4        0        4        0        0      583        0      583        0
  162.000       11        0       11        0        0      594        0      594        0
  163.000        3        0        3        0        0      597        0      597        0
  164.000       11        0       11        0        0      608        0      608        0
  165.000        8        0        8        0        0      616        0      616        0
  166.000        6        0        6        0        0      622        0      622        0
  167.000        1        0        1        0        0      623        0      623        0
  168.000       11        0       11        0        0      634        0      634        0
  169.000        1        0        1        0        0      635        0      635        0
  170.000        1        0        1        0        0      636        0      636        0
  171.000        6        0        6        0        0      642        0      642        0
  172.000        8        0        8        0        0      650        0      650        0
  173.000        5        0        5        0        0      655        0      655        0
  174.000        6        0        6        0        0      661        0      661        0
  175.000        8        0        8        0        0      669        0      669        0
  176.000        5        0        5        0        0      674        0      674        0
  177.000        1        0        1        0        0      675        0      675        0
  178.000        2        0        2        0        0      677        0      677        0
  179.000        3        0        3        0        0      680        0      680        0
  180.000        3        0        3        0        0      683        0      683        0
  181.000        8        0        8        0        0      691        0      691        0
  182.000        6        0        6        0        0      697        0      697        0
  183.000        5        0        5        0        0      702        0      702        0
  184.000        6        0        6        0        0      708        0      708        0
  185.000        8        0        8        0        0      716        0      716        0
  186.000        6        0        6        0        0      722        0      722        0
  187.000        6        0        6        0        0      728        0      728        0
  188.000        2        0        2        0        0      730        0      730        0
  189.000       10        0       10        0        0      740        0      740        0
  190.000        6        0        6        0        0      746        0      746        0
  191.000        1        0        1        0        0      747        0      747        0
  192.000        6        0        6        0        0      753        0      753        0
  193.000        4        0        4        0        0      757        0      757        0
  194.000        2        0        2        0        0      759        0      759        0
  195.000        3        0        3        0        0      762        0      762        0
  196.000       11        0       11        0        0      773        0      773        0
  197.000        4        0        4        0        0      777        0      777        0
  198.000       11        0       11        0        0      788        0      788        0
  199.000        5        0        5        0        0      793        0      793        0
  200.000        5        0        5        0        0      798        0      798        0
  201.000       14        0       14        0        0      812        0      812        0
  202.000        2        0        2        0        0      814        0      814        0
  203.000        8        0        8        0        0      822        0      822        0
  204.000       10        0       10        0        0      832        0      832        0
  205.000        6        0        6        0        0      838        0      838        0
  206.000       12        0       12        0        0      850        0      850        0
  207.000        3        0        3        0        0      853        0      853        0
  208.000        8        0        8        0        0      861        0      861        0
  209.000        9        0        9        0        0      870        0      870        0
  210.000        5        0        5        0        0      875        0      875        0
  211.000        3        0        3        0        0      878        0      878        0
  212.000        3        0        3        0        0      881        0      881        0
  213.000        4        0        4        0        0      885        0      885        0
  214.000        5        0        5        0        0      890        0      890        0
  215.000        8        0        8        0        0      898        0      898        0
  216.000        4        0        4        0        0      902        0      902        0
  217.000        6        0        6        0        0      908        0      908        0
  218.000        5        0        5        0        0      913        0      913        0
  219.000        7        0        7        0        0      920        0      920        0
  220.000        1        0        1        0        0      921        0      921        0
  221.000        1        0        1        0        0      922        0      922        0
  222.000        4        0        4        0        0      926        0      926        0
  223.000        4        0        4        0        0      930        0      930        0
  224.000        9        0        9        0        0      939        0      939        0
  225.000        2        0        2        0        0      941        0      941        0
  226.000        6        0        6        0        0      947        0      947        0
  227.000        9        0        9        0        0      956        0      956        0
  228.000        8        0        8        0        0      964        0      964        0
  229.000        1        0        1        0        0      965        0      965        0
  230.000        5        0        5        0        0      970        0      970        0
  231.000        0        0        0        0        0      970        0      970        0
  232.000        2        0        2        0        0      972        0      972        0
  233.000        2        0        2        0        0      974        0      974        0
  234.000        3        0        3        0        0      977        0      977        0
  235.000        3        0        3        0        0      980        0      980        0
  236.000        7        0        7        0        0      987        0      987        0
  237.000        6        0        6        0        0      993        0      993        0
  238.000       11        0       11        0        0     1004        0     1004        0
  239.000        5        0        5        0        0     1009        0     1009        0
  240.000        3        0        3        0        0     1012        0     1012        0
  241.000        7        0        7        0        0     1019        0     1019        0
  242.000        5        0        5        0        0     1024        0     1024        0
  243.000       12        0       12        0        0     1036        0     1036        0
  244.000        3        0        3        0        0     1039        0     1039        0
  245.000        3        0        3        0        0     1042        0     1042        0
  246.000       12        0       12        0        0     1054        0     1054        0
  247.000        2        0        2        0        0     1056        0     1056        0
  248.000        0        0        0        0        0     1056        0     1056        0
  249.000        2        0        2        0        0     1058        0     1058        0
  250.000        2        0        2        0        0     1060        0     1060        0
  251.000        7        0        7        0        0     1067        0     1067        0
  252.000        5        0        5        0        0     1072        0     1072        0
  253.000        3        0        3        0        0     1075        0     1075        0
  254.000        9        0        9        0        0     1084        0     1084        0
  255.000        6        0        6        0        0     1090        0     1090        0
  256.000       10        0       10        0        0     1100        0     1100        0
  257.000        7        0        7        0        0     1107        0     1107        0
  258.000        4        0        4        0        0     1111        0     1111        0
  259.000        6        0        6        0        0     1117        0     1117        0
  260.000        8        0        8        0        0     1125        0     1125        0
  261.000        4        0        4        0        0     1129        0     1129        0
  262.000        4        0        4        0        0     1133        0     1133        0
  263.000        5        0        5        0        0     1138        0     1138        0
  264.000        7        0        7        0        0     1145        0     1145        0
  265.000       11        0       11        0        0     1156        0     1156        0
  266.000        6        0        6        0        0     1162        0     1162        0
  267.000        8        0        8        0        0     1170        0     1170        0
  268.000        9        0        9        0        0     1179        0     1179        0
  269.000        7        0        7        0        0     1186        0     1186        0
  270.000        7        0        7        0        0     1193        0     1193        0
  271.000        5        0        5        0        0     1198        0     1198        0
  272.000        8        0        8        0        0     1206        0     1206        0
  273.000        6        0        6        0        0     1212        0     1212        0
  274.000        4        0        4        0        0     1216        0     1216        0
  275.000        9        0        9        0        0     1225        0     1225        0
