   Time:s    ILoad   IMeter   IQueue    TLoad   TMeter   TQueue
  170.000    58032        0        0  4080062        0        0
  171.000    34732        0        0  4114794        0        0
  172.000    32717        0        0  4147511        0        0
  173.000    30551        0        0  4178062        0        0
  174.000    29043        0        0  4207105        0        0
  175.000    30855        0        0  4237960        0        0
  176.000    34311        0        0  4272271        0        0
  177.000    39706        0        0  4311977        0        0
  178.000    44503        0        0  4356480        0        0
  179.000    49836        0        0  4406316        0        0
  180.000    56071        0        0  4462387        0        0
  181.000    30462        0        0  4492849        0        0
  182.000    28629        0        0  4521478        0        0
  183.000    26862        0        0  4548340        0        0
  184.000    25880        0        0  4574220        0        0
  185.000    29272        0        0  4603492        0        0
  186.000    32413        0        0  4635905        0        0
  187.000    39052        0        0  4674957        0        0
  188.000    45248        0        0  4720205        0        0
  189.000    50927        0        0  4771132        0        0
  190.000    56135        0        0  4827267        0        0
  191.000    31015        0        0  4858282        0        0
  192.000    28910        0        0  4887192        0        0
  193.000    27307        0        0  4914499        0        0
  194.000    25353        0        0  4939852        0        0
  195.000    26553        0        0  4966405        0        0
  196.000    30209        0        0  4996614        0        0
  197.000    33050        0        0  5029664        0        0
  198.000    36936        0        0  5066600        0        0
  199.000    41980        0        0  5108580        0        0
  200.000    48187        0        0  5156767        0        0
  201.000    23240        0        0  5180007        0        0
  202.000    21258        0        0  5201265        0        0
  203.000    19635        0        0  5220900        0        0
  204.000    17936        0        0  5238836        0        0
  205.000    17774        0        0  5256610        0        0
  206.000    21400        0        0  5278010        0        0
  207.000    26702        0        0  5304712        0        0
  208.000    31272        0        0  5335984        0        0
  209.000    35822        0        0  5371806        0        0
  210.000    39867        0        0  5411673        0        0
  211.000    18613        0        0  5430286        0        0
  212.000    17003        0        0  5447289        0        0
  213.000    15119        0        0  5462408        0        0
  214.000    14004        0        0  5476412        0        0
  215.000    17045        0        0  5493457        0        0
  216.000    22801        0        0  5516258        0        0
  217.000    28856        0        0  5545114        0        0
  218.000    33161        0        0  5578275        0        0
  219.000    38811        0        0  5617086        0        0
  220.000    43081        0        0  5660167        0        0
  221.000    17470        0        0  5677637        0        0
  222.000    15766        0        0  5693403        0        0
  223.000    14617        0        0  5708020        0        0
  224.000    12902        0        0  5720922        0        0
  225.000    11693        0        0  5732615        0        0
  226.000    16809        0        0  5749424        0        0
  227.000    21097        0        0  5770521        0        0
  228.000    24333        0        0  5794854        0        0
  229.000    29989        0        0  5824843        0        0
  230.000    33529        0        0  5858372        0        0
  231.000     9832        0        0  5868204        0        0
  232.000     8497        0        0  5876701        0        0
  233.000     6985        0        0  5883686        0        0
  234.000     5757        0        0  5889443        0        0
  235.000     6473        0        0  5895916        0        0
  236.000    12465        0        0  5908381        0        0
  237.000    17639        0        0  5926020        0        0
  238.000    22637        0        0  5948657        0        0
  239.000    28873        0        0  5977530        0        0
  240.000    35332        0        0  6012862        0        0
  241.000    13703        0        0  6026565        0        0
  242.000    12149        0        0  6038714        0        0
  243.000    10654        0        0  6049368        0        0
  244.000     9435        0        0  6058803        0        0
  245.000     9899        0        0  6068702        0        0
  246.000    14906        0        0  6083608        0        0
  247.000    21306        0        0  6104914        0        0
  248.000    27193        0        0  6132107        0        0
  249.000    31391        0        0  6163498        0        0
  250.000    37369        0        0  6200867        0        0
  251.000    13921        0        0  6214788        0        0
  252.000    12689        0        0  6227477        0        0
  253.000    11012        0        0  6238489        0        0
  254.000     9382        0        0  6247871        0        0
  255.000     8117        0        0  6255988        0        0
  256.000     8596        0        0  6264584        0        0
  257.000    14051        0        0  6278635        0        0
  258.000    20298        0        0  6298933        0        0
  259.000    26230        0        0  6325163        0        0
  260.000    32056        0        0  6357219        0        0
  261.000    11234        0        0  6368453        0        0
  262.000     9931        0        0  6378384        0        0
  263.000     8576        0        0  6386960        0        0
  264.000     7350        0        0  6394310        0        0
  265.000     7858        0        0  6402168        0        0
  266.000    12688        0        0  6414856        0        0
  267.000    16574        0        0  6431430        0        0
  268.000    21119        0        0  6452549        0        0
  269.000    25000        0        0  6477549        0        0
  270.000    29904        0        0  6507453        0        0
  271.000    10166        0        0  6517619        0        0
  272.000     8833        0        0  6526452        0        0
  273.000     7519        0        0  6533971        0        0
  274.000     6135        0        0  6540106        0        0
  275.000     8844        0        0  6548950        0        0
  276.000    14255        0        0  6563205        0        0
  277.000    19374        0        0  6582579        0        0
  278.000    25380        0        0  6607959        0        0
  279.000    31595        0        0  6639554        0        0
  280.000    37657        0        0  6677211        0        0
  281.000    14827        0        0  6692038        0        0
  282.000    13680        0        0  6705718        0        0
  283.000    12241        0        0  6717959        0        0
  284.000    11025        0        0  6728984        0        0
  285.000     9655        0        0  6738639        0        0
  286.000     9510        0        0  6748149        0        0
  287.000    15024        0        0  6763173        0        0
  288.000    18904        0        0  6782077        0        0
  289.000    23000        0        0  6805077        0        0
  290.000    29789        0        0  6834866        0        0
  291.000    10614        0        0  6845480        0        0
  292.000     9120        0        0  6854600        0        0
  293.000     7725        0        0  6862325        0        0
  294.000     6280        0        0  6868605        0        0
  295.000     8081        0        0  6876686        0        0
  296.000    12300        0        0  6888986        0        0
  297.000    15842        0        0  6904828        0        0
  298.000    19982        0        0  6924810        0        0
  299.000    26264        0        0  6951074        0        0
  300.000    32176        0        0  6983250        0        0
  301.000     9827        0        0  6993077        0        0
  302.000     8293        0        0  7001370        0        0
  303.000     6857        0        0  7008227        0        0
  304.000     5786        0        0  7014013        0        0
  305.000     6658        0        0  7020671        0        0
  306.000    13044        0        0  7033715        0        0
  307.000    17548        0        0  7051263        0        0
  308.000    21546        0        0  7072809        0        0
  309.000    27068        0        0  7099877        0        0
  310.000    32281        0        0  7132158        0        0
  311.000     9498        0        0  7141656        0        0
  312.000     8230        0        0  7149886        0        0
  313.000     7271        0        0  7157157        0        0
  314.000     5805        0        0  7162962        0        0
  315.000     4319        0        0  7167281        0        0
  316.000     8707        0        0  7175988        0        0
  317.000    13153        0        0  7189141        0        0
  318.000    19141        0        0  7208282        0        0
  319.000    25402        0        0  7233684        0        0
  320.000    32014        0        0  7265698        0        0
  321.000     8764        0        0  7274462        0        0
  322.000     7240        0        0  7281702        0        0
  323.000     5843        0        0  7287545        0        0
  324.000     4628        0        0  7292173        0        0
  325.000     8406        0        0  7300579        0        0
  326.000    13776        0        0  7314355        0        0
  327.000    19929        0        0  7334284        0        0
  328.000    24739        0        0  7359023        0        0
  329.000    29815        0        0  7388838        0        0
  330.000    35159        0        0  7423997        0        0
  331.000     9006        0        0  7433003        0        0
  332.000     8177        0        0  7441180        0        0
  333.000     6727        0        0  7447907        0        0
  334.000     5482        0        0  7453389        0        0
  335.000     9184        0        0  7462573        0        0
  336.000    14042        0        0  7476615        0        0
  337.000    19995        0        0  7496610        0        0
  338.000    24991        0        0  7521601        0        0
  339.000    30750        0        0  7552351        0        0
  340.000    35973        0        0  7588324        0        0
  341.000    13676        0        0  7602000        0        0
  342.000    12504        0        0  7614504        0        0
  343.000    11035        0        0  7625539        0        0
  344.000     9687        0        0  7635226        0        0
  345.000    11574        0        0  7646800        0        0
  346.000    15500        0        0  7662300        0        0
  347.000    19757        0        0  7682057        0        0
  348.000    25409        0        0  7707466        0        0
  349.000    32608        0        0  7740074        0        0
  350.000    38028        0        0  7778102        0        0
  351.000    16994        0        0  7795096        0        0
  352.000    15689        0        0  7810785        0        0
  353.000    14353        0        0  7825138        0        0
  354.000    12803        0        0  7837941        0        0
  355.000    11491        0        0  7849432        0        0
  356.000    13079        0        0  7862511        0        0
  357.000    17965        0        0  7880476        0        0
  358.000    23465        0        0  7903941        0        0
  359.000    29501        0        0  7933442        0        0
  360.000    34266        0        0  7967708        0        0
  361.000    13764        0        0  7981472        0        0
  362.000    12380        0        0  7993852        0        0
  363.000    11011        0        0  8004863        0        0
  364.000    10079        0        0  8014942        0        0
  365.000    14091        0        0  8029033        0        0
  366.000    17755        0        0  8046788        0        0
  367.000    22125        0        0  8068913        0        0
  368.000    27084        0        0  8095997        0        0
  369.000    33004        0        0  8129001        0        0
  370.000    39542        0        0  8168543        0        0
  371.000    13813        0        0  8182356        0        0
  372.000    12316        0        0  8194672        0        0
  373.000    10739        0        0  8205411        0        0
  374.000     9630        0        0  8215041        0        0
  375.000     8817        0        0  8223858        0        0
  376.000    11688        0        0  8235546        0        0
  377.000    16710        0        0  8252256        0        0
  378.000    22125        0        0  8274381        0        0
  379.000    28903        0        0  8303284        0        0
  380.000    35474        0        0  8338758        0        0
  381.000    12884        0        0  8351642        0        0
  382.000    11370        0        0  8363012        0        0
  383.000    10231        0        0  8373243        0        0
  384.000     9142        0        0  8382385        0        0
  385.000    11748        0        0  8394133        0        0
  386.000    17050        0        0  8411183        0        0
  387.000    21708        0        0  8432891        0        0
  388.000    26257        0        0  8459148        0        0
  389.000    30450        0        0  8489598        0        0
  390.000    35469        0        0  8525067        0        0
  391.000    16512        0        0  8541579        0        0
  392.000    15416        0        0  8556995        0        0
  393.000    13981        0        0  8570976        0        0
  394.000    12805        0        0  8583781        0        0
  395.000    14931        0        0  8598712        0        0
  396.000    19271        0        0  8617983        0        0
  397.000    24191        0        0  8642174        0        0
  398.000    28638        0        0  8670812        0        0
  399.000    32839        0        0  8703651        0        0
  400.000    38222        0        0  8741873        0        0
  401.000    17825        0        0  8759698        0        0
  402.000    16421        0        0  8776119        0        0
  403.000    15006        0        0  8791125        0        0
  404.000    13915        0        0  8805040        0        0
  405.000    15023        0        0  8820063        0        0
  406.000    18427        0        0  8838490        0        0
  407.000    22360        0        0  8860850        0        0
  408.000    27687        0        0  8888537        0        0
  409.000    31846        0        0  8920383        0        0
  410.000    35149        0        0  8955532        0        0
  411.000    13792        0        0  8969324        0        0
  412.000    12296        0        0  8981620        0        0
  413.000    10907        0        0  8992527        0        0
  414.000     9463        0        0  9001990        0        0
  415.000     8053        0        0  9010043        0        0
  416.000     9193        0        0  9019236        0        0
  417.000    14617        0        0  9033853        0        0
  418.000    21602        0        0  9055455        0        0
  419.000    26512        0        0  9081967        0        0
  420.000    33027        0        0  9114994        0        0
  421.000    11998        0        0  9126992        0        0
  422.000    10771        0        0  9137763        0        0
  423.000     9444        0        0  9147207        0        0
  424.000     8110        0        0  9155317        0        0
  425.000     6871        0        0  9162188        0        0
  426.000     6681        0        0  9168869        0        0
  427.000    12132        0        0  9181001        0        0
  428.000    19486        0        0  9200487        0        0
  429.000    25698        0        0  9226185        0        0
  430.000    30267        0        0  9256452        0        0
  431.000     9427        0        0  9265879        0        0
  432.000     7958        0        0  9273837        0        0
  433.000     6922        0        0  9280759        0        0
  434.000     5767        0        0  9286526        0        0
  435.000     8187        0        0  9294713        0        0
  436.000    13347        0        0  9308060        0        0
  437.000    19012        0        0  9327072        0        0
  438.000    23244        0        0  9350316        0        0
  439.000    27474        0        0  9377790        0        0
  440.000    32294        0        0  9410084        0        0
  441.000     9440        0        0  9419524        0        0
  442.000     8420        0        0  9427944        0        0
  443.000     7033        0        0  9434977        0        0
  444.000     5521        0        0  9440498        0        0
  445.000     4471        0        0  9444969        0        0
  446.000     7528        0        0  9452497        0        0
  447.000    11266        0        0  9463763        0        0
  448.000    15921        0        0  9479684        0        0
  449.000    20285        0        0  9499969        0        0
  450.000    23477        0        0  9523446        0        0
  451.000     5850        0        0  9529296        0        0
  452.000     4637        0        0  9533933        0        0
  453.000     3197        0        0  9537130        0        0
  454.000     3509        0        0  9540639        0        0
  455.000     6839        0        0  9547478        0        0
  456.000     9684        0        0  9557162        0        0
  457.000    12632        0        0  9569794        0        0
  458.000    17760        0        0  9587554        0        0
  459.000    24206        0        0  9611760        0        0
  460.000    28946        0        0  9640706        0        0
  461.000     3470        0        0  9644176        0        0
  462.000     2105        0        0  9646281        0        0
  463.000     1023        0        0  9647304        0        0
  464.000       11        0        0  9647315        0        0
  465.000      627        0        0  9647942        0        0
  466.000     5925        0        0  9653867        0        0
  467.000    11399        0        0  9665266        0        0
  468.000    15829        0        0  9681095        0        0
  469.000    20369        0        0  9701464        0        0
  470.000    25741        0        0  9727205        0        0
  471.000     1769        0        0  9728974        0        0
  472.000      633        0        0  9729607        0        0
  473.000       70        0        0  9729677        0        0
  474.000        0        0        0  9729677        0        0
  475.000     1790        0        0  9731467        0        0
  476.000     6408        0        0  9737875        0        0
  477.000    11607        0        0  9749482        0        0
  478.000    14866        0        0  9764348        0        0
  479.000    17848        0        0  9782196        0        0
  480.000    22520        0        0  9804716        0        0
  481.000     1754        0        0  9806470        0        0
  482.000      306        0        0  9806776        0        0
  483.000        0        0        0  9806776        0        0
  484.000        0        0        0  9806776        0        0
  485.000        0        0        0  9806776        0        0
  486.000        0        0        0  9806776        0        0
  487.000        0        0        0  9806776        0        0
  488.000     5368        0        0  9812144        0        0
  489.000    10386        0        0  9822530        0        0
  490.000    13114        0        0  9835644        0        0
  491.000        0        0        0  9835644        0        0
  492.000        0        0        0  9835644        0        0
  493.000        0        0        0  9835644        0        0
  494.000        0        0        0  9835644        0        0
  495.000        0        0        0  9835644        0        0
  496.000        0        0        0  9835644        0        0
  497.000        0        0        0  9835644        0        0
  498.000        0        0        0  9835644        0        0
  499.000     4451        0        0  9840095        0        0
  500.000    11018        0        0  9851113        0        0
  501.000        0        0        0  9851113        0        0
  502.000        0        0        0  9851113        0        0
  503.000        0        0        0  9851113        0        0
  504.000        0        0        0  9851113        0        0
  505.000        0        0        0  9851113        0        0
  506.000        0        0        0  9851113        0        0
  507.000        0        0        0  9851113        0        0
  508.000        0        0        0  9851113        0        0
  509.000        0        0        0  9851113        0        0
  510.000     7602        0        0  9858715        0        0
  511.000        0        0        0  9858715        0        0
  512.000        0        0        0  9858715        0        0
  513.000        0        0        0  9858715        0        0
  514.000        0        0        0  9858715        0        0
  515.000        0        0        0  9858715        0        0
  516.000        0        0        0  9858715        0        0
  517.000        0        0        0  9858715        0        0
  518.000        0        0        0  9858715        0        0
  519.000        0        0        0  9858715        0        0
  520.000        0        0        0  9858715        0        0
  521.000        0        0        0  9858715        0        0
  522.000        0        0        0  9858715        0        0
  523.000        0        0        0  9858715        0        0
  524.000        0        0        0  9858715        0        0
  525.000        0        0        0  9858715        0        0
  526.000        0        0        0  9858715        0        0
  527.000        0        0        0  9858715        0        0
  528.000        0        0        0  9858715        0        0
  529.000        0        0        0  9858715        0        0
  530.000        0        0        0  9858715        0        0
  531.000        0        0        0  9858715        0        0
  532.000        0        0        0  9858715        0        0
  533.000        0        0        0  9858715        0        0
  534.000        0        0        0  9858715        0        0
  535.000        0        0        0  9858715        0        0
  536.000        0        0        0  9858715        0        0
  537.000        0        0        0  9858715        0        0
  538.000        0        0        0  9858715        0        0
  539.000        0        0        0  9858715        0        0
  540.000        0        0        0  9858715        0        0
  541.000        0        0        0  9858715        0        0
  542.000        0        0        0  9858715        0        0
  543.000        0        0        0  9858715        0        0
  544.000        0        0        0  9858715        0        0
  545.000        0        0        0  9858715        0        0
  546.000        0        0        0  9858715        0        0
  547.000        0        0        0  9858715        0        0
  548.000        0        0        0  9858715        0        0
  549.000        0        0        0  9858715        0        0
  550.000        0        0        0  9858715        0        0
  551.000        0        0        0  9858715        0        0
  552.000        0        0        0  9858715        0        0
  553.000        0        0        0  9858715        0        0
  554.000        0        0        0  9858715        0        0
  555.000        0        0        0  9858715        0        0
  556.000        0        0        0  9858715        0        0
  557.000        0        0        0  9858715        0        0
  558.000        0        0        0  9858715        0        0
  559.000        0        0        0  9858715        0        0
  560.000        0        0        0  9858715        0        0
  561.000        0        0        0  9858715        0        0
  562.000        0        0        0  9858715        0        0
  563.000        0        0        0  9858715        0        0
  564.000        0        0        0  9858715        0        0
  565.000        0        0        0  9858715        0        0
  566.000        0        0        0  9858715        0        0
  567.000        0        0        0  9858715        0        0
  568.000        0        0        0  9858715        0        0
  569.000        0        0        0  9858715        0        0
  570.000        0        0        0  9858715        0        0
  571.000        0        0        0  9858715        0        0
  572.000        0        0        0  9858715        0        0
  573.000        0        0        0  9858715        0        0
  574.000        0        0        0  9858715        0        0
  575.000        0        0        0  9858715        0        0
  576.000        0        0        0  9858715        0        0
  577.000        0        0        0  9858715        0        0
  578.000        0        0        0  9858715        0        0
  579.000        0        0        0  9858715        0        0
  580.000        0        0        0  9858715        0        0
  581.000        0        0        0  9858715        0        0
  582.000        0        0        0  9858715        0        0
  583.000        0        0        0  9858715        0        0
  584.000        0        0        0  9858715        0        0
  585.000        0        0        0  9858715        0        0
  586.000        0        0        0  9858715        0        0
  587.000        0        0        0  9858715        0        0
  588.000        0        0        0  9858715        0        0
  589.000        0        0        0  9858715        0        0
  590.000        0        0        0  9858715        0        0
  591.000        0        0        0  9858715        0        0
  592.000        0        0        0  9858715        0        0
  593.000        0        0        0  9858715        0        0
  594.000        0        0        0  9858715        0        0
  595.000        0        0        0  9858715        0        0
  596.000        0        0        0  9858715        0        0
  597.000        0        0        0  9858715        0        0
  598.000        0        0        0  9858715        0        0
  599.000        0        0        0  9858715        0        0
  600.000        0        0        0  9858715        0        0
  601.000        0        0        0  9858715        0        0
  602.000        0        0        0  9858715        0        0
  603.000        0        0        0  9858715        0        0
  604.000        0        0        0  9858715        0        0
  605.000        0        0        0  9858715        0        0
  606.000        0        0        0  9858715        0        0
  607.000        0        0        0  9858715        0        0
  608.000        0        0        0  9858715        0        0
  609.000        0        0        0  9858715        0        0
  610.000        0        0        0  9858715        0        0
  611.000        0        0        0  9858715        0        0
  612.000        0        0        0  9858715        0        0
  613.000        0        0        0  9858715        0        0
  614.000        0        0        0  9858715        0        0
  615.000        0        0        0  9858715        0        0
  616.000        0        0        0  9858715        0        0
  617.000        0        0        0  9858715        0        0
  618.000        0        0        0  9858715        0        0
  619.000        0        0        0  9858715        0        0
  620.000        0        0        0  9858715        0        0
  621.000        0        0        0  9858715        0        0
  622.000        0        0        0  9858715        0        0
  623.000        0        0        0  9858715        0        0
  624.000        0        0        0  9858715        0        0
  625.000        0        0        0  9858715        0        0
  626.000        0        0        0  9858715        0        0
  627.000        0        0        0  9858715        0        0
  628.000        0        0        0  9858715        0        0
  629.000        0        0        0  9858715        0        0
  630.000        0        0        0  9858715        0        0
  631.000        0        0        0  9858715        0        0
  632.000        0        0        0  9858715        0        0
  633.000        0        0        0  9858715        0        0
  634.000        0        0        0  9858715        0        0
  635.000        0        0        0  9858715        0        0
  636.000        0        0        0  9858715        0        0
  637.000        0        0        0  9858715        0        0
  638.000        0        0        0  9858715        0        0
  639.000        0        0        0  9858715        0        0
  640.000        0        0        0  9858715        0        0
  641.000        0        0        0  9858715        0        0
  642.000        0        0        0  9858715        0        0
  643.000        0        0        0  9858715        0        0
  644.000        0        0        0  9858715        0        0
  645.000        0        0        0  9858715        0        0
  646.000        0        0        0  9858715        0        0
  647.000        0        0        0  9858715        0        0
  648.000        0        0        0  9858715        0        0
  649.000        0        0        0  9858715        0        0
  650.000        0        0        0  9858715        0        0
  651.000        0        0        0  9858715        0        0
  652.000        0        0        0  9858715        0        0
  653.000        0        0        0  9858715        0        0
  654.000        0        0        0  9858715        0        0
  655.000        0        0        0  9858715        0        0
  656.000        0        0        0  9858715        0        0
  657.000        0        0        0  9858715        0        0
  658.000        0        0        0  9858715        0        0
  659.000        0        0        0  9858715        0        0
  660.000        0        0        0  9858715        0        0
  661.000        0        0        0  9858715        0        0
  662.000        0        0        0  9858715        0        0
  663.000        0        0        0  9858715        0        0
  664.000        0        0        0  9858715        0        0
  665.000        0        0        0  9858715        0        0
  666.000        0        0        0  9858715        0        0
  667.000        0        0        0  9858715        0        0
  668.000        0        0        0  9858715        0        0
  669.000        0        0        0  9858715        0        0
  670.000        0        0        0  9858715        0        0
  671.000        0        0        0  9858715        0        0
  672.000        0        0        0  9858715        0        0
  673.000        0        0        0  9858715        0        0
  674.000        0        0        0  9858715        0        0
  675.000        0        0        0  9858715        0        0
  676.000        0        0        0  9858715        0        0
  677.000        0        0        0  9858715        0        0
  678.000        0        0        0  9858715        0        0
  679.000        0        0        0  9858715        0        0
  680.000        0        0        0  9858715        0        0
  681.000        0        0        0  9858715        0        0
  682.000        0        0        0  9858715        0        0
  683.000        0        0        0  9858715        0        0
  684.000        0        0        0  9858715        0        0
  685.000        0        0        0  9858715        0        0
  686.000        0        0        0  9858715        0        0
  687.000        0        0        0  9858715        0        0
  688.000        0        0        0  9858715        0        0
  689.000        0        0        0  9858715        0        0
  690.000        0        0        0  9858715        0        0
  691.000        0        0        0  9858715        0        0
  692.000        0        0        0  9858715        0        0
  693.000        0        0        0  9858715        0        0
  694.000        0        0        0  9858715        0        0
  695.000        0        0        0  9858715        0        0
  696.000        0        0        0  9858715        0        0
  697.000        0        0        0  9858715        0        0
  698.000        0        0        0  9858715        0        0
  699.000        0        0        0  9858715        0        0
  700.000        0        0        0  9858715        0        0
  701.000        0        0        0  9858715        0        0
  702.000        0        0        0  9858715        0        0
  703.000        0        0        0  9858715        0        0
  704.000        0        0        0  9858715        0        0
  705.000        0        0        0  9858715        0        0
  706.000        0        0        0  9858715        0        0
  707.000        0        0        0  9858715        0        0
  708.000        0        0        0  9858715        0        0
  709.000        0        0        0  9858715        0        0
  710.000        0        0        0  9858715        0        0
  711.000        0        0        0  9858715        0        0
  712.000        0        0        0  9858715        0        0
  713.000        0        0        0  9858715        0        0
  714.000        0        0        0  9858715        0        0
  715.000        0        0        0  9858715        0        0
  716.000        0        0        0  9858715        0        0
  717.000        0        0        0  9858715        0        0
