Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
548 SW 157 5010 0 2951092524
549 HW 140 3328 0 7065202536
553 SW 169 5055 0 2962081920
554 HW 128 3350 0 7147744128
558 SW 158 5055 0 2973459720
559 HW 142 3380 0 7215117336
563 SW 188 5098 0 3000507888
564 HW 121 3417 0 7328066760
568 SW 180 5140 0 3030865944
569 HW 146 3444 0 7328072808
573 SW 201 5190 0 3056231256
574 HW 150 3482 0 7365620304
578 SW 202 5263 0 3095125944
579 HW 150 3527 0 7455761208
583 SW 221 5334 0 3130586880
584 HW 157 3562 0 7470078336
588 SW 216 5414 0 3179896524
589 HW 153 3603 0 7557974103
593 SW 226 5500 0 3211866252
594 HW 151 3633 0 7679953191
598 SW 231 5630 0 3237564204
599 HW 146 3668 0 7712568543
603 SW 214 5667 0 3280036284
604 HW 151 3705 0 7754100159
608 SW 231 5783 0 3348604092
609 HW 148 3743 0 7810726071
613 SW 225 5826 0 3377079588
614 HW 134 3783 0 7919326983
618 SW 262 5938 0 3401029668
619 HW 145 3821 0 7944137391
623 SW 234 5976 0 3410133540
624 HW 142 3855 0 8114839167
628 SW 230 6009 0 3444174708
629 HW 133 3890 0 8184398727
633 SW 204 6044 0 3492171756
634 HW 134 3930 0 8282476119
638 SW 209 6081 0 3531290220
639 HW 139 3963 0 8433422103
643 SW 177 6081 0 3561572556
644 HW 145 3997 0 8502836511
648 SW 179 6123 0 3594901572
649 HW 135 4021 0 8552118639
653 SW 221 6235 0 3623424120
654 HW 117 4052 0 8607359559
658 SW 241 6310 0 3642392280
659 HW 129 4083 0 8633473311
663 SW 233 6348 0 3666363528
664 HW 137 4118 0 8675326983
668 SW 216 6423 0 3689905368
669 HW 118 4150 0 8786114247
673 SW 213 6457 0 3718507992
674 HW 123 4182 0 8853791367
678 SW 208 6492 0 3838814808
679 HW 137 4217 0 8891727447
683 SW 171 6492 0 3884802288
684 HW 132 4251 0 8959003887
688 SW 191 6558 0 3925479804
689 HW 131 4286 0 8961740607
693 SW 209 6631 0 3970082412
694 HW 145 4324 0 9070017951
698 SW 218 6666 0 4035024324
699 HW 150 4357 0 9203454975
703 SW 218 6750 0 4075940556
704 HW 129 4387 0 9281611767
708 SW 188 6752 0 4092548364
709 HW 146 4415 0 9372281871
713 SW 188 6790 0 4121702868
714 HW 143 4446 0 9421762071
718 SW 146 6790 0 4150308396
719 HW 149 4484 0 9551358615
723 SW 204 6877 0 4161878400
724 HW 138 4515 0 9598076391
728 SW 171 6877 0 4206000072
729 HW 133 4543 0 9722739279
733 SW 184 6915 0 4250046144
734 HW 152 4570 0 9786235719
738 SW 176 6992 0 4276093548
739 HW 120 4600 0 9882376239
743 SW 192 7034 0 4358189100
744 HW 121 4635 0 9981982263
748 SW 188 7073 0 4405366524
749 HW 136 4669 0 10000957863
753 SW 168 7112 0 4427744124
754 HW 142 4699 0 10097030343
758 SW 167 7148 0 4459904604
759 HW 124 4736 0 10201694007
763 SW 182 7216 0 4496804964
764 HW 138 4771 0 10255436535
768 SW 203 7294 0 4511401812
769 HW 140 4797 0 10275674655
773 SW 206 7369 0 4529642580
774 HW 130 4834 0 10408387431
778 SW 170 7369 0 4580021088
779 HW 135 4854 0 10467033375
783 SW 136 7371 0 4610740392
784 HW 126 4869 0 10504535511
788 SW 99 7371 0 4638261816
789 HW 114 4882 0 10580273103
793 SW 90 7373 0 4649542848
794 HW 112 4897 0 10614705879
798 SW 77 7373 0 4715496468
799 HW 132 4935 0 10633079703
803 SW 72 7373 0 4726404036
804 HW 119 4941 0 10717688199
808 SW 61 7373 0 4774680684
809 HW 126 4976 0 10763619735
813 SW 36 7373 0 4856144400
814 HW 120 5000 0 10825691871
818 SW 34 7373 0 4857972408
819 HW 120 5011 0 10863940935
823 SW 35 7375 0 4860195048
824 HW 115 5021 0 10986905847
828 SW 19 7377 0 4903429176
829 HW 104 5037 0 11044481295
833 SW 15 7377 0 4919451840
834 HW 104 5055 0 11125554735
838 SW 11 7377 0 4921385868
839 HW 88 5073 0 11215225407
843 SW 8 7377 0 4924481112
844 HW 81 5091 0 11280258039
848 SW 3 7377 0 4938096672
849 HW 60 5102 0 11316370647
853 SW 3 7377 0 4938096672
854 HW 55 5108 0 11376499863
858 SW 4 7379 0 4941805608
859 HW 32 5110 0 11468078679
863 SW 6 7381 0 4941805608
864 HW 24 5112 0 11554061583
868 SW 6 7381 0 4941805608
869 HW 10 5112 0 11632585791
873 SW 4 7381 0 4941805728
874 HW 6 5112 0 11706702519
878 SW 2 7381 0 4941805908
879 HW 2 5112 0 11725814199
883 SW 2 7381 0 4941805908
