Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
7 HW 2 2 0 0
7 SW 21 21 0 0
12 HW 2 2 0 0
12 SW 42 42 0 0
17 HW 38 38 0 0
17 SW 62 62 0 0
22 HW 38 38 0 0
23 SW 86 86 0 0
27 HW 82 118 0 0
28 SW 95 104 0 7860
33 HW 82 118 0 0
33 SW 72 117 0 38270532
38 HW 108 188 0 0
38 SW 92 144 0 38281116
43 HW 100 188 0 1094688
43 SW 83 174 0 71105124
48 HW 154 269 0 11365704
48 SW 89 195 0 71310756
53 HW 139 269 0 16805880
53 SW 85 214 0 97642236
58 HW 158 330 0 21140784
58 SW 113 243 0 98761116
63 HW 140 330 0 34304256
63 SW 104 279 0 134587956
68 HW 167 391 0 54808488
68 SW 126 313 0 134603076
73 HW 156 391 0 67362624
74 SW 112 337 0 159332136
78 HW 175 435 0 102152232
79 SW 126 362 0 159348768
83 HW 165 435 0 118306440
84 SW 110 397 0 187413000
88 HW 176 473 0 146027448
89 SW 128 427 0 188144808
93 HW 165 473 0 178573248
94 SW 125 461 0 225578904
98 HW 177 509 0 255511368
99 SW 148 500 0 225603096
103 HW 168 509 0 295060752
104 SW 151 537 0 258041544
108 HW 177 543 0 327157488
109 SW 166 570 0 259647408
114 HW 164 543 0 406277424
114 SW 150 603 0 314663040
119 HW 170 583 0 518986440
119 SW 154 632 0 316072224
124 HW 154 583 0 573152328
124 SW 154 674 0 345364380
129 HW 170 633 0 702360288
129 SW 169 708 0 346660164
134 HW 154 633 0 793695672
134 SW 162 744 0 376854804
139 HW 167 683 0 958399344
140 SW 165 776 0 379115244
144 HW 154 683 0 1042988184
145 SW 171 824 0 412588020
149 HW 171 730 0 1115573256
150 SW 176 850 0 414219468
154 HW 156 730 0 1161110160
155 SW 162 886 0 454378188
159 HW 163 777 0 1232400960
160 SW 172 920 0 455610468
164 HW 149 777 0 1295427168
165 SW 152 958 0 496670340
169 HW 169 829 0 1340625384
170 SW 162 992 0 500049780
174 HW 157 829 0 1449413784
175 SW 152 1023 0 530415276
179 HW 168 876 0 1544281200
180 SW 169 1066 0 533324364
185 HW 154 876 0 1640707488
186 SW 148 1096 0 565920180
190 HW 167 927 0 1786969296
191 SW 171 1135 0 567311220
195 HW 153 927 0 1864161432
196 SW 156 1167 0 607377708
200 HW 174 975 0 1947164184
201 SW 167 1201 0 614425140
205 HW 162 975 0 1968725304
206 SW 159 1243 0 650121948
210 HW 173 1017 0 2031618456
211 SW 174 1277 0 653015916
215 HW 160 1017 0 2087232840
216 SW 161 1311 0 702917964
220 HW 173 1064 0 2164931496
221 SW 158 1335 0 704939748
225 HW 155 1064 0 2234550024
226 SW 144 1363 0 732388596
230 HW 170 1112 0 2287897920
231 SW 156 1394 0 733929324
235 HW 159 1112 0 2337146784
236 SW 148 1429 0 778776756
240 HW 172 1156 0 2441264616
242 SW 161 1460 0 780447516
245 HW 160 1156 0 2497235832
247 SW 155 1500 0 817781820
250 HW 170 1198 0 2612421504
252 SW 171 1543 0 824372628
256 HW 159 1198 0 2676540888
257 SW 159 1574 0 862145592
261 HW 168 1244 0 2784745656
262 SW 168 1603 0 863701440
266 HW 150 1244 0 2950539480
267 SW 150 1638 0 899913960
271 HW 162 1298 0 3072774096
272 SW 158 1662 0 900178560
276 HW 153 1298 0 3152966040
277 SW 146 1689 0 947566152
281 HW 168 1347 0 3202473456
282 SW 163 1730 0 953765352
286 HW 160 1347 0 3216135888
287 SW 151 1762 0 983207016
291 HW 177 1389 0 3322981368
292 SW 169 1799 0 988319088
296 HW 163 1389 0 3435548256
298 SW 155 1831 0 1023801372
301 HW 178 1431 0 3532387320
303 SW 175 1864 0 1023988860
306 HW 165 1431 0 3587248728
308 SW 155 1902 0 1057212036
311 HW 172 1470 0 3683679552
313 SW 168 1934 0 1059578316
316 HW 162 1470 0 3766715568
318 SW 166 1975 0 1096126560
321 HW 173 1514 0 3898344240
323 SW 176 2011 0 1099682784
326 HW 159 1514 0 3975776784
328 SW 173 2046 0 1127021256
332 HW 179 1557 0 4080934872
333 SW 190 2087 0 1129051992
337 HW 165 1557 0 4150538280
338 SW 164 2112 0 1155212616
342 HW 174 1600 0 4219843824
343 SW 177 2148 0 1162769592
347 HW 156 1600 0 4274939592
349 SW 150 2178 0 1204636872
352 HW 171 1651 0 4432511160
354 SW 169 2212 0 1205574312
357 HW 158 1651 0 4520919312
359 SW 164 2249 0 1238166984
362 HW 173 1700 0 4556947248
364 SW 172 2277 0 1243187004
367 HW 158 1700 0 4674373704
369 SW 160 2320 0 1290822564
372 HW 167 1747 0 4717613880
374 SW 169 2355 0 1293618372
377 HW 149 1747 0 4854561768
379 SW 161 2390 0 1324540284
382 HW 164 1798 0 4921316568
384 SW 159 2420 0 1330375092
387 HW 152 1798 0 4997977992
389 SW 154 2460 0 1353646284
392 HW 164 1855 0 5070954672
394 SW 163 2494 0 1355503020
397 HW 151 1855 0 5129319384
399 SW 158 2531 0 1396561380
403 HW 165 1909 0 5222593152
405 SW 159 2553 0 1396718628
408 HW 154 1909 0 5286570408
410 SW 135 2586 0 1429763388
413 HW 167 1963 0 5348077056
415 SW 142 2616 0 1431248292
418 HW 155 1963 0 5389127856
420 SW 146 2655 0 1456598604
423 HW 173 2010 0 5488003584
425 SW 161 2688 0 1459336836
428 HW 161 2010 0 5550585264
430 SW 154 2725 0 1492345308
433 HW 173 2054 0 5640552288
435 SW 166 2759 0 1496101116
438 HW 161 2054 0 5700051000
440 SW 154 2791 0 1528666572
443 HW 178 2101 0 5802847344
445 SW 161 2823 0 1531305012
448 HW 166 2101 0 5890558464
450 SW 148 2855 0 1581582036
453 HW 183 2138 0 5919951744
456 SW 160 2881 0 1582596588
458 HW 175 2138 0 5966427600
461 SW 146 2917 0 1616300880
463 HW 182 2167 0 6045543000
466 SW 165 2949 0 1616804376
468 HW 166 2167 0 6146491680
471 SW 158 2982 0 1655806416
474 HW 176 2206 0 6316996896
476 SW 161 3012 0 1657989744
479 HW 166 2206 0 6350052240
481 SW 158 3048 0 1694070600
484 HW 174 2248 0 6460342056
486 SW 182 3093 0 1697159616
489 HW 165 2248 0 6506890488
491 SW 180 3133 0 1739798016
494 HW 177 2289 0 6568555896
496 SW 194 3173 0 1746963384
499 HW 159 2289 0 6680198952
501 SW 161 3199 0 1790752536
504 HW 173 2341 0 6792399936
507 SW 169 3232 0 1797942096
509 HW 154 2341 0 6897093840
512 SW 141 3259 0 1832680476
514 HW 171 2396 0 7039973304
517 SW 154 3289 0 1836750780
519 HW 158 2396 0 7105479192
522 SW 144 3329 0 1870664940
524 HW 175 2445 0 7186737096
527 SW 168 3370 0 1872444564
529 HW 164 2445 0 7269148656
532 SW 159 3405 0 1909635408
534 HW 176 2488 0 7392099960
537 SW 164 3434 0 1910364192
539 HW 155 2488 0 7512042384
542 SW 150 3468 0 1935696360
544 HW 171 2542 0 7645252608
547 SW 169 3506 0 1936459920
550 HW 157 2542 0 7691726952
552 SW 156 3535 0 1972661856
555 HW 176 2591 0 7792016400
557 SW 182 3577 0 1973649192
560 HW 165 2591 0 7854167160
563 SW 164 3613 0 2011468935
565 HW 182 2634 0 7911541512
568 SW 188 3652 0 2013513159
570 HW 167 2634 0 8003477160
573 SW 170 3691 0 2052772359
575 HW 181 2675 0 8064506016
578 SW 200 3732 0 2056234839
580 HW 167 2675 0 8132778864
583 SW 182 3772 0 2104682523
585 HW 183 2711 0 8151479280
588 SW 200 3807 0 2106264075
590 HW 163 2711 0 8255113272
593 SW 164 3835 0 2142847035
595 HW 181 2757 0 8325589104
598 SW 174 3873 0 2149462035
600 HW 170 2757 0 8381982168
603 SW 170 3909 0 2172816387
605 HW 181 2794 0 8488529784
608 SW 192 3951 0 2178091755
610 HW 171 2794 0 8546964048
614 SW 177 3988 0 2226093339
615 HW 175 2834 0 8656020072
619 SW 187 4021 0 2228721195
621 HW 159 2834 0 8773711128
624 SW 179 4064 0 2257435767
626 HW 180 2886 0 8869007952
629 SW 197 4110 0 2264536119
631 HW 168 2886 0 8952282864
634 SW 203 4159 0 2309014743
636 HW 181 2925 0 9023974344
639 SW 212 4187 0 2309158383
641 HW 161 2925 0 9217657008
644 SW 168 4217 0 2368217103
646 HW 172 2978 0 9385851888
649 SW 176 4252 0 2378491143
651 HW 160 2978 0 9486868608
654 SW 170 4285 0 2415975315
656 HW 177 3020 0 9529184952
659 SW 194 4328 0 2417345187
661 HW 158 3020 0 9624791736
665 SW 169 4360 0 2453545611
666 HW 177 3072 0 9718585632
670 SW 179 4392 0 2457360387
671 HW 164 3072 0 9838957464
675 SW 165 4431 0 2485524531
676 HW 173 3120 0 9931449528
680 SW 187 4473 0 2486938251
681 HW 160 3120 0 9988382376
685 SW 171 4508 0 2529706683
687 HW 175 3167 0 10055575656
690 SW 183 4544 0 2530183143
692 HW 161 3167 0 10137571416
695 SW 161 4569 0 2571305127
697 HW 171 3216 0 10192039704
700 SW 175 4609 0 2575094199
702 HW 156 3216 0 10251948168
705 SW 157 4642 0 2615798751
707 HW 178 3271 0 10323217800
710 SW 179 4684 0 2618978487
712 HW 163 3271 0 10411678872
716 SW 171 4727 0 2653659531
717 HW 185 3312 0 10474683912
721 SW 172 4756 0 2661331419
722 HW 167 3312 0 10612357560
726 SW 144 4788 0 2692540611
727 HW 173 3356 0 10707559128
731 SW 162 4833 0 2696476347
732 HW 160 3356 0 10761483096
736 SW 147 4862 0 2733854499
737 HW 183 3409 0 10837320480
741 SW 171 4903 0 2734089099
742 HW 169 3409 0 10907894592
746 SW 140 4919 0 2765381451
747 HW 176 3452 0 10955729736
751 SW 153 4945 0 2765995323
752 HW 165 3452 0 10997005824
756 SW 122 4972 0 2809955211
758 HW 173 3494 0 11067100632
761 SW 114 4981 0 2810971455
763 HW 158 3494 0 11110009680
766 SW 78 4997 0 2847788655
768 HW 181 3554 0 11222005032
771 SW 38 5009 0 2851626231
773 HW 158 3554 0 11304944280
777 SW 37 5023 0 2861484471
778 HW 171 3587 0 11384111088
782 SW 23 5039 0 2861526987
783 HW 125 3587 0 11426506056
787 SW 26 5047 0 2862800091
788 HW 133 3607 0 11546254944
792 SW 15 5056 0 2862830331
793 HW 90 3607 0 11654795376
797 SW 22 5065 0 2862830511
798 HW 94 3625 0 11776636872
802 SW 9 5072 0 2862857847
803 HW 68 3625 0 11825010288
807 SW 20 5083 0 2862857847
808 HW 75 3641 0 11850898752
812 SW 9 5088 0 2862882039
813 HW 49 3641 0 11900861280
817 SW 13 5092 0 2862882039
818 HW 48 3650 0 12000015216
822 SW 4 5094 0 2862895827
823 HW 26 3650 0 12048049944
827 SW 9 5099 0 2862895827
828 HW 29 3657 0 12087631080
832 SW 4 5101 0 2862906411
833 HW 15 3657 0 12119531256
837 SW 4 5101 0 2862906411
838 HW 14 3657 0 12119596272
842 SW 4 5101 0 2862906411
844 HW 2 3657 0 12134985408
847 SW 4 5101 0 2862906411
849 HW 2 3657 0 12134985408
852 SW 3 5102 0 2862906591
854 HW 2 3657 0 12134985408
857 SW 3 5102 0 2862906591
859 HW 3 3658 0 12134985408
862 SW 2 5102 0 2862906774
864 HW 3 3658 0 12134985408
867 SW 2 5102 0 2862906774
869 HW 3 3658 0 12134985408
872 SW 2 5102 0 2862906774
874 HW 2 3658 0 12134985408
877 SW 2 5102 0 2862906774
