Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
9 HW 2 2 0 0
9 SW 46 46 0 0
14 HW 2 2 0 0
14 SW 105 106 0 0
19 HW 101 101 0 0
19 SW 146 148 0 1512
24 HW 101 101 0 0
24 SW 192 193 0 1512
29 HW 147 200 0 0
29 SW 248 254 0 1205364
34 HW 140 200 0 223776
34 SW 209 317 0 70565340
39 HW 188 260 0 461160
40 SW 270 385 0 72816708
44 HW 185 260 0 604800
45 SW 284 452 0 129326196
49 HW 190 278 0 13301064
50 SW 360 538 0 133198428
54 HW 174 278 0 33773544
55 SW 369 619 0 237801612
59 HW 191 304 0 50600592
60 SW 421 698 0 242715612
65 HW 178 304 0 73823400
65 SW 447 774 0 295563156
70 HW 190 328 0 128264472
70 SW 506 857 0 301000428
75 HW 180 328 0 159107760
76 SW 529 947 0 393448644
80 HW 192 350 0 190241352
81 SW 559 1023 0 408251124
85 HW 178 350 0 247370760
86 SW 585 1121 0 518128164
90 HW 186 372 0 320990040
91 SW 614 1219 0 559916820
95 HW 170 372 0 442390032
96 SW 623 1310 0 681670620
100 HW 189 406 0 503769672
102 SW 659 1423 0 754502148
105 HW 165 406 0 734009472
107 SW 653 1518 0 879249828
110 HW 187 447 0 903042000
112 SW 695 1636 0 948378468
115 HW 176 447 0 1054604880
117 SW 702 1743 0 1163955012
120 HW 182 482 0 1256695776
123 SW 736 1846 0 1241116908
125 HW 157 482 0 1551236400
128 SW 695 1938 0 1473317772
130 HW 184 533 0 1727160624
133 SW 680 2024 0 1638199860
135 HW 171 533 0 1914846696
138 SW 648 2119 0 1863614868
140 HW 185 572 0 2087192016
144 SW 663 2218 0 1997437452
146 HW 171 572 0 2428763400
149 SW 652 2328 0 2287274424
151 HW 187 610 0 2713949280
154 SW 706 2450 0 2368414392
156 HW 175 610 0 2803827096
159 SW 683 2545 0 2621798496
161 HW 193 643 0 2974418496
165 SW 677 2634 0 2772623520
166 HW 181 643 0 3084298560
170 SW 636 2734 0 2995068960
171 HW 193 676 0 3295199880
175 SW 646 2831 0 3148270848
176 HW 181 676 0 3544351776
180 SW 625 2911 0 3315295440
181 HW 192 701 0 3728025000
185 SW 634 3016 0 3427355808
186 HW 175 701 0 3942139320
191 SW 645 3126 0 3556836048
191 HW 189 736 0 4143236832
196 SW 684 3232 0 3638660952
196 HW 180 736 0 4288866624
201 SW 666 3326 0 3796221936
201 HW 165 736 0 4502159928
206 SW 641 3415 0 3976490256
207 HW 184 771 0 4630608864
212 SW 641 3525 0 4140740328
212 HW 168 771 0 4875348744
217 SW 646 3628 0 4295315112
217 HW 181 803 0 5101696656
222 SW 643 3735 0 4476425496
222 HW 170 803 0 5234412456
227 HW 178 833 0 5470202808
227 SW 651 3828 0 4593490584
232 HW 160 833 0 5728842504
233 SW 659 3920 0 4733429328
237 HW 174 873 0 5971728672
238 SW 691 4042 0 4845896424
242 HW 159 873 0 6109116552
243 SW 722 4167 0 4997338344
247 HW 188 917 0 6310318392
248 SW 735 4259 0 5108893704
253 HW 170 917 0 6526675008
254 SW 693 4352 0 5381471196
258 HW 180 950 0 6700598856
259 SW 699 4459 0 5544942588
263 HW 157 950 0 7024898664
264 SW 663 4540 0 5727521124
268 HW 177 997 0 7250268312
269 SW 630 4589 0 5857087428
273 HW 164 997 0 7448526288
274 SW 568 4633 0 6015970080
278 HW 180 1036 0 7532960904
280 SW 496 4674 0 6224366136
283 HW 168 1036 0 7647507000
285 SW 421 4709 0 6438075240
288 HW 174 1076 0 7815163608
290 SW 400 4756 0 6536898048
293 HW 157 1076 0 8037959832
295 SW 351 4807 0 6790136880
298 HW 174 1122 0 8106669648
300 SW 327 4836 0 6854189736
303 HW 152 1122 0 8247317400
305 SW 276 4876 0 7070798856
308 HW 165 1177 0 8524920600
310 SW 231 4901 0 7139989788
313 HW 138 1177 0 8750489832
316 SW 196 4927 0 7289224188
318 HW 166 1246 0 8976007656
321 SW 151 4945 0 7346702868
324 HW 136 1246 0 9112157208
326 SW 125 4972 0 7442952252
329 HW 158 1319 0 9251237016
331 SW 91 4997 0 7470754908
334 HW 128 1319 0 9321836832
336 SW 61 5009 0 7532294820
339 HW 153 1376 0 9399471984
341 SW 24 5023 0 7535270616
344 HW 96 1376 0 9615034800
346 SW 27 5034 0 7541876544
349 HW 102 1399 0 9736301736
351 SW 9 5039 0 7541911320
354 HW 46 1399 0 9809106048
356 SW 10 5040 0 7541911320
359 HW 39 1403 0 9942597504
361 SW 4 5040 0 7541917488
364 HW 8 1403 0 10004439816
366 SW 2 5040 0 7541917608
369 HW 7 1403 0 10019453976
371 SW 2 5040 0 7541917608
374 HW 2 1403 0 10019567376
376 SW 2 5040 0 7541917608
379 HW 2 1403 0 10019567376
381 SW 2 5040 0 7541917608
