Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
50.419          60.300        3309.279   10180   30180
50.870          88.939         830.799   10181   30181
51.081          63.948          54.166   10182   30182
51.689          88.134        2311.618   10183   30183
52.029          45.690         252.329   10184   30184
52.079          90.410        4382.163   10185   30185
52.497          12.995         777.320   10186   30186
52.532          72.363        2610.336   10187   30187
52.563          31.795         609.532   10188   30188
52.666          21.836        5178.342   10189   30189
53.671          16.132         304.229   10190   30190
54.769          53.687        1196.611   10191   30191
54.969          43.999           6.445   10192   30192
55.229          77.687          21.291   10193   30193
55.244          54.894         849.653   10194   30194
55.606          25.124        1054.442   10195   30195
55.659          15.336         582.826   10196   30196
55.673          12.605        2670.585   10197   30197
56.365          11.947         118.978   10198   30198
56.892          66.347        2232.238   10199   30199
56.967          19.730           9.916   10200   30200
57.474          25.510         375.857   10201   30201
57.553          15.517         852.277   10202   30202
57.839          35.248        1849.845   10203   30203
57.903          87.541          16.913   10204   30204
58.074          37.781          84.643   10205   30205
58.199          15.477        1682.948   10206   30206
58.356          69.558        2421.060   10207   30207
58.389          12.276         374.941   10208   30208
58.943          75.508          46.016   10209   30209
59.716          48.840         257.306   10210   30210
60.086           8.451          35.684   10211   30211
61.178          98.506        1165.934   10212   30212
61.359          45.103         293.440   10213   30213
61.888          15.389        1244.437   10214   30214
62.442          73.809        1074.618   10215   30215
62.640          31.189        1980.666   10216   30216
63.154          48.173         673.574   10217   30217
63.345          70.657         809.116   10218   30218
63.771          18.597         909.005   10219   30219
63.867          55.127        1808.622   10220   30220
63.960          30.726         408.643   10221   30221
64.224          28.893         660.817   10222   30222
64.403          43.718         409.530   10223   30223
65.811          20.328         969.611   10224   30224
66.075          50.459        1535.047   10225   30225
67.475          49.029         825.469   10226   30226
67.771          46.716         649.090   10227   30227
68.037          49.680        1459.030   10228   30228
68.340           5.245        2068.656   10229   30229
69.059          23.118         255.802   10230   30230
69.227          67.836         574.075   10231   30231
69.665          47.062        1817.642   10232   30232
69.770           5.905        2677.542   10233   30233
71.063          74.338         380.515   10234   30234
71.469          94.689        1087.665   10235   30235
71.848          57.298         721.595   10236   30236
72.071          11.530         911.793   10237   30237
72.748          82.560         642.770   10238   30238
73.267          78.128         257.321   10239   30239
73.418          55.838         722.976   10240   30240
74.348           9.756        1031.057   10241   30241
74.633          17.141        1893.291   10242   30242
74.808          57.572        1107.013   10243   30243
74.839          59.125         806.413   10244   30244
74.888          48.860         741.127   10245   30245
75.782          90.737          47.386   10246   30246
76.806          63.093         684.817   10247   30247
77.117          69.331         176.379   10248   30248
77.626          91.077         398.671   10249   30249
77.802          21.467        1694.301   10250   30250
78.318          40.469         329.685   10251   30251
78.492          31.155         332.714   10252   30252
78.543          34.824         192.326   10253   30253
78.563          10.914          71.786   10254   30254
78.909          53.594         845.090   10255   30255
79.232          62.030         267.768   10256   30256
79.888           8.636        1325.376   10257   30257
80.697          72.716          40.708   10258   30258
80.858          42.302          48.260   10259   30259
81.456          48.383        1635.504   10260   30260
81.623          92.490         537.769   10261   30261
81.649          11.734        2824.372   10262   30262
81.699          67.139        1461.772   10263   30263
81.706          55.498         459.467   10264   30264
81.831          26.343        2295.309   10265   30265
81.922          79.797        1152.963   10266   30266
82.567          81.326        3365.032   10267   30267
82.637           8.798        1788.774   10268   30268
82.807          83.243        1169.232   10269   30269
82.913          81.303        1900.850   10270   30270
83.081          53.792         411.846   10271   30271
83.132          79.110        3921.746   10272   30272
84.356          58.759         159.454   10273   30273
84.954          22.175         536.737   10274   30274
85.466          52.520         134.827   10275   30275
85.638          46.944        3344.848   10276   30276
86.111          72.507          54.092   10277   30277
87.125          53.490         760.036   10278   30278
87.450           7.608          75.471   10279   30279
87.697          69.142          44.302   10280   30280
87.736          39.189         618.904   10281   30281
88.101          33.782         550.490   10282   30282
88.355          35.832         670.431   10283   30283
88.939          24.317         333.427   10284   30284
