Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
11 HW 2 2 0 0
11 SW 24 24 0 0
16 HW 2 2 0 0
16 SW 48 48 0 0
21 HW 44 44 0 0
21 SW 82 82 0 0
26 HW 44 44 0 0
26 SW 113 113 0 0
31 HW 109 151 0 0
31 SW 136 146 0 9312
36 HW 107 151 0 0
36 SW 134 188 0 30228144
41 HW 146 245 0 0
41 SW 158 212 0 32667000
46 HW 130 245 0 429408
46 SW 131 250 0 81894696
51 HW 169 316 0 2255904
51 SW 155 285 0 82802016
56 HW 164 316 0 3317328
56 SW 155 329 0 119641896
61 HW 183 352 0 10434312
62 SW 180 369 0 119885328
66 HW 168 352 0 21198240
67 SW 162 409 0 182885832
71 HW 183 385 0 42668640
72 SW 172 432 0 184924008
76 HW 177 385 0 63561456
77 SW 175 477 0 230149740
81 HW 178 412 0 122019912
82 SW 188 511 0 231137076
86 HW 173 412 0 134300376
87 SW 186 545 0 281872236
92 HW 182 440 0 158626944
92 SW 209 587 0 285154788
97 HW 169 440 0 239098608
97 SW 225 642 0 338867076
102 HW 185 472 0 295958880
102 SW 248 688 0 342075660
107 HW 173 472 0 358676640
107 SW 257 742 0 379444740
112 HW 175 505 0 511394688
112 SW 277 802 0 391551324
117 HW 161 505 0 611399880
118 SW 275 848 0 449255292
122 HW 178 546 0 719870760
123 SW 295 898 0 460333716
127 HW 153 546 0 854254296
128 SW 285 953 0 524621172
132 HW 175 593 0 924324912
133 SW 307 1001 0 544180404
137 HW 161 593 0 1013136768
138 SW 282 1051 0 633755820
142 HW 176 633 0 1188965736
143 SW 302 1112 0 659053092
147 HW 158 633 0 1368461304
148 SW 282 1155 0 720340500
152 HW 179 677 0 1457312472
153 SW 289 1205 0 743103660
158 HW 163 677 0 1627613568
159 SW 265 1253 0 836365452
163 HW 179 719 0 1770255648
164 SW 273 1289 0 855407580
168 HW 167 719 0 1884766968
169 SW 253 1338 0 945503124
173 HW 176 756 0 2028703320
174 SW 261 1380 0 952470540
178 HW 163 756 0 2177491680
179 SW 252 1431 0 1028350260
183 HW 182 795 0 2286968040
184 SW 288 1491 0 1053907776
188 HW 172 795 0 2364905592
189 SW 291 1550 0 1097209944
193 HW 181 829 0 2490968592
194 SW 314 1602 0 1117393632
198 HW 161 829 0 2630101320
200 SW 294 1656 0 1198603152
203 HW 174 874 0 2785816152
205 SW 310 1711 0 1216243656
208 HW 160 874 0 2899854216
210 SW 291 1756 0 1292716080
213 HW 181 917 0 3002821416
215 SW 300 1811 0 1332459120
218 HW 165 917 0 3167889480
220 SW 274 1857 0 1414120728
223 HW 182 959 0 3243377592
225 SW 304 1919 0 1430536632
229 HW 169 959 0 3368347416
230 SW 290 1975 0 1511809656
234 HW 187 995 0 3477624192
235 SW 311 2023 0 1522138128
239 HW 171 995 0 3671402112
241 SW 297 2072 0 1586661336
244 HW 180 1028 0 3780152712
246 SW 323 2141 0 1610770176
249 HW 164 1028 0 3915878904
251 SW 308 2190 0 1702726992
254 HW 185 1070 0 4026690360
256 SW 328 2241 0 1723125504
259 HW 165 1070 0 4190217696
261 SW 286 2277 0 1792078752
264 HW 181 1112 0 4264030512
266 SW 303 2326 0 1808718312
269 HW 170 1112 0 4373877312
271 SW 283 2380 0 1896851400
274 HW 185 1152 0 4514299776
277 SW 306 2434 0 1908830976
279 HW 167 1152 0 4687547760
282 SW 311 2498 0 1988277504
284 HW 186 1189 0 4766350176
287 SW 328 2546 0 2010358872
289 HW 171 1189 0 4857042960
292 SW 316 2597 0 2067569928
294 HW 185 1227 0 4967514216
297 SW 324 2655 0 2094834312
300 HW 169 1227 0 5180933016
302 SW 328 2725 0 2150494236
305 HW 188 1269 0 5273443224
307 SW 343 2783 0 2195387028
310 HW 171 1269 0 5440083768
312 SW 332 2837 0 2259904068
315 HW 187 1309 0 5545966104
318 SW 323 2889 0 2305478952
320 HW 174 1309 0 5672044224
323 SW 304 2944 0 2372726664
325 HW 174 1343 0 5915486808
328 SW 326 2999 0 2382146544
330 HW 159 1343 0 6114989160
333 SW 301 3046 0 2467553376
335 HW 185 1391 0 6198675336
338 SW 300 3088 0 2488896768
340 HW 169 1391 0 6334643448
343 SW 286 3145 0 2554829040
345 HW 189 1431 0 6450855768
348 SW 294 3189 0 2578735452
350 HW 177 1431 0 6545351232
353 SW 287 3238 0 2649634644
355 HW 187 1459 0 6640442424
358 SW 316 3306 0 2669745876
360 HW 175 1459 0 6738043536
364 SW 311 3367 0 2739524676
365 HW 188 1493 0 6856898832
369 SW 336 3427 0 2769106956
371 HW 175 1493 0 6986699496
374 SW 320 3476 0 2824568628
376 HW 183 1534 0 7172478936
379 SW 329 3532 0 2859606324
381 HW 166 1534 0 7289531928
384 SW 308 3592 0 2949838068
386 HW 189 1579 0 7435166256
389 SW 323 3645 0 2966288628
391 HW 172 1579 0 7639204608
394 SW 308 3695 0 3035024148
396 HW 182 1614 0 7704588024
400 SW 331 3757 0 3059210100
401 HW 170 1614 0 7782764472
405 SW 314 3815 0 3140347044
406 HW 186 1658 0 7993635552
410 SW 316 3863 0 3168880176
411 HW 169 1658 0 8073711072
415 SW 282 3908 0 3262185816
416 HW 184 1702 0 8188621560
420 SW 299 3961 0 3272214912
421 HW 168 1702 0 8300884536
425 SW 281 4017 0 3357006360
426 HW 190 1747 0 8422928640
431 SW 305 4074 0 3381196848
431 HW 174 1747 0 8589092904
436 SW 296 4126 0 3457483296
437 HW 191 1782 0 8675936136
441 SW 300 4174 0 3488400912
442 HW 178 1782 0 8789528160
446 SW 287 4226 0 3562668840
447 HW 185 1820 0 8968662360
451 SW 296 4273 0 3586813968
452 HW 174 1820 0 9055942560
456 SW 300 4327 0 3661425120
457 HW 188 1857 0 9106804728
461 SW 313 4378 0 3674830512
462 HW 173 1857 0 9206815968
466 SW 310 4435 0 3737761464
467 HW 191 1896 0 9282109032
471 SW 325 4488 0 3762525120
472 HW 183 1896 0 9406227600
477 SW 310 4539 0 3835163292
477 HW 190 1931 0 9604499184
482 SW 317 4589 0 3853667148
482 HW 174 1931 0 9713964960
487 SW 311 4647 0 3919339356
487 HW 167 1967 0 9848889792
492 SW 333 4706 0 3949320804
492 HW 182 1967 0 9933867216
497 SW 322 4758 0 4011086004
498 HW 163 1967 0 10140172056
502 SW 316 4800 0 4040032032
