Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
7 HW 2 2 0 0
7 SW 12 12 0 0
12 HW 2 2 0 0
12 SW 30 31 0 0
17 HW 26 26 0 0
17 SW 52 52 0 0
22 HW 26 26 0 0
22 SW 69 69 0 0
27 HW 65 89 0 0
27 SW 76 82 0 3264
32 HW 65 89 0 0
32 SW 83 113 0 20643576
37 HW 109 170 0 0
37 SW 103 139 0 21866784
42 HW 104 170 0 3024
42 SW 94 166 0 55844448
47 HW 153 262 0 204120
47 SW 114 197 0 55862592
52 HW 143 262 0 5905872
53 SW 98 221 0 80762208
57 HW 168 319 0 11119248
58 SW 114 240 0 82035312
62 HW 148 319 0 22711752
63 SW 104 278 0 119260992
67 HW 169 371 0 32804352
68 SW 115 302 0 119812872
73 HW 162 371 0 55795824
73 SW 106 330 0 144518952
78 HW 175 410 0 75427632
78 SW 121 357 0 146480016
83 HW 169 410 0 84959280
83 SW 123 395 0 176004840
88 HW 179 441 0 114236136
88 SW 136 418 0 176019960
93 HW 170 441 0 147495600
93 SW 129 452 0 221222712
98 HW 168 471 0 196602336
98 SW 147 489 0 221248536
103 HW 161 471 0 225064224
103 SW 147 522 0 259564308
108 HW 174 511 0 321289416
108 SW 165 558 0 260122236
113 HW 158 511 0 422752176
114 SW 156 589 0 285068724
118 HW 174 558 0 552890016
119 SW 173 625 0 286837764
123 HW 161 558 0 622315008
124 SW 167 664 0 326585220
128 HW 172 598 0 753514272
129 SW 189 703 0 326681988
133 HW 158 598 0 859862304
134 SW 175 743 0 379196892
138 HW 174 641 0 922422816
139 SW 182 767 0 381856500
143 HW 156 641 0 1044584856
144 SW 164 801 0 412920720
148 HW 166 687 0 1147886208
149 SW 177 835 0 421528536
154 HW 158 687 0 1224186264
154 SW 183 880 0 460725624
159 HW 170 731 0 1308933864
159 SW 191 912 0 465202656
164 HW 155 731 0 1387654632
165 SW 173 943 0 513568512
169 HW 167 778 0 1477269360
170 SW 192 989 0 527736132
174 HW 152 778 0 1602831888
175 SW 174 1023 0 557953452
179 HW 169 829 0 1722172536
180 SW 196 1068 0 559002960
184 HW 154 829 0 1819477296
185 SW 160 1088 0 599451984
189 HW 174 880 0 1880651304
190 SW 164 1113 0 605245968
194 HW 157 880 0 1995439320
195 SW 154 1154 0 646974144
199 HW 173 927 0 2047160304
200 SW 158 1172 0 652367448
204 HW 164 927 0 2089225656
205 SW 139 1205 0 711114696
209 HW 163 966 0 2193006312
210 SW 137 1236 0 715071780
214 HW 153 966 0 2266126632
216 SW 130 1262 0 737135004
219 HW 175 1015 0 2406422088
221 SW 146 1305 0 740382780
225 HW 160 1015 0 2487120552
226 SW 146 1342 0 754832964
230 HW 177 1060 0 2532920544
231 SW 160 1375 0 758652276
235 HW 163 1060 0 2600479728
236 SW 146 1411 0 791208660
240 HW 163 1101 0 2788636032
241 SW 151 1438 0 791322060
245 HW 146 1101 0 2914844184
246 SW 131 1473 0 833027676
250 HW 168 1160 0 3042228672
251 SW 143 1507 0 834775548
255 HW 154 1160 0 3151021608
256 SW 138 1537 0 862377288
260 HW 174 1207 0 3237319008
261 SW 160 1578 0 864879648
265 HW 160 1207 0 3269148120
266 SW 140 1610 0 893362704
270 HW 173 1248 0 3335396400
272 SW 172 1659 0 894257808
275 HW 160 1248 0 3402323568
277 SW 158 1692 0 922819488
280 HW 176 1294 0 3552132528
282 SW 176 1730 0 924546312
285 HW 158 1294 0 3632965560
287 SW 158 1762 0 953749080
290 HW 167 1341 0 3683469384
292 SW 168 1792 0 955575576
296 HW 150 1341 0 3787475328
297 SW 155 1831 0 996466284
301 HW 176 1395 0 3817184616
302 SW 166 1862 0 997783236
306 HW 162 1395 0 3859591680
307 SW 161 1898 0 1038244356
311 HW 173 1435 0 3987573408
312 SW 180 1940 0 1040249268
316 HW 159 1435 0 4051930176
317 SW 158 1974 0 1072737732
321 HW 175 1482 0 4107532464
322 SW 168 2005 0 1074385812
326 HW 159 1482 0 4167566424
328 SW 159 2040 0 1095943908
331 HW 169 1527 0 4303108152
333 SW 170 2071 0 1098151608
336 HW 159 1527 0 4355328096
338 SW 157 2106 0 1141550544
341 HW 168 1575 0 4476165624
343 SW 185 2157 0 1144638048
346 HW 154 1575 0 4527399744
348 SW 177 2192 0 1181090856
351 HW 178 1625 0 4676381640
353 SW 188 2229 0 1187101176
356 HW 155 1625 0 4774787136
358 SW 165 2261 0 1227916104
361 HW 174 1676 0 4812222744
363 SW 180 2298 0 1235341536
367 HW 162 1676 0 4858781760
368 SW 166 2341 0 1279827600
372 HW 184 1720 0 4916653560
373 SW 183 2375 0 1281626880
377 HW 166 1720 0 5009293800
379 SW 170 2413 0 1322521944
382 HW 171 1758 0 5085412416
384 SW 171 2442 0 1324368276
387 HW 155 1758 0 5161893912
389 SW 161 2485 0 1373523396
392 HW 172 1806 0 5243008176
394 SW 164 2514 0 1377539268
397 HW 158 1806 0 5312472480
399 SW 159 2549 0 1407185232
402 HW 167 1851 0 5386311000
404 SW 161 2576 0 1410413352
407 HW 155 1851 0 5468551704
409 SW 149 2613 0 1442807952
412 HW 166 1899 0 5536546344
414 SW 152 2640 0 1444778088
417 HW 156 1899 0 5635074312
419 SW 144 2674 0 1487188176
422 HW 168 1946 0 5719576968
424 SW 156 2705 0 1488341832
427 HW 157 1946 0 5826443616
429 SW 147 2741 0 1528260144
432 HW 176 1993 0 5867970696
435 SW 156 2765 0 1528278408
437 HW 160 1993 0 5932514952
440 SW 130 2786 0 1563080112
443 HW 173 2035 0 6004504296
445 SW 150 2825 0 1564914288
448 HW 164 2035 0 6057254952
450 SW 143 2860 0 1602479928
453 HW 178 2074 0 6097570920
455 SW 180 2909 0 1606057320
458 HW 166 2074 0 6165411336
460 SW 178 2953 0 1633084320
463 HW 182 2117 0 6271603632
465 SW 182 2984 0 1638919128
468 HW 165 2117 0 6346423440
470 SW 171 3023 0 1668133992
473 HW 171 2161 0 6450725736
475 SW 172 3049 0 1672654872
478 HW 154 2161 0 6589917432
480 SW 165 3087 0 1712204256
483 HW 169 2213 0 6709069080
485 SW 162 3124 0 1719227676
488 HW 151 2213 0 6815031552
491 SW 149 3155 0 1753910052
493 HW 171 2266 0 6903725472
496 SW 147 3177 0 1756639212
498 HW 155 2266 0 7014031920
501 SW 130 3209 0 1790828556
503 HW 168 2317 0 7109183592
506 SW 140 3242 0 1792405572
509 HW 156 2317 0 7181269704
511 SW 131 3274 0 1815468108
514 HW 176 2363 0 7258909392
516 SW 152 3309 0 1815834012
519 HW 161 2363 0 7410817008
521 SW 148 3346 0 1841321796
524 HW 179 2407 0 7492403016
526 SW 158 3378 0 1842972900
529 HW 158 2407 0 7644121632
531 SW 144 3417 0 1877467788
534 HW 172 2451 0 7712513928
536 SW 159 3450 0 1878090912
539 HW 162 2451 0 7736651496
541 SW 144 3481 0 1923703416
544 HW 173 2499 0 7869028608
546 SW 157 3513 0 1924896384
549 HW 162 2499 0 7919582328
552 SW 141 3539 0 1960050384
554 HW 167 2544 0 8082457992
557 SW 168 3582 0 1960389072
559 HW 154 2544 0 8158931928
562 SW 152 3614 0 2000847168
564 HW 179 2598 0 8220863448
567 SW 173 3653 0 2003543064
569 HW 163 2598 0 8268358392
572 SW 157 3685 0 2022455160
574 HW 177 2645 0 8338725360
577 SW 173 3719 0 2024939376
580 HW 164 2645 0 8420689368
582 SW 150 3758 0 2068317384
585 HW 179 2691 0 8483509944
587 SW 161 3787 0 2073754536
590 HW 167 2691 0 8539169688
592 SW 153 3823 0 2104188072
595 HW 180 2732 0 8600230296
597 SW 170 3859 0 2106899088
600 HW 158 2732 0 8686648656
603 SW 158 3888 0 2143193136
605 HW 173 2778 0 8793249192
608 SW 167 3923 0 2148039096
610 HW 161 2778 0 8858422440
613 SW 160 3960 0 2183047944
615 HW 173 2827 0 9017533224
618 SW 176 3992 0 2185040760
620 HW 165 2827 0 9075036096
623 SW 170 4034 0 2217479208
625 HW 176 2867 0 9152953992
628 SW 180 4068 0 2219786700
630 HW 163 2867 0 9230790240
633 SW 165 4107 0 2265270804
635 HW 178 2913 0 9289233576
638 SW 163 4130 0 2265949692
640 HW 165 2913 0 9378626040
643 SW 156 4164 0 2309572404
646 HW 168 2956 0 9445902480
648 SW 172 4199 0 2312381700
651 HW 161 2956 0 9479839320
653 SW 158 4225 0 2355381468
656 HW 168 2998 0 9553275648
659 SW 168 4261 0 2356521516
661 HW 157 2998 0 9606182040
664 SW 158 4299 0 2409039324
666 HW 173 3048 0 9659034000
669 SW 169 4327 0 2410936884
671 HW 157 3048 0 9790714080
674 SW 147 4355 0 2446198356
676 HW 170 3099 0 9922115952
679 SW 151 4387 0 2449452300
681 HW 153 3099 0 9975429072
684 SW 142 4424 0 2483322612
686 HW 174 3157 0 10068699816
689 SW 163 4458 0 2484222252
691 HW 165 3157 0 10118736432
694 SW 139 4480 0 2538445596
696 HW 171 3199 0 10238557896
699 SW 145 4508 0 2541012972
701 HW 153 3199 0 10351833912
704 SW 121 4539 0 2579803332
706 HW 177 3257 0 10490451048
709 SW 142 4574 0 2579968140
711 HW 166 3257 0 10574173512
715 SW 146 4611 0 2604204108
717 HW 182 3296 0 10645672968
720 SW 152 4642 0 2608126416
722 HW 162 3296 0 10729953360
725 SW 134 4679 0 2641044168
727 HW 181 3344 0 10777165560
730 SW 149 4715 0 2642516856
732 HW 167 3344 0 10849219920
735 SW 142 4750 0 2671833024
737 HW 175 3387 0 10976693616
740 SW 153 4782 0 2673270936
742 HW 159 3387 0 11047393224
745 SW 150 4828 0 2705520504
747 HW 180 3437 0 11122497288
750 SW 160 4855 0 2706790764
752 HW 165 3437 0 11188636704
755 SW 146 4889 0 2729712684
757 HW 171 3478 0 11253382056
760 SW 143 4911 0 2731767492
762 HW 158 3478 0 11310367824
766 SW 118 4930 0 2772688260
767 HW 171 3527 0 11420569944
771 SW 123 4955 0 2774932068
772 HW 162 3527 0 11445590520
776 SW 90 4963 0 2805123804
778 HW 172 3571 0 11475537192
781 SW 79 4981 0 2806743336
783 HW 155 3571 0 11576944008
786 SW 46 4995 0 2832668088
788 HW 172 3615 0 11679397128
791 SW 20 5005 0 2833138320
793 HW 149 3615 0 11757378528
796 SW 24 5017 0 2835159864
798 HW 150 3635 0 11858241024
801 SW 10 5023 0 2835190104
803 HW 107 3635 0 11884129488
806 SW 22 5037 0 2835190284
808 HW 111 3653 0 11984532336
811 SW 13 5046 0 2835217500
