Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
13 HW 2 2 0 0
13 SW 42 42 0 0
18 HW 2 2 0 0
18 SW 90 90 0 0
23 HW 86 86 0 0
23 SW 134 135 0 0
28 HW 86 86 0 0
28 SW 179 179 0 0
33 HW 145 200 0 0
33 SW 233 237 0 360
38 HW 140 200 0 0
38 SW 197 291 0 57079872
43 HW 184 261 0 0
43 SW 259 356 0 57137328
48 HW 172 261 0 2320920
48 SW 269 438 0 120540024
53 HW 192 289 0 5623128
53 SW 318 498 0 123421896
58 HW 182 289 0 13142304
59 SW 336 576 0 188332056
63 HW 184 308 0 29158920
64 SW 377 650 0 193388184
68 HW 178 308 0 40607784
69 SW 406 714 0 254464092
73 HW 182 331 0 77937552
74 SW 444 794 0 264428292
78 HW 170 331 0 123928056
79 SW 480 884 0 319316916
83 HW 186 363 0 187971840
84 SW 528 972 0 335357724
88 HW 171 363 0 262623816
90 SW 555 1062 0 418377108
93 HW 188 394 0 336601440
95 SW 588 1151 0 456804588
98 HW 171 394 0 433094256
100 SW 588 1237 0 588764388
104 HW 178 427 0 576448488
105 SW 622 1330 0 622908552
109 HW 165 427 0 666417024
110 SW 646 1436 0 750173592
114 HW 185 464 0 766460016
116 SW 675 1530 0 815431632
119 HW 173 464 0 875750400
121 SW 680 1631 0 969259488
124 HW 186 498 0 1010146032
126 SW 686 1724 0 1077169416
129 HW 162 498 0 1216054728
131 SW 681 1826 0 1228187976
134 HW 190 545 0 1404962496
137 SW 707 1934 0 1312100952
139 HW 179 545 0 1540950264
142 SW 702 2041 0 1534427064
144 HW 186 575 0 1734596640
147 SW 725 2147 0 1657399536
149 HW 177 575 0 1836295272
152 SW 692 2246 0 1917495288
154 HW 194 604 0 1943102952
157 SW 716 2359 0 2032626708
159 HW 171 604 0 2208191328
163 SW 707 2464 0 2236721004
164 HW 188 644 0 2418028200
168 SW 716 2566 0 2359043316
169 HW 175 644 0 2556172080
173 SW 688 2655 0 2587258548
174 HW 190 681 0 2783638872
178 SW 663 2751 0 2782259676
179 HW 172 681 0 2907190440
184 SW 656 2860 0 3003634800
185 HW 190 721 0 3116127672
189 SW 681 2971 0 3135136464
190 HW 178 721 0 3239550720
194 SW 691 3090 0 3330459648
195 HW 167 721 0 3383012304
199 SW 695 3197 0 3445423056
200 HW 176 752 0 3654491904
205 SW 678 3302 0 3660112056
205 HW 160 752 0 3912458760
210 SW 684 3399 0 3780028776
210 HW 178 792 0 4146696288
215 HW 166 792 0 4249129752
215 SW 664 3505 0 3982257264
220 HW 185 826 0 4409911296
220 SW 644 3586 0 4146769092
225 HW 175 826 0 4488240456
226 SW 621 3688 0 4358580636
230 HW 173 852 0 4727724624
231 SW 624 3781 0 4468314036
235 HW 163 852 0 4850208720
236 SW 632 3876 0 4607932116
240 HW 177 890 0 5150844216
241 SW 630 3971 0 4733887764
245 HW 168 890 0 5255615232
247 SW 633 4071 0 4867749780
250 HW 186 927 0 5515951392
252 SW 655 4171 0 4981848504
256 HW 171 927 0 5668642224
257 SW 634 4268 0 5186859072
261 HW 183 961 0 5923749888
262 SW 660 4369 0 5274766752
266 HW 173 961 0 6063292368
267 SW 651 4481 0 5452714032
271 HW 190 990 0 6231145536
273 SW 641 4552 0 5545387536
276 HW 170 990 0 6413972040
278 SW 600 4602 0 5697797136
281 HW 180 1024 0 6590195640
283 SW 563 4654 0 5825508216
286 HW 165 1024 0 6742283184
288 SW 477 4689 0 6060994656
291 HW 178 1071 0 7023888648
293 SW 438 4730 0 6182718576
296 HW 161 1071 0 7218974448
299 SW 364 4762 0 6395580960
301 HW 166 1116 0 7426697544
304 SW 339 4797 0 6501771744
306 HW 151 1116 0 7592238864
309 SW 275 4825 0 6776790936
311 HW 175 1177 0 7772428440
314 SW 259 4853 0 6836767440
316 HW 159 1177 0 7937801928
319 SW 229 4894 0 6996678072
321 HW 162 1229 0 8139257784
324 SW 215 4923 0 7044622260
326 HW 136 1229 0 8271010440
329 SW 166 4944 0 7237716756
331 HW 179 1304 0 8430753240
334 SW 130 4966 0 7278492552
337 HW 147 1304 0 8604362592
340 SW 104 4989 0 7323341496
342 HW 160 1363 0 8687755440
345 SW 75 5008 0 7333016784
347 HW 105 1363 0 8860055400
350 SW 39 5021 0 7387902384
352 HW 122 1398 0 9002895552
355 SW 13 5030 0 7387955304
357 HW 79 1398 0 9139079880
360 SW 17 5036 0 7387955484
362 HW 79 1413 0 9343834920
365 SW 6 5040 0 7387978164
367 HW 30 1413 0 9419920272
370 SW 6 5040 0 7387978164
372 HW 25 1415 0 9509574312
375 SW 6 5042 0 7387981188
377 HW 5 1415 0 9569891016
380 SW 4 5042 0 7387981368
382 HW 4 1415 0 9580657968
385 SW 4 5042 0 7387981368
387 HW 2 1415 0 9580657968
390 SW 2 5042 0 7387981548
392 HW 2 1415 0 9580657968
395 SW 2 5042 0 7387981548
397 HW 2 1415 0 9580657968
400 SW 2 5042 0 7387981548
402 HW 2 1415 0 9580657968
