Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
275 HW 2 1166 688 15274426608
275 SW 2 1409 0 19306240571
280 SW 2 1409 0 19306240571
280 HW 2 1166 688 15274426608
285 HW 2 1166 688 15274426608
285 SW 2 1409 0 19306240571
290 HW 2 1166 688 15274426608
290 SW 2 1409 0 19306240571
295 SW 2 1409 0 19306240571
295 HW 2 1166 688 15274426608
300 SW 2 1409 0 19306240571
300 HW 2 1166 688 15274426608
305 SW 2 1409 0 19306240571
305 HW 2 1166 688 15274426608
310 SW 2 1409 0 19306240571
310 HW 2 1166 688 15274426608
315 HW 2 1166 688 15274426608
315 SW 2 1409 0 19306240571
320 HW 2 1166 688 15274426608
320 SW 2 1409 0 19306240571
325 SW 2 1409 0 19306240571
325 HW 2 1166 688 15274426608
330 SW 2 1409 0 19306240571
330 HW 2 1166 688 15274426608
335 HW 2 1166 688 15274426608
335 SW 2 1409 0 19306240571
340 HW 2 1166 688 15274426608
340 SW 2 1409 0 19306240571
345 HW 2 1166 688 15274426608
345 SW 2 1409 0 19306240571
350 HW 2 1166 688 15274426608
350 SW 2 1409 0 19306240571
355 HW 2 1166 688 15274426608
355 SW 2 1409 0 19306240571
360 HW 2 1166 688 15274426608
360 SW 2 1409 0 19306240571
365 SW 2 1409 0 19306240571
365 HW 2 1166 688 15274426608
370 HW 2 1166 688 15274426608
370 SW 2 1409 0 19306240571
375 HW 2 1166 688 15274426608
375 SW 2 1409 0 19306240571
380 HW 2 1166 688 15274426608
380 SW 2 1409 0 19306240571
385 HW 2 1166 688 15274426608
385 SW 2 1409 0 19306240571
390 HW 2 1166 688 15274426608
390 SW 2 1409 0 19306240571
395 HW 2 1166 688 15274426608
395 SW 2 1409 0 19306240571
400 HW 2 1166 688 15274426608
400 SW 2 1409 0 19306240571
405 HW 2 1166 688 15274426608
405 SW 2 1409 0 19306240571
410 HW 2 1166 688 15274426608
410 SW 2 1409 0 19306240571
415 HW 2 1166 688 15274426608
415 SW 2 1409 0 19306240571
420 HW 2 1166 688 15274426608
420 SW 2 1409 0 19306240571
425 HW 2 1166 688 15274426608
425 SW 2 1409 0 19306240571
430 HW 2 1166 688 15274426608
430 SW 2 1409 0 19306240571
435 HW 2 1166 688 15274426608
435 SW 2 1409 0 19306240571
440 HW 2 1166 688 15274426608
440 SW 2 1409 0 19306240571
445 HW 2 1166 688 15274426608
445 SW 2 1409 0 19306240571
450 HW 2 1166 688 15274426608
450 SW 2 1409 0 19306240571
455 SW 2 1409 0 19306240571
455 HW 2 1166 688 15274426608
460 HW 2 1166 688 15274426608
460 SW 2 1409 0 19306240571
465 HW 2 1166 688 15274426608
465 SW 2 1409 0 19306240571
470 SW 2 1409 0 19306240571
470 HW 2 1166 688 15274426608
475 HW 2 1166 688 15274426608
475 SW 2 1409 0 19306240571
481 HW 2 1166 688 15274426608
481 SW 2 1409 0 19306240571
486 HW 2 1166 688 15274426608
486 SW 2 1409 0 19306240571
491 HW 2 1166 688 15274426608
491 SW 2 1409 0 19306240571
496 HW 2 1166 688 15274426608
496 SW 2 1409 0 19306240571
501 HW 2 1166 688 15274426608
501 SW 2 1409 0 19306240571
506 HW 2 1166 688 15274426608
506 SW 2 1409 0 19306240571
511 HW 2 1166 688 15274426608
511 SW 2 1409 0 19306240571
516 HW 2 1166 688 15274426608
516 SW 2 1409 0 19306240571
521 HW 2 1166 688 15274426608
521 SW 2 1409 0 19306240571
526 HW 2 1166 688 15274426608
526 SW 2 1409 0 19306240571
531 HW 2 1166 688 15274426608
531 SW 2 1409 0 19306240571
536 HW 2 1166 688 15274426608
536 SW 2 1409 0 19306240571
541 HW 2 1166 688 15274426608
541 SW 2 1409 0 19306240571
546 HW 2 1166 688 15274426608
546 SW 2 1409 0 19306240571
551 HW 2 1166 688 15274426608
551 SW 2 1409 0 19306240571
556 HW 2 1166 688 15274426608
556 SW 2 1409 0 19306240571
561 HW 2 1166 688 15274426608
561 SW 2 1409 0 19306240571
566 HW 2 1166 688 15274426608
566 SW 2 1409 0 19306240571
571 HW 2 1166 688 15274426608
571 SW 2 1409 0 19306240571
576 HW 2 1166 688 15274426608
576 SW 2 1409 0 19306240571
581 HW 2 1166 688 15274426608
581 SW 2 1409 0 19306240571
586 HW 2 1166 688 15274426608
586 SW 2 1409 0 19306240571
591 HW 2 1166 688 15274426608
591 SW 2 1409 0 19306240571
596 HW 2 1166 688 15274426608
596 SW 2 1409 0 19306240571
601 HW 2 1166 688 15274426608
601 SW 2 1409 0 19306240571
606 HW 2 1166 688 15274426608
606 SW 2 1409 0 19306240571
611 HW 2 1166 688 15274426608
611 SW 2 1409 0 19306240571
616 HW 2 1166 688 15274426608
616 SW 2 1409 0 19306240571
621 HW 2 1166 688 15274426608
621 SW 2 1409 0 19306240571
626 HW 2 1166 688 15274426608
626 SW 2 1409 0 19306240571
631 HW 2 1166 688 15274426608
631 SW 2 1409 0 19306240571
636 HW 2 1166 688 15274426608
636 SW 2 1409 0 19306240571
641 HW 2 1166 688 15274426608
641 SW 2 1409 0 19306240571
646 HW 2 1166 688 15274426608
646 SW 2 1409 0 19306240571
651 HW 2 1166 688 15274426608
651 SW 2 1409 0 19306240571
656 HW 2 1166 688 15274426608
656 SW 2 1409 0 19306240571
661 HW 2 1166 688 15274426608
661 SW 2 1409 0 19306240571
666 HW 2 1166 688 15274426608
666 SW 2 1409 0 19306240571
671 HW 2 1166 688 15274426608
671 SW 2 1409 0 19306240571
676 HW 2 1166 688 15274426608
676 SW 2 1409 0 19306240571
681 HW 2 1166 688 15274426608
681 SW 2 1409 0 19306240571
686 HW 2 1166 688 15274426608
686 SW 2 1409 0 19306240571
691 SW 2 1409 0 19306240571
691 HW 2 1166 688 15274426608
