Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
10 HW 18 18 0 0
10 SW 19 19 0 0
15 HW 50 50 0 0
15 SW 54 54 0 0
20 HW 70 70 0 0
20 SW 76 76 0 0
25 HW 108 108 0 0
25 SW 113 114 0 0
30 HW 136 136 0 0
30 SW 137 141 0 300
35 HW 165 167 0 2007936
35 SW 167 175 0 237684
40 HW 186 198 0 7727832
41 SW 185 203 0 5587140
46 HW 196 217 14 12861072
46 SW 213 237 0 7327452
51 HW 200 228 42 17676792
51 SW 239 277 0 23309292
56 HW 199 241 62 51441264
56 SW 267 315 0 30896508
61 HW 200 256 85 91398888
61 SW 292 362 0 54452196
66 HW 197 274 95 145412064
66 SW 292 392 0 138439260
71 HW 200 288 114 166332096
71 SW 300 426 0 186587388
76 HW 199 301 143 211661856
76 SW 311 473 0 225671076
81 HW 200 317 166 281750616
81 SW 346 526 0 250593372
86 HW 200 327 210 308026152
86 SW 373 576 0 295675164
91 HW 197 344 234 418081608
92 SW 381 627 0 358184448
96 HW 197 361 264 490963032
97 SW 384 676 0 453082224
101 HW 193 379 277 617729112
102 SW 394 724 0 548011632
106 HW 200 408 290 709259544
107 SW 401 779 0 661791144
112 HW 199 425 307 783689256
112 SW 411 826 0 779935800
117 HW 200 443 338 867658176
117 SW 409 876 0 900699420
122 HW 200 467 352 988575840
122 SW 390 919 0 1134620940
127 HW 200 486 366 1137089016
128 SW 396 965 0 1269715296
132 HW 195 511 379 1266162408
133 SW 404 1010 0 1364690064
137 HW 200 539 382 1352467368
138 SW 407 1057 0 1492207608
142 HW 200 558 403 1495042920
143 SW 425 1114 0 1652115276
147 HW 200 578 419 1582530264
148 SW 426 1155 0 1806433080
152 HW 200 594 449 1629337248
153 SW 434 1210 0 1944827952
157 HW 199 614 477 1691314128
158 SW 433 1267 0 2118016968
162 HW 200 629 497 1755631584
164 SW 453 1319 0 2205640392
167 HW 197 651 519 1860026112
169 SW 442 1370 0 2516308008
173 HW 196 677 526 2005625664
174 SW 448 1422 0 2763041064
178 HW 200 695 542 2053100952
179 SW 452 1474 0 2993663400
183 HW 194 712 558 2161583928
184 SW 454 1532 0 3186246840
188 HW 196 735 563 2241089424
189 SW 457 1591 0 3448745160
193 HW 197 754 589 2309785632
195 SW 454 1655 0 3651071928
198 HW 192 767 606 2405127816
200 SW 437 1702 0 3864840180
203 HW 200 790 614 2456674920
205 SW 415 1747 0 4013622492
208 HW 196 802 639 2518045488
210 SW 401 1797 0 4258714668
213 HW 199 816 664 2578989672
215 SW 399 1847 0 4387644420
218 HW 200 827 689 2600236296
220 SW 407 1902 0 4529937228
223 HW 200 844 712 2762534376
225 SW 398 1952 0 4714585992
228 HW 197 868 736 2915010504
231 SW 406 2011 0 4892128056
233 HW 196 879 766 3002106240
236 SW 395 2060 0 5047650864
239 HW 198 910 783 3155640768
241 SW 417 2117 0 5145819063
244 HW 198 928 804 3295475064
246 SW 414 2172 0 5281428831
249 HW 200 944 825 3382767360
251 SW 431 2227 0 5404455915
254 HW 196 965 839 3493627200
256 SW 425 2279 0 5617696299
259 HW 193 975 852 3588089400
261 SW 407 2310 0 5754612435
264 HW 193 994 852 3670172856
267 SW 370 2332 0 5930734731
269 HW 186 1005 852 3766564368
272 SW 327 2350 0 6104711679
274 HW 183 1019 852 3859696008
277 SW 289 2371 0 6281134983
279 HW 148 1027 852 3951621072
282 SW 267 2391 0 6401881791
284 HW 138 1039 852 3998961792
287 SW 251 2413 0 6506268759
289 HW 118 1047 852 4101681024
292 SW 231 2431 0 6635280159
294 HW 116 1061 852 4125436056
297 SW 201 2443 0 6771429711
299 HW 99 1068 852 4237469208
302 SW 178 2460 0 6989213655
304 HW 88 1073 852 4325322456
307 SW 155 2475 0 7132283811
309 HW 67 1080 852 4480169400
312 SW 140 2484 0 7231443795
314 HW 57 1086 852 4553537688
318 SW 126 2502 0 7324897611
319 HW 54 1091 852 4567591728
323 SW 110 2512 0 7499993259
324 HW 41 1093 852 4656575952
328 SW 98 2522 0 7617959499
330 HW 32 1095 852 4782445416
333 SW 72 2530 0 7800898071
335 HW 27 1100 852 4832802576
338 SW 57 2535 0 7936126815
340 HW 25 1102 852 4852346688
343 SW 48 2542 0 8068333071
345 HW 23 1104 852 4867785720
348 SW 32 2546 0 8204399463
350 HW 15 1106 852 4928212800
353 SW 24 2548 0 8246053551
355 HW 12 1107 852 5001248448
358 SW 12 2548 0 8303331255
360 HW 8 1107 852 5009342184
363 SW 6 2548 0 8327511279
365 HW 6 1107 852 5051226096
368 SW 2 2548 0 8335623159
370 HW 2 1107 852 5073094152
373 SW 2 2548 0 8335623159
375 HW 2 1107 852 5073094152
