Timestamp,IpOri,PortaOri,IpDest,PortaDest,?,Tempo,BytesEnv,Banda(bps),Jitter,PctPerdido,PctEnv,%Perda,ForaOrdem
20191203102030,10.1.0.2,18516,10.1.0.1,14016,3,0.0-6.2,1170120,1499122
20191203102030,10.1.0.1,14016,10.1.0.2,18516,3,0.0-6.2,1168650,1499570,0.043,1,796,0.126,0
20191203102032,10.1.0.2,18513,10.1.0.1,14013,3,0.0-8.8,1061340,960507
20191203102032,10.1.0.1,14013,10.1.0.2,18513,3,0.0-8.8,1059870,961641,0.077,1,722,0.139,0
20191203102035,10.1.0.2,18507,10.1.0.1,14007,3,0.0-12.4,851130,548861
20191203102035,10.1.0.1,14007,10.1.0.2,18507,3,0.0-12.4,849660,548947,0.100,1,579,0.173,0
20191203102035,10.1.0.2,18504,10.1.0.1,14004,3,0.0-13.2,846720,513022
20191203102035,10.1.0.1,14004,10.1.0.2,18504,3,0.0-13.2,845250,513473,0.072,1,576,0.174,0
20191203102038,10.1.0.2,18501,10.1.0.1,14001,3,0.0-16.0,2257920,1126391
20191203102038,10.1.0.1,14001,10.1.0.2,18501,3,0.0-16.0,2257920,1126889,0.075,0,1536,0.000,0
20191203102040,10.1.0.2,18548,10.1.0.1,14048,3,0.0-5.2,1597890,2464749
20191203102040,10.1.0.1,14048,10.1.0.2,18548,3,0.0-5.2,1592010,2466684,0.087,4,1087,0.368,0
20191203102041,10.1.0.2,18505,10.1.0.1,14005,3,0.0-19.0,27930,11759
20191203102042,10.1.0.1,14005,10.1.0.2,18505,3,0.0-19.0,27930,11785,62.620,0,19,0.000,0
20191203102043,10.1.0.2,18549,10.1.0.1,14049,3,0.0-7.9,213150,216062
20191203102043,10.1.0.1,14049,10.1.0.2,18549,3,0.0-7.9,213150,216454,0.284,0,145,0.000,0
20191203102050,10.1.0.2,18553,10.1.0.1,14053,3,0.0-11.7,4508490,3078131
20191203102050,10.1.0.1,14053,10.1.0.2,18553,3,0.0-11.7,4489380,3078565,0.128,13,3067,0.424,0
20191203102050,10.1.0.2,18565,10.1.0.1,14065,3,0.0-8.6,414540,387069
20191203102050,10.1.0.1,14065,10.1.0.2,18565,3,0.0-8.5,413070,387676,0.617,1,282,0.355,0
20191203102051,10.1.0.2,18571,10.1.0.1,14071,3,0.0-7.8,3116400,3206126
20191203102051,10.1.0.1,14071,10.1.0.2,18571,3,0.0-7.7,3097290,3206381,0.075,13,2120,0.613,0
20191203102053,10.1.0.2,18514,10.1.0.1,14014,3,0.0-28.7,1912470,533503
20191203102053,10.1.0.1,14014,10.1.0.2,18514,3,0.0-28.7,1912470,533739,0.086,0,1301,0.000,0
20191203102053,10.1.0.2,18532,10.1.0.1,14032,3,0.0-23.0,33810,11759
20191203102053,10.1.0.1,14032,10.1.0.2,18532,3,0.0-22.0,32340,11760,62.542,1,23,4.348,0
20191203102055,10.1.0.2,18524,10.1.0.1,14024,3,0.0-26.8,298410,89087
20191203102055,10.1.0.1,14024,10.1.0.2,18524,3,0.0-26.8,298410,89215,0.304,0,203,0.000,0
20191203102056,10.1.0.2,18551,10.1.0.1,14051,3,0.0-19.2,3923430,1635323
20191203102056,10.1.0.1,14051,10.1.0.2,18551,3,0.0-19.2,3917550,1635336,0.223,4,2669,0.150,0
20191203102058,10.1.0.2,18534,10.1.0.1,14034,3,0.0-26.5,5509560,1663997
