Ping 10.0.0.1 via ports 65535->7001
Reply from 10.0.0.1 seq=0 time=0.757999 ms
Reply from 10.0.0.1 seq=1 time=1.238 ms
Reply from 10.0.0.1 seq=2 time=1.278 ms
Reply from 10.0.0.1 seq=3 time=1.518 ms
Reply from 10.0.0.1 seq=4 time=1.518 ms
Reply from 10.0.0.1 seq=5 time=1.518 ms
Reply from 10.0.0.1 seq=6 time=1.758 ms
Reply from 10.0.0.1 seq=7 time=1.758 ms
Reply from 10.0.0.1 seq=8 time=1.758 ms
Reply from 10.0.0.1 seq=9 time=1.758 ms
Reply from 10.0.0.1 seq=10 time=1.798 ms
Reply from 10.0.0.1 seq=11 time=1.80518 ms
Reply from 10.0.0.1 seq=12 time=1.798 ms
Reply from 10.0.0.1 seq=13 time=2.04467 ms
Reply from 10.0.0.1 seq=14 time=2.038 ms
Reply from 10.0.0.1 seq=15 time=2.078 ms
Reply from 10.0.0.1 seq=16 time=2.078 ms
Reply from 10.0.0.1 seq=17 time=2.078 ms
Reply from 10.0.0.1 seq=18 time=2.07923 ms
Reply from 10.0.0.1 seq=19 time=2.078 ms
Reply from 10.0.0.1 seq=20 time=2.078 ms
Reply from 10.0.0.1 seq=21 time=2.118 ms
Reply from 10.0.0.1 seq=22 time=2.118 ms
Reply from 10.0.0.1 seq=23 time=2.12509 ms
Reply from 10.0.0.1 seq=24 time=2.318 ms
Reply from 10.0.0.1 seq=25 time=2.32401 ms
Reply from 10.0.0.1 seq=26 time=2.318 ms
Reply from 10.0.0.1 seq=27 time=2.32707 ms
Reply from 10.0.0.1 seq=28 time=2.37051 ms
Reply from 10.0.0.1 seq=29 time=2.398 ms
Reply from 10.0.0.1 seq=30 time=2.398 ms
Reply from 10.0.0.1 seq=31 time=2.398 ms
Reply from 10.0.0.1 seq=32 time=2.41325 ms
Reply from 10.0.0.1 seq=33 time=2.398 ms
Reply from 10.0.0.1 seq=34 time=2.40497 ms
Reply from 10.0.0.1 seq=35 time=2.398 ms
Reply from 10.0.0.1 seq=36 time=2.40937 ms
Reply from 10.0.0.1 seq=37 time=2.398 ms
Reply from 10.0.0.1 seq=38 time=2.398 ms
Reply from 10.0.0.1 seq=39 time=2.398 ms
Reply from 10.0.0.1 seq=40 time=2.42109 ms
Reply from 10.0.0.1 seq=41 time=2.398 ms
Reply from 10.0.0.1 seq=42 time=2.398 ms
Reply from 10.0.0.1 seq=43 time=2.398 ms
Reply from 10.0.0.1 seq=44 time=2.40161 ms
Reply from 10.0.0.1 seq=45 time=2.40639 ms
Reply from 10.0.0.1 seq=46 time=2.41181 ms
Reply from 10.0.0.1 seq=47 time=2.438 ms
Reply from 10.0.0.1 seq=48 time=2.43185 ms
Reply from 10.0.0.1 seq=49 time=2.44489 ms
Reply from 10.0.0.1 seq=50 time=2.638 ms
Reply from 10.0.0.1 seq=51 time=2.65825 ms
Reply from 10.0.0.1 seq=52 time=2.638 ms
Reply from 10.0.0.1 seq=53 time=2.638 ms
Reply from 10.0.0.1 seq=54 time=2.638 ms
Reply from 10.0.0.1 seq=55 time=2.638 ms
Reply from 10.0.0.1 seq=56 time=2.638 ms
Reply from 10.0.0.1 seq=57 time=2.638 ms
Reply from 10.0.0.1 seq=58 time=2.68219 ms
Reply from 10.0.0.1 seq=59 time=2.67277 ms
Reply from 10.0.0.1 seq=60 time=2.678 ms
Reply from 10.0.0.1 seq=61 time=2.68057 ms
Reply from 10.0.0.1 seq=62 time=2.678 ms
Reply from 10.0.0.1 seq=63 time=2.69628 ms
Reply from 10.0.0.1 seq=64 time=2.68719 ms
Reply from 10.0.0.1 seq=65 time=2.678 ms
Reply from 10.0.0.1 seq=66 time=2.68056 ms
Reply from 10.0.0.1 seq=67 time=2.6887 ms
Reply from 10.0.0.1 seq=68 time=2.6828 ms
Reply from 10.0.0.1 seq=69 time=2.68721 ms
Reply from 10.0.0.1 seq=70 time=2.678 ms
Reply from 10.0.0.1 seq=71 time=2.678 ms
Reply from 10.0.0.1 seq=72 time=2.68998 ms
Reply from 10.0.0.1 seq=73 time=2.68952 ms
Reply from 10.0.0.1 seq=74 time=2.678 ms
Reply from 10.0.0.1 seq=75 time=2.67976 ms
Reply from 10.0.0.1 seq=76 time=2.678 ms
Reply from 10.0.0.1 seq=77 time=2.69488 ms
Reply from 10.0.0.1 seq=78 time=2.68884 ms
Reply from 10.0.0.1 seq=79 time=2.69048 ms
Reply from 10.0.0.1 seq=80 time=2.69213 ms
Reply from 10.0.0.1 seq=81 time=2.678 ms
Reply from 10.0.0.1 seq=82 time=2.68965 ms
Reply from 10.0.0.1 seq=83 time=2.68933 ms
Reply from 10.0.0.1 seq=84 time=2.68566 ms
Reply from 10.0.0.1 seq=85 time=2.68942 ms
Reply from 10.0.0.1 seq=86 time=2.69206 ms
Reply from 10.0.0.1 seq=87 time=2.69939 ms
Reply from 10.0.0.1 seq=88 time=2.70101 ms
Reply from 10.0.0.1 seq=89 time=2.68542 ms
Reply from 10.0.0.1 seq=90 time=2.718 ms
Reply from 10.0.0.1 seq=91 time=2.718 ms
Reply from 10.0.0.1 seq=92 time=2.68922 ms
Reply from 10.0.0.1 seq=93 time=2.73429 ms
Reply from 10.0.0.1 seq=94 time=2.72252 ms
Reply from 10.0.0.1 seq=95 time=2.73383 ms
Reply from 10.0.0.1 seq=96 time=2.73437 ms
Reply from 10.0.0.1 seq=97 time=2.68792 ms
Reply from 10.0.0.1 seq=98 time=2.718 ms
Reply from 10.0.0.1 seq=99 time=2.718 ms
Reply from 10.0.0.1 seq=100 time=2.69022 ms
Reply from 10.0.0.1 seq=101 time=2.69173 ms
Reply from 10.0.0.1 seq=102 time=2.72146 ms
Reply from 10.0.0.1 seq=103 time=2.68537 ms
Reply from 10.0.0.1 seq=104 time=2.678 ms
Reply from 10.0.0.1 seq=105 time=2.678 ms
Reply from 10.0.0.1 seq=106 time=2.6872 ms
Reply from 10.0.0.1 seq=107 time=2.73281 ms
Reply from 10.0.0.1 seq=108 time=2.67916 ms
Reply from 10.0.0.1 seq=109 time=2.67966 ms
Reply from 10.0.0.1 seq=110 time=2.718 ms
Reply from 10.0.0.1 seq=111 time=2.718 ms
Reply from 10.0.0.1 seq=112 time=2.718 ms
Reply from 10.0.0.1 seq=113 time=2.74777 ms
Reply from 10.0.0.1 seq=114 time=2.74905 ms
Reply from 10.0.0.1 seq=115 time=2.72838 ms
Reply from 10.0.0.1 seq=116 time=2.73232 ms
Reply from 10.0.0.1 seq=117 time=2.74176 ms
Reply from 10.0.0.1 seq=118 time=2.72646 ms
Reply from 10.0.0.1 seq=119 time=2.718 ms
Reply from 10.0.0.1 seq=120 time=2.77831 ms
Reply from 10.0.0.1 seq=121 time=2.718 ms
Reply from 10.0.0.1 seq=122 time=2.718 ms
Reply from 10.0.0.1 seq=123 time=2.72027 ms
Reply from 10.0.0.1 seq=124 time=2.72014 ms
Reply from 10.0.0.1 seq=125 time=2.74708 ms
Reply from 10.0.0.1 seq=126 time=2.72288 ms
Reply from 10.0.0.1 seq=127 time=2.72164 ms
Reply from 10.0.0.1 seq=128 time=2.71845 ms
Reply from 10.0.0.1 seq=129 time=2.73304 ms
Reply from 10.0.0.1 seq=130 time=2.74617 ms
Reply from 10.0.0.1 seq=131 time=2.718 ms
Reply from 10.0.0.1 seq=132 time=2.718 ms
Reply from 10.0.0.1 seq=133 time=2.7326 ms
Reply from 10.0.0.1 seq=134 time=2.718 ms
Reply from 10.0.0.1 seq=135 time=2.74798 ms
Reply from 10.0.0.1 seq=136 time=2.7312 ms
Reply from 10.0.0.1 seq=137 time=2.73907 ms
Reply from 10.0.0.1 seq=138 time=2.73501 ms
Reply from 10.0.0.1 seq=139 time=2.74003 ms
Reply from 10.0.0.1 seq=140 time=2.72519 ms
Reply from 10.0.0.1 seq=141 time=2.72479 ms
Reply from 10.0.0.1 seq=142 time=2.718 ms
Reply from 10.0.0.1 seq=143 time=2.72223 ms
Reply from 10.0.0.1 seq=144 time=2.72405 ms
Reply from 10.0.0.1 seq=145 time=2.72191 ms
Reply from 10.0.0.1 seq=146 time=2.72958 ms
Reply from 10.0.0.1 seq=147 time=2.718 ms
Reply from 10.0.0.1 seq=148 time=2.72384 ms
Reply from 10.0.0.1 seq=149 time=2.74044 ms
Reply from 10.0.0.1 seq=150 time=2.72923 ms
Reply from 10.0.0.1 seq=151 time=2.80137 ms
Reply from 10.0.0.1 seq=152 time=2.73011 ms
Reply from 10.0.0.1 seq=153 time=2.72666 ms
Reply from 10.0.0.1 seq=154 time=2.7293 ms
Reply from 10.0.0.1 seq=155 time=2.72676 ms
Reply from 10.0.0.1 seq=156 time=2.72873 ms
Reply from 10.0.0.1 seq=157 time=2.718 ms
Reply from 10.0.0.1 seq=158 time=2.73401 ms
Reply from 10.0.0.1 seq=159 time=2.718 ms
Reply from 10.0.0.1 seq=160 time=2.71929 ms
Reply from 10.0.0.1 seq=161 time=2.72345 ms
Reply from 10.0.0.1 seq=162 time=2.74937 ms
Reply from 10.0.0.1 seq=163 time=2.72949 ms
Reply from 10.0.0.1 seq=164 time=2.72899 ms
Reply from 10.0.0.1 seq=165 time=2.72444 ms
Reply from 10.0.0.1 seq=166 time=2.72997 ms
Reply from 10.0.0.1 seq=167 time=2.7299 ms
Reply from 10.0.0.1 seq=168 time=2.72617 ms
Reply from 10.0.0.1 seq=169 time=2.718 ms
Reply from 10.0.0.1 seq=170 time=2.77519 ms
Reply from 10.0.0.1 seq=171 time=2.718 ms
Reply from 10.0.0.1 seq=172 time=2.74858 ms
Reply from 10.0.0.1 seq=173 time=2.72125 ms
Reply from 10.0.0.1 seq=174 time=2.72072 ms
Reply from 10.0.0.1 seq=175 time=2.72052 ms
Reply from 10.0.0.1 seq=176 time=2.72136 ms
Reply from 10.0.0.1 seq=177 time=2.73908 ms
Reply from 10.0.0.1 seq=178 time=2.718 ms
Reply from 10.0.0.1 seq=179 time=2.7339 ms
Reply from 10.0.0.1 seq=180 time=2.718 ms
Reply from 10.0.0.1 seq=181 time=2.72162 ms
Reply from 10.0.0.1 seq=182 time=2.718 ms
Reply from 10.0.0.1 seq=183 time=2.71978 ms
Reply from 10.0.0.1 seq=184 time=2.74397 ms
Reply from 10.0.0.1 seq=185 time=2.74194 ms
Reply from 10.0.0.1 seq=186 time=2.73047 ms
Reply from 10.0.0.1 seq=187 time=2.718 ms
Reply from 10.0.0.1 seq=188 time=2.7233 ms
Reply from 10.0.0.1 seq=189 time=2.73288 ms
Reply from 10.0.0.1 seq=190 time=2.72947 ms
Reply from 10.0.0.1 seq=191 time=2.718 ms
Reply from 10.0.0.1 seq=192 time=2.73213 ms
Reply from 10.0.0.1 seq=193 time=2.718 ms
Reply from 10.0.0.1 seq=194 time=2.75891 ms
Reply from 10.0.0.1 seq=195 time=2.73281 ms
