Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
7 HW 2 2 0 0
7 SW 11 11 0 0
12 SW 29 29 0 0
12 HW 2 2 0 0
17 HW 25 25 0 0
17 SW 48 48 0 0
22 HW 25 25 0 0
22 SW 65 65 0 0
27 HW 61 84 0 0
27 SW 77 83 0 3264
32 HW 61 84 0 0
32 SW 84 113 0 18848832
37 HW 108 166 0 0
38 SW 102 138 0 18888144
42 HW 103 166 0 837648
43 SW 92 162 0 49760160
48 HW 148 256 0 932904
48 SW 107 191 0 50915328
53 HW 138 256 0 2862216
53 SW 83 208 0 77181792
58 HW 159 318 0 12532968
58 SW 113 239 0 77464536
63 HW 140 318 0 15123024
63 SW 107 272 0 110728656
68 HW 166 378 0 22013208
68 SW 127 297 0 110736216
73 HW 155 378 0 38247552
73 SW 106 321 0 139402404
78 HW 160 424 0 79431408
78 SW 118 351 0 139428108
83 HW 149 424 0 139475952
83 SW 105 379 0 162340956
88 HW 174 476 0 154700280
88 SW 125 412 0 166615380
93 HW 159 476 0 201164040
94 SW 117 440 0 189829116
98 HW 177 520 0 238573944
99 SW 134 475 0 190183044
103 HW 170 520 0 262135440
104 SW 141 516 0 215982300
108 HW 179 550 0 317075472
109 SW 158 547 0 216519060
113 HW 166 550 0 356104728
114 SW 152 589 0 259295052
118 HW 163 584 0 463887648
119 SW 157 621 0 259636764
123 HW 151 584 0 543810456
124 SW 149 649 0 289430904
129 HW 172 634 0 619174584
129 SW 155 679 0 291112248
134 HW 162 634 0 674743608
134 SW 141 709 0 318364656
139 HW 173 674 0 732263112
139 SW 155 738 0 319531920
144 HW 157 674 0 768248712
144 SW 130 762 0 365722008
149 HW 169 719 0 844329528
149 SW 137 787 0 367289952
154 HW 153 719 0 926533944
155 SW 119 814 0 404748240
159 HW 170 768 0 1018918656
160 SW 137 845 0 404767896
164 HW 157 768 0 1103430384
165 SW 131 876 0 426421248
169 HW 170 813 0 1150606296
170 SW 139 902 0 429029568
174 HW 155 813 0 1239663096
175 SW 123 932 0 461332056
179 HW 166 861 0 1315902672
180 SW 122 953 0 465671496
184 HW 153 861 0 1375170048
185 SW 119 986 0 496959312
189 HW 158 910 0 1452824856
190 SW 132 1021 0 499773144
194 HW 146 910 0 1521519552
195 SW 123 1051 0 536635704
200 HW 168 964 0 1562898456
200 SW 130 1075 0 537013824
205 HW 157 964 0 1624857192
205 SW 117 1104 0 559220568
210 HW 159 1010 0 1734772032
210 SW 129 1139 0 559456560
215 HW 143 1010 0 1835639064
216 SW 120 1177 0 595363536
220 HW 173 1067 0 1929561480
221 SW 143 1211 0 595380168
225 HW 156 1067 0 2050016472
226 SW 133 1242 0 613140120
230 HW 173 1111 0 2115892800
231 SW 154 1277 0 613877976
235 HW 161 1111 0 2174413248
236 SW 131 1311 0 649639920
240 HW 172 1151 0 2292243408
241 SW 148 1342 0 649939296
245 HW 161 1151 0 2327916024
246 SW 133 1367 0 687809028
250 HW 165 1191 0 2418871896
251 SW 140 1397 0 688710180
255 HW 147 1191 0 2512643112
256 SW 134 1436 0 729095700
260 HW 178 1246 0 2525065704
261 SW 158 1467 0 729106284
265 HW 171 1246 0 2564643816
266 SW 161 1508 0 754412808
270 HW 171 1282 0 2683278360
272 SW 172 1540 0 755017608
276 HW 154 1282 0 2751628320
277 SW 146 1573 0 800758632
281 HW 175 1333 0 2872001664
282 SW 159 1605 0 803389632
286 HW 161 1333 0 2929232376
287 SW 157 1638 0 831060744
291 HW 170 1376 0 3015029304
292 SW 169 1666 0 837122352
296 HW 153 1376 0 3125999520
297 SW 138 1700 0 881907912
301 HW 174 1426 0 3173502024
302 SW 165 1739 0 883988424
306 HW 164 1426 0 3209277456
307 SW 161 1776 0 905160960
311 HW 180 1468 0 3313785384
312 SW 187 1824 0 908650656
316 HW 167 1468 0 3372484248
317 SW 176 1859 0 936373176
321 HW 177 1504 0 3451784112
323 SW 173 1883 0 938346516
326 HW 152 1504 0 3633177240
328 SW 144 1912 0 985762836
331 HW 168 1555 0 3685620960
333 SW 149 1941 0 988396920
336 HW 157 1555 0 3751098120
338 SW 145 1976 0 1032356808
341 HW 172 1600 0 3867245424
343 SW 172 2025 0 1034694360
346 HW 161 1600 0 3888079272
348 SW 165 2061 0 1068729480
352 HW 169 1643 0 4016234880
353 SW 178 2091 0 1069112016
357 HW 150 1643 0 4186224504
358 SW 139 2117 0 1111426968
362 HW 171 1696 0 4292270136
363 SW 160 2154 0 1113406176
367 HW 156 1696 0 4361921928
368 SW 151 2188 0 1143534468
372 HW 173 1743 0 4426956072
373 SW 169 2223 0 1144874100
377 HW 159 1743 0 4548177648
378 SW 154 2262 0 1194106332
382 HW 174 1786 0 4620850416
384 SW 180 2305 0 1196058324
387 HW 164 1786 0 4655051856
389 SW 170 2342 0 1236439308
392 HW 177 1830 0 4721059728
394 SW 184 2385 0 1243195044
397 HW 164 1830 0 4793046048
399 SW 175 2418 0 1274794452
402 HW 170 1871 0 4914701568
404 SW 184 2455 0 1279558764
