   Time:s                Teid  AppName  Ul/Dl  Activ:s  Dly:ms  Jit:ms  TxPkts  RxPkts  Loss:%  RxBytes  Thp:kbps
    9.439  0x0660652711753111 VoipCall  Ulink    3.098   1.055   0.065       3       2  33.333     2940     7.592
   10.954  0x03c03b2710753011 VoipCall  Ulink    8.675   1.013   0.000    1201    1200   0.083  1764000  1626.701
   12.113  0x04e04d2712753211 VoipCall  Ulink    6.704   1.087   0.007      74      73   1.351   107310   128.061
   14.365  0x0480472711753111 VoipCall  Ulink   11.215   1.080   0.000     388     387   0.258   568890   405.799
   14.658  0x05e05d2713753311 VoipCall  Ulink    7.864   1.139   0.001      93      92   1.075   135240   137.585
   15.215  0x0040032716753611 VoipCall  Ulink    6.877   1.152   0.000     406     405   0.246   595350   692.569
   15.843  0x0460452711753111 VoipCall  Ulink   11.399   1.117   0.000    1607    1606   0.062  2360820  1656.827
   16.055  0x01e01d2718753811 VoipCall  Ulink    6.447   1.168   0.000    1864    1863   0.054  2738610  3398.423
   16.068  0x03e03d2714753411 VoipCall  Ulink    9.961   1.140   0.000    2119    2118   0.047  3113460  2500.561
   16.084  0x03e03d2713753311 VoipCall  Ulink   10.471   1.134   0.000    1719    1718   0.058  2525460  1929.548
   16.103  0x03e03d2710753011 VoipCall  Ulink   11.790   1.117   0.000    1264    1263   0.079  1856610  1259.823
   16.453  0x01a0192710753011 VoipCall  Ulink    6.099   1.178   0.000     268     267   0.373   392490   514.792
   16.458  0x02c02b2710753011 VoipCall  Ulink   13.762   1.090   0.000     454     453   0.220   665910   387.110
   16.515  0x02e02d2712753211 VoipCall  Ulink    9.622   1.152   0.000     774     773   0.129  1136310   944.728
   16.617  0x02c02b2715753511 VoipCall  Ulink    9.650   1.153   0.000    3121    3120   0.032  4586400  3802.144
   16.670  0x0160152712753211 VoipCall  Ulink   10.384   1.146   0.000    5798    5797   0.017  8521590  6565.259
   16.882  0x0540532713753311 VoipCall  Ulink   12.669   1.121   0.000    2160    2159   0.046  3173730  2004.067
   16.993  0x0340332716753611 VoipCall  Ulink    6.465   1.182   0.000    1073    1072   0.093  1575840  1950.120
   17.050  0x0540532716753611 VoipCall  Ulink    7.822   1.169   0.000     526     525   0.190   771750   789.304
   17.734  0x0080072712753211 VoipCall  Ulink    0.000   0.000   0.000       1       0 100.000        0     0.000
   17.974  0x05e05d2712753211 VoipCall  Ulink   13.311   1.133   0.000     106     105   0.943   154350    92.761
   18.003  0x00e00d2715753511 VoipCall  Ulink    7.252   1.188   0.000     814     813   0.123  1195110  1318.424
