   Time:s        Teid  AppName  Ul/Dl  Activ:s  Dly:ms  Jit:ms  TxPkts  RxPkts  Loss:%  RxBytes  Thp:kbps
   11.564  0x0000000c VoipCall  Ulink    7.807   0.393   0.001     121     121   0.000   177870   182.261
   11.564  0x0000000c VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   17.603  0x00000014 VoipCall  Ulink   10.369   0.452   0.000    1517    1517   0.000  2229990  1720.573
   17.603  0x00000014 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   25.988  0x00000042 VoipCall  Ulink    6.031   0.487   0.000     314     314   0.000   461580   612.266
   25.988  0x00000042 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   28.788  0x00000038 VoipCall  Ulink   12.939   0.483   0.006      39      39   0.000    57330    35.446
   28.788  0x00000038 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   33.461  0x0000002b VoipCall  Ulink   21.876   0.993   0.002    2331    2331   0.000  3426570  1253.083
   33.461  0x0000002b VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   34.542  0x0000000b VoipCall  Ulink   29.021   0.941   0.028      17      17   0.000    24990     6.888
   34.542  0x0000000b VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   35.909  0x00000039 VoipCall  Ulink   19.773   1.012   0.000     709     709   0.000  1042230   421.671
   35.909  0x00000039 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   36.689  0x0000003d VoipCall  Ulink   18.105   1.023   0.002    1764    1764   0.000  2593080  1145.790
   36.689  0x0000003d VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   37.587  0x0000001d VoipCall  Ulink   28.617   0.994   0.001    1183    1183   0.000  1739010   486.150
   37.587  0x0000001d VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   40.123  0x00000065 VoipCall  Ulink   10.184   1.069   0.000     928     928   0.000  1364160  1071.612
   40.123  0x00000065 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   40.698  0x00000012 VoipCall  Ulink   35.729   0.475   0.002    3270    3270   0.000  4806900  1076.295
   40.698  0x00000012 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   41.231  0x00000067 VoipCall  Ulink    9.994   1.070   0.002    1575    1575   0.000  2315250  1853.319
   41.231  0x00000067 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   41.928  0x0000001b VoipCall  Ulink   33.023   1.003   0.003     190     190   0.000   279300    67.662
   41.928  0x0000001b VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   42.052  0x00000010 VoipCall  Ulink   37.617   0.475   0.001    7287    7287   0.000 10711890  2278.094
   42.052  0x00000010 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   42.171  0x00000017 VoipCall  Ulink   34.322   0.998   0.001    2980    2980   0.000  4380600  1021.048
   42.171  0x00000017 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   43.184  0x00000027 VoipCall  Ulink   32.909   1.014   0.002    4150    4150   0.000  6100500  1483.015
   43.184  0x00000027 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   44.039  0x00000031 VoipCall  Ulink   30.378   1.023   0.003     203     203   0.000   298410    78.585
   44.039  0x00000031 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   44.458  0x0000003e VoipCall  Ulink   25.505   0.502   0.001    2635    2635   0.000  3873450  1214.956
   44.458  0x0000003e VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   44.471  0x00000044 VoipCall  Ulink   23.872   0.504   0.002    1223    1223   0.000  1797810   602.491
   44.471  0x00000044 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   46.039  0x00000064 VoipCall  Ulink   15.807   0.512   0.001      70      70   0.000   102900    52.079
   46.039  0x00000064 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   46.461  0x0000003f VoipCall  Ulink   27.130   1.045   0.002    1773    1773   0.000  2606310   768.544
   46.461  0x0000003f VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   46.522  0x00000075 VoipCall  Ulink    9.832   1.077   0.002     681     681   0.000  1001070   814.565
   46.522  0x00000075 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   49.054  0x0000001c VoipCall  Ulink   39.834   0.495   0.003     156     156   0.000   229320    46.055
   49.054  0x0000001c VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   49.100  0x0000000a VoipCall  Ulink   45.676   0.479   0.003    1062    1062   0.000  1561140   273.427
   49.100  0x0000000a VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   50.056  0x00000084 VoipCall  Ulink    7.396   0.529   0.003     100     100   0.000   147000   159.001
   50.056  0x00000084 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   50.612  0x00000093 VoipCall  Ulink    5.352   1.090   0.005     527     527   0.000   774690  1158.031
   50.612  0x00000093 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   50.685  0x00000043 VoipCall  Ulink   30.568   1.053   0.004    3451    3451   0.000  5072970  1327.636
   50.685  0x00000043 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   50.689  0x0000006d VoipCall  Ulink   17.381   1.079   0.002    1826    1826   0.000  2684220  1235.459
   50.689  0x0000006d VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   52.531  0x00000015 VoipCall  Ulink   45.012   1.018   0.003    1734    1734   0.000  2548980   453.034
   52.531  0x00000015 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   53.625  0x00000047 VoipCall  Ulink   31.368   1.065   0.003    1318    1318   0.000  1937460   494.127
   53.625  0x00000047 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   53.706  0x0000002f VoipCall  Ulink   41.383   1.038   0.004    5045    5045   0.000  7416150  1433.657
   53.706  0x0000002f VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   53.792  0x00000094 VoipCall  Ulink    8.070   0.538   0.007     536     536   0.000   787920   781.075
   53.792  0x00000094 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   54.469  0x0000002c VoipCall  Ulink   42.672   0.505   0.004    2101    2101   0.000  3088470   579.014
   54.469  0x0000002c VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   54.559  0x00000035 VoipCall  Ulink   40.299   1.044   0.002    2010    2010   0.000  2954700   586.550
   54.559  0x00000035 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   54.889  0x00000070 VoipCall  Ulink   20.362   0.526   0.003    1780    1780   0.000  2616600  1028.028
   54.889  0x00000070 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   55.105  0x0000002a VoipCall  Ulink   43.502   0.505   0.002    1116    1116   0.000  1640520   301.688
   55.105  0x0000002a VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   55.256  0x00000032 VoipCall  Ulink   41.792   0.507   0.004    4309    4309   0.000  6334230  1212.527
   55.256  0x00000032 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   55.582  0x0000002d VoipCall  Ulink   43.777   1.040   0.002    8769    8769   0.000 12890430  2355.640
   55.582  0x0000002d VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   56.900  0x00000069 VoipCall  Ulink   25.020   1.086   0.006     596     596   0.000   876120   280.134
   56.900  0x00000069 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   57.153  0x00000063 VoipCall  Ulink   27.485   1.085   0.005     590     590   0.000   867300   252.440
   57.153  0x00000063 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   57.166  0x0000005d VoipCall  Ulink   28.700   1.084   0.003    6348    6348   0.000  9331560  2601.126
   57.166  0x0000005d VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   57.544  0x0000004a VoipCall  Ulink   34.712   0.519   0.004    2665    2665   0.000  3917550   902.870
   57.544  0x0000004a VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   59.069  0x00000034 VoipCall  Ulink   45.212   0.511   0.006    2293    2293   0.000  3370710   596.426
   59.069  0x00000034 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   59.215  0x00000041 VoipCall  Ulink   39.637   1.064   0.002    2698    2698   0.000  3966060   800.480
   59.215  0x00000041 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   59.347  0x00000046 VoipCall  Ulink   37.368   0.520   0.002    2601    2601   0.000  3823470   818.564
   59.347  0x00000046 VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
   59.522  0x0000008b VoipCall  Ulink   15.518   1.102   0.004     472     472   0.000   693840   357.707
   59.522  0x0000008b VoipCall  Dlink    0.000   0.000   0.000       0       0   0.000        0     0.000
