Timestamp,IpOri,PortaOri,IpDest,PortaDest,?,Tempo,BitsEnv,Banda,Jitter,PctPerdido,PctEnv,%Perda,ForaOrdem
20190827095642,10.1.0.2,5527,10.1.0.1,5027,3,0.0-10.0,35391720,28311399
20190827095642,10.1.0.2,5511,10.1.0.1,5011,3,0.0-10.0,244746180,195796258
20190827095642,10.1.0.2,5548,10.1.0.1,5048,3,0.0-10.0,166462800,133168002
20190827095642,10.1.0.2,5590,10.1.0.1,5090,3,0.0-10.0,607922910,486338182
20190827095643,10.1.0.2,5510,10.1.0.1,5010,3,0.0-10.0,297551520,237956836
20190827095643,10.1.0.2,5520,10.1.0.1,5020,3,0.0-10.0,152702130,122022391
20190827095643,10.1.0.2,5557,10.1.0.1,5057,3,0.0-10.0,49744800,39755365
20190827095643,10.1.0.2,5558,10.1.0.1,5058,3,0.0-10.0,271844160,217298034
20190827095644,10.1.0.2,5580,10.1.0.1,5080,3,0.0-10.0,127966440,102287772
20190827095644,10.1.0.2,5544,10.1.0.1,5044,3,0.0-10.0,195867210,156471937
20190827095645,10.1.0.2,5537,10.1.0.1,5037,3,0.0-10.0,516080250,412342504
20190827095645,10.1.0.2,5592,10.1.0.1,5092,3,0.0-10.0,123546150,98715785
20190827095645,10.1.0.2,5594,10.1.0.1,5094,3,0.0-10.0,464669940,371147905
20190827095646,10.1.0.2,5545,10.1.0.1,5045,3,0.0-10.0,19662720,15728489
20190827095646,10.1.0.2,5553,10.1.0.1,5053,3,0.0-10.0,444166380,355329834
20190827095646,10.1.0.2,5550,10.1.0.1,5050,3,0.0-10.0,127925280,102291788
20190827095646,10.1.0.2,5587,10.1.0.1,5087,3,0.0-10.0,472188990,377427472
20190827095647,10.1.0.2,5573,10.1.0.1,5073,3,0.0-10.0,378250110,302534135
20190827095647,10.1.0.2,5586,10.1.0.1,5086,3,0.0-10.0,547264830,437349104
20190827095648,10.1.0.2,5501,10.1.0.1,5001,3,0.0-10.0,406897470,325518106
20190827095648,10.1.0.2,5539,10.1.0.1,5039,3,0.0-10.0,41944980,33554158
20190827095648,10.1.0.2,5535,10.1.0.1,5035,3,0.0-10.0,114698220,91712041
20190827095649,10.1.0.1,5086,10.1.0.2,5586,3,0.0-7.2,24526950,27348002,1.399,355604,372289,95.518,171
20190827095649,10.1.0.2,5538,10.1.0.1,5038,3,0.0-10.0,35391720,28311402
20190827095649,10.1.0.1,5038,10.1.0.2,5538,3,0.0-7.4,24663660,26722082,0.084,7298,24076,30.312,2
20190827095650,10.1.0.2,5568,10.1.0.1,5068,3,0.0-10.0,226940070,181472879
20190827095650,10.1.0.2,5576,10.1.0.1,5076,3,0.0-10.0,129217410,103264756
20190827095650,10.1.0.1,5068,10.1.0.2,5568,3,0.0-8.0,38971170,38825719,0.959,127870,154381,82.828,0
20190827095650,10.1.0.1,5076,10.1.0.2,5576,3,0.0-8.0,39006450,38837550,0.945,61368,87903,69.813,2
20190827095651,10.1.0.2,5572,10.1.0.1,5072,3,0.0-10.0,254803920,203774423
20190827095651,10.1.0.2,5514,10.1.0.1,5014,3,0.0-10.0,186801720,149317979
20190827095651,10.1.0.2,5525,10.1.0.1,5025,3,0.0-10.0,2623950,2097144
20190827095651,10.1.0.2,5595,10.1.0.1,5095,3,0.0-10.0,67252500,53749035
20190827095651,10.1.0.2,5585,10.1.0.1,5085,3,0.0-10.0,56017290,44806967
20190827095652,10.1.0.2,5529,10.1.0.1,5029,3,0.0-10.0,59758440,47792414
20190827095653,10.1.0.2,5513,10.1.0.1,5013,3,0.0-10.0,57632820,46098410
20190827095653,10.1.0.2,5522,10.1.0.1,5022,3,0.0-10.0,57640170,46099053
20190827095653,10.1.0.2,5532,10.1.0.1,5032,3,0.0-10.0,15730470,12582813
20190827095653,10.1.0.2,5600,10.1.0.1,5100,3,0.0-10.0,57672510,46118960
20190827095653,10.1.0.2,5521,10.1.0.1,5021,3,0.0-10.0,57688680,46105046
20190827095653,10.1.0.2,5528,10.1.0.1,5028,3,0.0-10.0,57684270,46107017
20190827095653,10.1.0.2,5582,10.1.0.1,5082,3,0.0-10.0,57688680,46116200
20190827095654,10.1.0.2,5569,10.1.0.1,5069,3,0.0-10.0,61800270,49403874
20190827095655,10.1.0.2,5506,10.1.0.1,5006,3,0.0-10.0,65115120,52079956
20190827095655,10.1.0.2,5515,10.1.0.1,5015,3,0.0-10.0,65107770,52080658
20190827095655,10.1.0.2,5561,10.1.0.1,5061,3,0.0-10.0,65168040,52112659
20190827095655,10.1.0.2,5571,10.1.0.1,5071,3,0.0-10.0,65143050,52108390
20190827095656,10.1.0.2,5599,10.1.0.1,5099,3,0.0-10.0,69222300,55362166
20190827095659,10.1.0.2,5556,10.1.0.1,5056,3,0.0-10.0,72143190,57694376
20190827095659,10.1.0.2,5566,10.1.0.1,5066,3,0.0-10.0,38890320,31104840
20190827095659,10.1.0.2,5578,10.1.0.1,5078,3,0.0-10.0,11798220,9437118
20190827095700,10.1.0.2,5536,10.1.0.1,5036,3,0.0-10.0,39328380,31461461
20190827095700,10.1.0.2,5588,10.1.0.1,5088,3,0.0-10.0,71977080,57522473
20190827095702,10.1.0.2,5554,10.1.0.1,5054,3,0.0-10.0,70662900,56496834
20190827095702,10.1.0.2,5563,10.1.0.1,5063,3,0.0-10.0,70646730,56498344
20190827095702,10.1.0.2,5598,10.1.0.1,5098,3,0.0-10.0,70648200,56492787
