Inicio(seg)    Duracao(seg)     Banda(Kbps)    PCli   PServ
8.443          64.833          56.441   10005   30005
8.577          93.901        1546.523   10004   30004
8.606          90.143         232.907   10002   30002
8.629          89.861         393.397   10006   30006
8.645           5.430         440.632   10000   30000
8.741           9.176          39.596   10001   30001
8.746          76.658        1450.735   10003   30003
8.764          53.858         109.299   10002   30002
8.801          31.349         446.844   10003   30003
8.861          30.098        1128.918   10003   30003
8.896          40.366         978.470   10004   30004
8.907          74.945         854.985   10003   30003
8.941          38.859         204.517   10001   30001
8.970          42.726        3132.391   10005   30005
8.990          67.103        2036.123   10005   30005
9.024          83.604         141.690   10001   30001
9.041          52.190        3175.966   10005   30005
9.181          44.669        1942.430   10002   30002
9.225          15.849        1288.658   10007   30007
9.278          11.731        1749.665   10002   30002
9.280          97.713         840.458   10007   30007
9.294          45.706         133.865   10003   30003
9.303          48.036         810.167   10004   30004
9.311          19.860        1708.709   10001   30001
9.314           6.117          63.609   10003   30003
9.326          97.733         273.226   10005   30005
9.356          36.370         447.014   10002   30002
9.373          51.884        1885.668   10003   30003
9.389          29.696         447.809   10002   30002
9.454          32.004        1808.559   10003   30003
9.499          11.260         231.383   10006   30006
9.558          92.814        1645.260   10008   30008
9.602          11.153         159.348   10003   30003
9.603          67.197         847.951   10006   30006
9.605          85.108         331.726   10003   30003
9.606          12.835        1341.225   10005   30005
9.622          62.501        1879.952   10001   30001
9.698          41.850          89.250   10006   30006
9.733          28.273         212.035   10004   30004
9.747          63.376          54.026   10009   30009
9.758          76.158         294.922   10003   30003
9.777          13.337        1368.575   10000   30000
9.786          59.243         389.178   10003   30003
9.794          26.092        1204.090   10002   30002
9.832          65.865         565.017   10005   30005
9.850          94.912         431.788   10004   30004
10.031          81.879        3144.822   10006   30006
10.108          80.235        2106.453   10003   30003
10.201          46.827        1657.692   10004   30004
10.334          23.079         281.569   10004   30004
10.343          90.705         979.325   10006   30006
10.491          14.743        2908.350   10009   30009
10.566           7.331         745.958   10007   30007
10.570          11.167         786.648   10005   30005
10.618          29.161         277.868   10004   30004
10.659          47.325        1747.160   10006   30006
10.674          19.480        2653.007   10006   30006
10.674          81.243         573.972   10005   30005
10.774          31.180         167.510   10006   30006
10.858          39.406         500.050   10004   30004
10.872          57.304         664.447   10002   30002
10.878          15.650         484.789   10010   30010
10.961          40.994         395.810   10007   30007
10.995          89.040         810.918   10005   30005
11.002          22.340         643.216   10005   30005
11.184          22.745         326.727   10003   30003
11.195          92.110         545.454   10006   30006
11.260          36.901         935.233   10004   30004
11.267          20.613        1320.712   10006   30006
11.268          28.360          35.936   10004   30004
11.288          89.340         572.014   10001   30001
11.305          82.879         255.926   10005   30005
11.306          70.862        1556.424   10003   30003
11.385          31.126         379.524   10008   30008
11.387          75.639        1331.322   10006   30006
11.409          57.364         464.380   10005   30005
11.426          17.564         754.779   10004   30004
11.444          83.780        1430.210   10007   30007
11.500          97.098        3789.518   10003   30003
11.522          20.442         328.239   10004   30004
11.543          95.741         116.675   10005   30005
11.572          25.097         866.074   10004   30004
11.613          44.737         863.116   10004   30004
11.818          44.456         104.257   10006   30006
11.944          83.614         845.840   10006   30006
11.994          85.662        3317.869   10008   30008
12.119          96.838         893.685   10001   30001
12.182          44.470         459.216   10007   30007
12.191          37.640        1309.185   10006   30006
12.208          44.125          91.572   10006   30006
