  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          3.32325                51        215272          36895
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          4.34718              51.9       3997692         700538
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1           5.9738              69.1       1801008         266686
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          8.13109             120.6       5055860         361556
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          8.16598              43.6        309264          77719
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          8.56755             127.9       6640080         476707
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          12.7278             116.8       1144580          94134
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          13.6952             137.3        718584          49427
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          15.1519             136.9      24606196        1713999
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          15.5154             121.6       4370628         334642
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          15.4944             114.7      20317432        1719892
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          16.6861             133.9        131892           9311
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          16.6157             115.7       1667600         142859
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          19.8518              91.1      18951516        2161311
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1          21.0663             102.4       2152720         218180
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          22.8033              86.1         78832          11026
