Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
10 HW 5 5 0 0
10 SW 5 5 0 0
15 HW 13 13 0 0
15 SW 17 17 0 0
20 HW 20 20 0 0
20 SW 24 24 0 0
25 SW 35 35 0 0
25 HW 30 30 0 0
30 SW 43 47 0 240
31 HW 41 42 0 0
36 SW 60 64 0 240
36 HW 56 56 0 0
41 SW 65 73 0 1054104
41 HW 62 64 0 1555848
46 SW 71 81 0 1170528
46 HW 68 72 0 4077864
51 HW 76 84 0 7504056
51 SW 76 92 0 1483632
56 SW 85 109 0 15937020
56 HW 87 101 0 10620288
61 SW 97 123 0 16144164
61 HW 99 115 0 11284056
66 HW 109 133 0 38991456
66 SW 114 146 0 18442404
71 HW 116 152 0 76117104
71 SW 119 161 0 29325900
76 HW 118 164 0 102143160
76 SW 122 174 0 57854316
81 HW 117 175 0 132144264
81 SW 112 184 0 88546524
86 HW 113 187 0 151423776
86 SW 120 200 0 125620764
91 HW 116 202 0 196670376
91 SW 130 220 0 146283876
96 HW 121 215 0 204756552
96 SW 135 233 0 156228300
101 HW 135 233 0 220697568
101 SW 145 255 0 181542204
106 HW 142 248 0 241359048
106 SW 145 271 0 209853012
111 HW 142 260 0 274240512
111 SW 146 282 0 219415080
116 HW 140 276 0 338198112
117 SW 139 301 0 295755960
122 HW 145 291 0 356405616
122 SW 147 321 0 351315912
127 HW 143 307 0 427726656
127 SW 150 338 0 404951088
132 HW 141 325 0 498615264
132 SW 145 356 0 441192456
137 HW 147 345 0 572608008
137 SW 143 377 0 497426760
142 HW 154 368 0 664599600
142 SW 146 398 0 561629304
147 HW 156 386 0 691349904
147 SW 148 417 0 584197416
152 HW 146 396 0 756542808
152 SW 142 437 0 708128676
157 HW 138 418 0 821575440
157 SW 145 459 0 732662508
162 HW 136 436 0 940489704
162 SW 136 471 0 764285988
167 HW 147 453 0 964066320
167 SW 129 491 0 836880132
172 SW 127 509 0 895733400
172 HW 141 472 0 1095915744
177 SW 128 524 0 914187360
177 HW 130 487 0 1189024704
182 SW 122 536 0 1023300960
182 HW 130 500 0 1236513600
187 SW 122 552 0 1064400144
187 HW 131 517 0 1278240264
192 SW 124 569 0 1084630704
192 HW 132 540 0 1334680200
197 SW 127 584 0 1097774700
198 HW 136 554 0 1369741968
203 SW 128 602 0 1167570132
203 HW 133 571 0 1483772472
208 HW 125 587 0 1531834416
208 SW 138 624 0 1192010280
213 HW 123 603 0 1558395720
213 SW 139 641 0 1240568160
218 HW 122 616 0 1587114648
218 SW 133 656 0 1263573360
223 HW 123 633 0 1636678008
223 SW 125 670 0 1388526552
228 HW 124 648 0 1666986048
228 SW 121 686 0 1425112416
233 HW 125 665 0 1724039856
233 SW 125 705 0 1471106064
238 HW 126 683 0 1751143968
238 SW 131 721 0 1496781336
243 HW 129 698 0 1779265656
243 SW 141 746 0 1561445040
248 HW 137 717 0 1823726016
248 SW 141 761 0 1596500760
253 HW 143 731 0 1851186960
253 SW 150 776 0 1635129336
258 HW 150 752 0 1928407824
258 SW 133 789 0 1769058060
263 HW 146 766 0 1978314408
263 SW 144 808 0 1775521860
268 HW 160 791 0 2009212128
268 SW 147 825 0 1842777132
273 HW 157 809 0 2079405216
274 SW 162 846 0 1889030724
279 HW 163 825 0 2108940624
279 SW 155 859 0 1987894356
284 HW 152 846 0 2209357080
284 SW 161 878 0 2099229084
289 HW 155 863 0 2245512024
289 SW 155 893 0 2178423108
294 HW 163 887 0 2319577344
294 SW 162 910 0 2198000484
299 HW 155 909 0 2391584832
299 SW 157 926 0 2242639380
304 HW 148 926 0 2450424312
304 SW 161 945 0 2256762972
309 HW 134 940 0 2534591304
309 SW 165 967 0 2278994088
314 HW 124 954 0 2606899680
314 SW 168 984 0 2346066408
319 HW 121 969 0 2667118104
319 SW 164 1002 0 2528044680
324 HW 126 986 0 2701275696
