  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          2.86935                97       3379164         310261
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          2.88566              70.7      11623172        1385477
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          3.04934              63.6       1720660         241705
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          9.40792             101.3      11842992        1045830
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          14.7931             113.8      11542824         969914
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          21.3831                98      14514184        1692200
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          27.1185              90.4        312296          39731
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          27.4452             131.6      26960544        2103113
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          35.1974             123.7       4599544         433905
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          35.3162             154.6      21416532        1493953
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          36.5986              96.1       3796064         568683
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          37.1069             123.7        310780          29993
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          37.2645             152.8       7901392         560703
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          44.3058              93.2       4504036         788551
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1          47.2563               135       9490160         917547
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        0        0        1          47.5147              89.4        113700          28000
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        0        0        1          49.3897             109.4        121280          19170
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1          50.1234             115.1      16360672        2185918
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        0        0        1          50.9592             164.6       9103580         667902
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        0        0        1          51.6542             172.3       2349800         158843
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        1        0        1           53.155             158.7      17217212        1422248
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        0        0        1          54.2224             150.9       1223412         102187
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        0        0        1          55.8359             128.5       1299212         161986
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        1        0        1          56.6919             148.9      11330584        1088065
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        1        0        1          57.5885             105.4       6217116        1172721
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        1        0        1          58.0747             125.4       7484492         966905
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        1        0        1          58.8261             127.2       7304088         955189
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        0        0        1          60.6628             184.3       7363212         493607
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        0        0        1          63.5873             112.8       1525096         262875
