  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        0        0        1          1.57726             130.1       7801336         485978
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        0        0        1          2.20551              70.1       4504036         531492
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        0        0        1          2.37011              90.1       9309756         849915
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        0        0        1          3.12107              70.1        113700          13600
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        0        0        1          5.95975              70.1        121280          15150
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        0        0        1          11.5461              76.5      15843716        2168371
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        0        0        1          14.2771             130.1       8985332         621161
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        0        0        1          14.3972             135.1       2319480         160513
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        0        0        1           19.473             130.1      16976168        1228743
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        0        0        1          22.5401             130.1       1202188          89498
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        0        0        1          23.8589              96.6       1221896         147792
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        0        0        1          23.8796             130.1      11148664         840454
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        0        0        1          24.0694              71.9       5832052        1015802
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        0        0        1          24.5895              91.9       7261640         888131
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        0        0        1          27.7388              96.1       7090332         911044
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        0        0        1          30.9594             154.6       7275284         488927
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        0        0        1          31.0811              80.3       1438684         235276
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        0        0        1          33.6697             162.1       8879212         562285
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        0        0        1          34.7155             147.7      10461916         794944
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        0        0        1          36.5675               132       4535872         388376
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        0        0        1          39.8744             130.1       2478660         220018
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        0        0        1          40.8426             153.9      13377184         980395
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        0        0        1          42.6023             134.4       5265068         481941
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        0        0        1          43.1268             130.1       5913916         544602
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        0        0        1          47.1306             130.1       5556140         536375
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        0        0        1           47.623             130.1       1744916         169456
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        0        0        1          48.8012             130.1         63672           6273
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        0        0        1          48.3736              96.5       9502288        1826205
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        0        0        1          51.2283             180.3       7282864         452451
0x004003272d754d11       10.0.0.4       10.0.0.3    10029    30029    17        0           0        0        0        1           55.146             130.1        101572          10855
0x004003272e754e11       10.0.0.4       10.0.0.3    10030    30030    17        0           0        0        0        1          58.3419             159.9        457832          39959
