  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          1.55404              90.1       4599544         416032
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          4.35278             123.6      21416532        1481507
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          5.55639              65.1       3796064         557797
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          13.4031               100        310780          28710
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          16.8859             132.4       7901392         558826
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1            24.76              73.6       4504036         796469
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          33.0937             120.8       9490160         873599
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          33.6635              75.5        113700          25032
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          34.3198              94.3        121280          17425
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          34.0608              99.1      16360672        2339781
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          34.9492             148.6       9103580         693270
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          36.1899             156.8       2349800         165173
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1           37.681             143.2      17217212        1346159
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        0        0        1          41.3184               138       1223412         110364
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        0        0        1           50.768             123.5       1299212         150128
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          52.4116             144.6      11330584        1034893
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1          52.5154             100.3       6217116        1047432
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1          55.5974             122.9       7484492         929712
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        1        0        1          55.8272             124.2       7304088         910551
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        0        0        1           56.681             180.3       7363212         477669
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        0        0        1          57.0013             106.2       1525096         283747
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        1        0        1          59.1396             187.6       8977752         594256
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        1        0        1          60.4447             173.4      10602904         774250
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        0        0        1          63.2675             158.7       4605608         424810
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        0        0        1          64.2493             125.4       2501400         358940
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        1        0        1          65.2159             178.3      13384764        1021893
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        0        0        1          67.2321             159.1       5265068         508899
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        1        0        1           68.106             134.8       5913916         764393
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        1        0        1          68.7628             121.7       5556140         867517
0x004003272d754d11       10.0.0.4       10.0.0.3    10029    30029    17        0           0        0        0        1          69.6571             149.9       1744916         198447
0x004003272e754e11       10.0.0.4       10.0.0.3    10030    30030    17        0           0        0        0        1          71.9676             136.8         63672           8777
0x004003272f754f11       10.0.0.4       10.0.0.3    10031    30031    17        0           0        1        0        1          71.4541             119.6       9502288        1972150
0x0040032730755011       10.0.0.4       10.0.0.3    10032    30032    17        0           0        0        0        1          73.8797             202.9       7282864         461962
0x0040032731755111       10.0.0.4       10.0.0.3    10033    30033    17        0           0        0        0        1          77.9953             128.4        101572          19344
0x0040032732755211       10.0.0.4       10.0.0.3    10034    30034    17        0           0        0        0        1          78.3027             179.8        457832          39942
0x0040032733755311       10.0.0.4       10.0.0.3    10035    30035    17        0           0        0        0        1          78.4238             134.6       2161816         335319
0x0040032734755411       10.0.0.4       10.0.0.3    10036    30036    17        0           0        0        0        1          82.0353               179       5909368         537430
0x0040032735755511       10.0.0.4       10.0.0.3    10037    30037    17        0           0        1        0        1          84.0106             192.9      69108376        5216246
0x0040032736755611       10.0.0.4       10.0.0.3    10038    30038    17        0           0        0        0        1          84.1083             191.3       4810268         363410
0x0040032737755711       10.0.0.4       10.0.0.3    10039    30039    17        0           0        0        0        1          85.4948             171.6       1949576         184563
0x0040032738755811       10.0.0.4       10.0.0.3    10040    30040    17        0           0        0        0        1          85.8552             199.5        322908          24804
0x0040032739755911       10.0.0.4       10.0.0.3    10041    30041    17        0           0        0        0        1          91.6265             168.3         50028           5853
0x004003273a755a11       10.0.0.4       10.0.0.3    10042    30042    17        0           0        1        0        1           92.749             211.8       9268824         632409
0x004003273b755b11       10.0.0.4       10.0.0.3    10043    30043    17        0           0        1        0        1          96.7532             224.1      27510852        1785740
0x004003273c755c11       10.0.0.4       10.0.0.3    10044    30044    17        0           0        0        0        1          102.318             219.8        468444          34801
0x004003273d755d11       10.0.0.4       10.0.0.3    10045    30045    17        0           0        1        0        1          102.796             207.9      29780304        2450959
0x004003273e755e11       10.0.0.4       10.0.0.3    10046    30046    17        0           0        1        0        1           103.41             182.6       8583592         896575
0x004003273f755f11       10.0.0.4       10.0.0.3    10047    30047    17        0           0        1        0        1           103.76             208.5      12940576        1075694
0x0040032740756011       10.0.0.4       10.0.0.3    10048    30048    17        0           0        1        0        1          105.424             230.9      35512300        2280522
0x0040032741756111       10.0.0.4       10.0.0.3    10049    30049    17        0           0        1        0        1          106.131             146.9       4115940         972198
0x0040032742756211       10.0.0.4       10.0.0.3    10050    30050    17        0           0        0        0        1          109.431             220.1       2045084         147967
0x0040032743756311       10.0.0.4       10.0.0.3    10051    30051    17        0           0        1        0        1          111.189             218.1      19544272        1582357
0x0040032744756411       10.0.0.4       10.0.0.3    10052    30052    17        0           0        0        0        1          113.229             195.7       3849124         401103
0x0040032745756511       10.0.0.4       10.0.0.3    10053    30053    17        0           0        0        0        1          114.218             174.4       2029924         291124
0x0040032746756611       10.0.0.4       10.0.0.3    10054    30054    17        0           0        0        0        1           118.09             171.4        701908         108173
0x0040032747756711       10.0.0.4       10.0.0.3    10055    30055    17        0           0        0        0        1          119.797             181.9        804996         106971
0x0040032748756811       10.0.0.4       10.0.0.3    10056    30056    17        0           0        1        0        1          121.944             163.4       1344692         282677
0x0040032749756911       10.0.0.4       10.0.0.3    10057    30057    17        0           0        1        0        1          124.294             221.4      10069272         841686
0x004003274a756a11       10.0.0.4       10.0.0.3    10058    30058    17        0           0        0        0        1          126.657             236.1       3873380         299846
0x004003274b756b11       10.0.0.4       10.0.0.3    10059    30059    17        0           0        0        0        1          127.015             197.7       2760636         350639
