Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
9 HW 2 2 0 0
9 SW 21 21 0 0
14 HW 2 2 0 0
14 SW 37 37 0 0
19 HW 33 33 0 0
19 SW 51 51 0 0
24 HW 33 33 0 0
25 SW 66 66 0 0
29 HW 62 93 0 0
30 SW 79 84 0 1752
35 HW 62 93 0 0
35 SW 79 115 0 27854304
40 HW 111 169 0 0
40 SW 94 137 0 28212648
45 HW 104 169 0 1982232
45 SW 89 159 0 48317712
50 HW 145 254 0 5753160
50 SW 103 185 0 48335856
55 HW 135 254 0 9371376
55 SW 74 202 0 81400392
60 HW 163 319 0 15709680
60 SW 98 235 0 81459360
65 HW 144 319 0 20437704
65 SW 92 260 0 104701824
70 HW 173 375 0 26537112
70 SW 113 284 0 104703516
75 HW 155 375 0 31770144
75 SW 101 308 0 131830308
80 HW 163 420 0 50919624
80 SW 106 329 0 131961972
85 HW 148 420 0 77544432
85 SW 81 350 0 162604164
90 HW 170 472 0 132699168
91 SW 95 380 0 162628356
95 HW 162 472 0 158955048
96 SW 92 403 0 188382252
100 HW 177 510 0 206989776
101 SW 130 447 0 188391324
105 HW 164 510 0 237052872
106 SW 128 486 0 212092104
110 HW 182 546 0 277439904
111 SW 143 511 0 212105832
116 HW 164 546 0 343813680
116 SW 138 552 0 233514240
121 HW 166 585 0 472790304
121 SW 152 588 0 233556576
126 HW 154 585 0 527553432
126 SW 150 624 0 264289488
131 HW 175 633 0 548760744
131 SW 179 666 0 264309144
136 HW 160 633 0 690869088
136 SW 156 693 0 295281072
141 HW 166 674 0 811419336
141 SW 163 721 0 296759808
146 HW 146 674 0 907862256
147 SW 145 764 0 338734560
151 HW 175 729 0 948052728
152 SW 160 796 0 343337088
156 HW 163 729 0 1004913000
157 SW 159 828 0 364452168
161 HW 171 766 0 1128337560
162 SW 175 867 0 365305119
166 HW 156 766 0 1164639168
167 SW 159 905 0 409750479
171 HW 171 810 0 1236165840
172 SW 182 944 0 410093703
176 HW 156 810 0 1285348176
177 SW 173 979 0 439902783
181 HW 179 855 0 1303986600
182 SW 201 1031 0 441739983
187 HW 162 855 0 1353512160
187 SW 202 1076 0 478185231
192 HW 179 895 0 1406302128
192 SW 224 1119 0 480347391
197 HW 164 895 0 1508480064
197 SW 189 1146 0 524883531
202 HW 176 935 0 1563318792
203 SW 195 1178 0 528671091
207 HW 153 935 0 1689229080
208 SW 189 1226 0 571073619
212 HW 174 982 0 1743378336
213 SW 200 1263 0 581919195
217 HW 158 982 0 1853045208
218 SW 191 1305 0 617473875
222 HW 179 1030 0 1987545168
223 SW 193 1336 0 622927779
227 HW 162 1030 0 2064475728
228 SW 178 1374 0 664619787
232 HW 174 1069 0 2120372856
233 SW 193 1410 0 669433995
237 HW 158 1069 0 2242329264
238 SW 158 1436 0 724395195
242 HW 165 1113 0 2372810328
243 SW 168 1471 0 727260435
247 HW 156 1113 0 2440383120
248 SW 159 1501 0 756674883
252 HW 181 1161 0 2504265120
253 SW 182 1546 0 761389419
258 HW 167 1161 0 2575876464
259 SW 168 1580 0 793259355
263 HW 172 1198 0 2664063864
264 SW 198 1627 0 794219475
268 HW 154 1198 0 2748342744
269 SW 174 1662 0 840170667
273 HW 179 1245 0 2780598240
274 SW 188 1698 0 845166315
278 HW 156 1245 0 2974258224
279 SW 179 1737 0 886264167
283 HW 168 1294 0 3066977088
284 SW 178 1765 0 891533607
288 HW 155 1294 0 3094719264
289 SW 160 1797 0 944288799
293 HW 167 1341 0 3209755248
294 SW 170 1841 0 951194103
298 HW 158 1341 0 3249653904
299 SW 164 1876 0 996109575
303 HW 173 1386 0 3300950016
304 SW 168 1902 0 998627055
308 HW 153 1386 0 3384412416
310 SW 148 1934 0 1042585551
313 HW 161 1436 0 3505038264
315 SW 162 1972 0 1048875471
318 HW 152 1436 0 3542068656
320 SW 152 2010 0 1094890167
323 HW 168 1487 0 3650595480
325 SW 157 2040 0 1100605707
328 HW 148 1487 0 3746170512
330 SW 142 2073 0 1138723227
333 HW 163 1540 0 3870739656
335 SW 152 2105 0 1140416667
339 HW 149 1540 0 3978823464
340 SW 128 2130 0 1178030811
344 HW 168 1592 0 4027325400
345 SW 140 2165 0 1179263091
349 HW 153 1592 0 4141714248
350 SW 139 2202 0 1204926267
354 HW 170 1643 0 4261700520
355 SW 155 2231 0 1204945923
359 HW 155 1643 0 4331642616
360 SW 135 2259 0 1238423115
364 HW 169 1694 0 4403970648
366 SW 135 2280 0 1240669947
369 HW 155 1694 0 4493007792
371 SW 124 2314 0 1282024959
374 HW 177 1741 0 4537787184
376 SW 141 2342 0 1282321311
379 HW 170 1741 0 4565102976
381 SW 130 2367 0 1308159879
384 HW 175 1773 0 4631665752
386 SW 141 2394 0 1308560559
389 HW 161 1773 0 4702061448
391 SW 142 2441 0 1344821343
394 HW 178 1815 0 4747796424
396 SW 151 2474 0 1348314063
399 HW 163 1815 0 4859613360
401 SW 147 2502 0 1370389263
404 HW 170 1858 0 4983149808
406 SW 161 2539 0 1371796935
410 HW 158 1858 0 5059965456
411 SW 151 2576 0 1405216791
415 HW 174 1909 0 5185351080
416 SW 167 2610 0 1406164995
420 HW 158 1909 0 5292964656
421 SW 155 2642 0 1444069323
425 HW 167 1953 0 5425674408
427 SW 161 2677 0 1447522731
430 HW 154 1953 0 5482096200
432 SW 136 2704 0 1493304579
435 HW 167 2002 0 5545687896
437 SW 145 2731 0 1494966267
440 HW 152 2002 0 5623590672
442 SW 120 2758 0 1536901587
445 HW 170 2057 0 5675305608
447 SW 133 2792 0 1539831843
450 HW 159 2057 0 5786805024
452 SW 132 2830 0 1567577043
455 HW 178 2105 0 5831974512
457 SW 146 2861 0 1568981871
460 HW 169 2105 0 5927100480
462 SW 136 2887 0 1589649399
465 HW 170 2145 0 6054894720
467 SW 132 2917 0 1593854451
470 HW 150 2145 0 6161867208
472 SW 124 2949 0 1634695083
475 HW 171 2198 0 6216067872
477 SW 138 2983 0 1636442955
480 HW 160 2198 0 6280913016
482 SW 143 3023 0 1662624747
485 HW 166 2242 0 6430904928
488 SW 157 3056 0 1662972507
491 HW 153 2242 0 6489655200
493 SW 140 3086 0 1693920123
496 HW 171 2294 0 6545092680
498 SW 159 3126 0 1694739627
501 HW 159 2294 0 6625184832
503 SW 147 3158 0 1730926503
506 HW 169 2343 0 6737408496
508 SW 160 3192 0 1732028751
511 HW 155 2343 0 6854216544
513 SW 143 3221 0 1765519671
516 HW 174 2390 0 6892253928
518 SW 156 3252 0 1767958527
521 HW 157 2390 0 6947240832
523 SW 148 3288 0 1806234807
526 HW 174 2436 0 6987538656
528 SW 167 3324 0 1806720159
531 HW 161 2436 0 7055802432
533 SW 148 3351 0 1853486319
536 HW 173 2478 0 7153451928
538 SW 168 3386 0 1854382935
541 HW 161 2478 0 7212386664
544 SW 163 3432 0 1885604223
546 HW 172 2526 0 7281645336
549 SW 172 3460 0 1886321091
551 HW 159 2526 0 7355024208
554 SW 152 3491 0 1918142643
556 HW 169 2575 0 7478173584
559 SW 157 3520 0 1921562907
561 HW 157 2575 0 7523530560
564 SW 136 3551 0 1952657187
567 HW 172 2619 0 7602301224
569 SW 149 3583 0 1953756411
572 HW 158 2619 0 7704389952
574 SW 140 3623 0 1986778491
577 HW 174 2670 0 7773786216
579 SW 157 3656 0 1988497635
582 HW 165 2670 0 7822347120
584 SW 143 3689 0 2018513859
587 HW 177 2715 0 7941386880
589 SW 162 3725 0 2018672799
592 HW 165 2715 0 7964585496
594 SW 143 3755 0 2046301755
597 HW 178 2757 0 8033732280
600 SW 145 3779 0 2046700923
602 HW 159 2757 0 8223826968
605 SW 123 3805 0 2082739443
607 HW 171 2802 0 8251123104
610 SW 143 3842 0 2084487315
612 HW 156 2802 0 8300881512
615 SW 127 3870 0 2125758867
617 HW 176 2852 0 8365871808
620 SW 137 3893 0 2125775619
622 HW 157 2852 0 8418572568
625 SW 128 3932 0 2148689979
627 HW 174 2905 0 8506790208
630 SW 147 3969 0 2150099163
632 HW 164 2905 0 8540199360
635 SW 136 3999 0 2180593179
637 HW 177 2950 0 8618182272
640 SW 147 4029 0 2182017663
642 HW 162 2950 0 8668321704
645 SW 134 4065 0 2205518679
648 HW 174 2998 0 8752264920
650 SW 147 4094 0 2205892143
653 HW 162 2998 0 8809276392
656 SW 130 4123 0 2241988299
658 HW 173 3046 0 8948611728
661 SW 140 4154 0 2242981683
663 HW 164 3046 0 8960692608
666 SW 134 4185 0 2282345091
668 HW 177 3088 0 9038253672
671 SW 142 4217 0 2285562627
673 HW 165 3088 0 9074460024
676 SW 136 4252 0 2319283251
678 HW 180 3130 0 9163616616
681 SW 144 4279 0 2320957155
683 HW 168 3130 0 9222741864
686 SW 131 4312 0 2354609919
688 HW 182 3172 0 9295757856
691 SW 137 4334 0 2355208671
693 HW 167 3172 0 9414856584
696 SW 120 4363 0 2378017191
698 HW 177 3216 0 9504181008
701 SW 134 4393 0 2379426375
703 HW 163 3216 0 9574764192
706 SW 122 4421 0 2404667883
708 HW 183 3258 0 9599588208
711 SW 141 4456 0 2406098235
713 HW 174 3258 0 9641910600
717 SW 144 4492 0 2430021219
719 HW 185 3291 0 9712502856
722 SW 165 4530 0 2432020083
724 HW 173 3291 0 9777313224
727 SW 150 4560 0 2463392691
729 HW 184 3326 0 9857916432
732 SW 173 4604 0 2464389099
734 HW 163 3326 0 9994853736
737 SW 161 4637 0 2493732483
739 HW 180 3374 0 10113955488
742 SW 169 4662 0 2494060587
744 HW 163 3374 0 10193755824
747 SW 154 4697 0 2529254139
749 HW 172 3424 0 10325006496
752 SW 192 4750 0 2530286835
754 HW 165 3424 0 10360800072
757 SW 177 4780 0 2563886499
759 HW 182 3468 0 10449639144
762 SW 192 4815 0 2564315907
764 HW 168 3468 0 10539285624
768 SW 169 4853 0 2591389779
769 HW 167 3519 0 10682231616
773 SW 165 4875 0 2595346863
774 HW 149 3519 0 10777327344
778 SW 146 4908 0 2646496491
779 HW 175 3578 0 10821757464
783 SW 144 4930 0 2651764299
785 HW 163 3578 0 10890795384
788 SW 124 4945 0 2680371339
790 HW 163 3618 0 10943556624
793 SW 122 4962 0 2681995347
795 HW 150 3618 0 10994619888
798 SW 81 4977 0 2728891539
800 HW 186 3675 0 11035864224
803 SW 57 4995 0 2730073923
805 HW 174 3675 0 11097018576
808 SW 60 5012 0 2743564167
810 HW 177 3711 0 11161783584
813 SW 49 5026 0 2744846463
815 HW 132 3711 0 11237338224
818 SW 39 5043 0 2750947383
820 HW 153 3746 0 11324548872
823 SW 16 5055 0 2751000303
825 HW 117 3746 0 11454763824
828 SW 25 5064 0 2751000303
830 HW 126 3767 0 11503675512
833 SW 11 5071 0 2751032055
835 HW 74 3767 0 11611954368
838 SW 15 5077 0 2751032235
840 HW 77 3780 0 11693838240
843 SW 16 5091 0 2751051891
845 HW 48 3780 0 11748308040
849 SW 18 5093 0 2751051891
850 HW 52 3792 0 11826675000
854 SW 10 5097 0 2751070035
855 HW 34 3792 0 11859830136
859 SW 7 5098 0 2751070275
861 HW 30 3797 0 11915745408
864 SW 5 5101 0 2751077835
866 HW 16 3797 0 11924394048
869 SW 7 5103 0 2751077835
871 HW 16 3800 0 12008686536
874 SW 5 5104 0 2751082371
876 HW 10 3800 0 12015209304
879 SW 4 5105 0 2751082551
881 HW 11 3802 0 12015390744
884 SW 2 5105 0 2751085575
886 HW 6 3802 0 12021514344
889 SW 4 5107 0 2751085575
891 HW 5 3802 0 12023454240
894 SW 4 5107 0 2751085575
896 HW 2 3802 0 12032208720
899 SW 4 5107 0 2751085575
901 HW 2 3802 0 12032208720
904 SW 2 5107 0 2751085755
906 HW 2 3802 0 12032208720
