   Time:s    ILoad   IMeter   IQueue    TLoad   TMeter   TQueue
  260.000    50339        0        0  7411234        0        0
  261.000    53712        0        0  7464946        0        0
  262.000    42365        0        0  7507311        0        0
  263.000    31146        0        0  7538457        0        0
  264.000    34705        0        0  7573162        0        0
  265.000    37880        0        0  7611042        0        0
  266.000    40828        0        0  7651870        0        0
  267.000    44029        0        0  7695899        0        0
  268.000    47545        0        0  7743444        0        0
  269.000    50812        0        0  7794256        0        0
  270.000    51820        0        0  7846076        0        0
  271.000    52946        0        0  7899022        0        0
  272.000    38635        0        0  7937657        0        0
  273.000    25755        0        0  7963412        0        0
  274.000    29062        0        0  7992474        0        0
  275.000    33349        0        0  8025823        0        0
