  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          1.26975              40.1       2302804         475659
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          8.69553             104.4       6641596         581929
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          9.47786             119.4      12858712        1023353
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          11.0291              50.1       1315888         270127
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          15.1565              53.4        538180         123565
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          15.2601              60.3        886860         158580
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          19.6205               101       5343900         531866
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          21.6354               112        315328          28547
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          24.1577              83.7       3127508         448048
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          25.3178              64.2        285008          65741
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          25.5208             138.3       5372704         411389
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          26.6629              75.1       1537224         283770
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          32.4502             138.3       8187916         671485
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          33.0587              71.9        307748          66645
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1          33.2333              84.7       1415944         242213
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          33.7341             114.3       7328344         768715
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1          37.5487             152.9       9146028         650666
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1          39.1279               106        894440         117550
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        1        0        1           39.816              97.4      16081728        2563641
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        0        0        1          40.6485               148       4454008         358646
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        1        0        1          43.2449             123.6      22080540        2301403
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        1        0        1          43.5367             153.7      15660280        1176765
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        1        0        1          44.1655             113.3       5559172         675533
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        1        0        1          46.6594             145.2      10533168         902772
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        1        0        1          48.3169              89.6       2032956         513322
