  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        0        0        1          2.19058              40.4        538180         113872
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        0        0        1          3.00107                48        886860         191759
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        0        0        1           8.1649              89.6       4914872         547350
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        0        0        1          10.1409             130.1        291072          19427
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        0        0        1          10.1961              85.1       3127508         358433
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        0        0        1          10.6009              49.4        285008          77555
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        0        0        1          10.8781             130.1       5104372         342799
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        0        0        1          12.1847              85.1       1537224         181342
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        0        0        1          14.1151             130.1       7743728         534580
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        0        0        1          17.4067              85.1        307748          39333
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        0        0        1          17.7919              85.1       1415944         182091
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        0        0        1          18.8033              99.4       6735588         756842
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        0        0        1          19.1586             134.5       8704872         628275
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        0        0        1          19.4668              86.4        785288         103782
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        0        0        1          24.0128              85.1      14600596        2086275
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        0        0        1          26.5633             133.9       4231156         327246
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        0        0        1          26.9161             130.1      20271952        1573238
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        0        0        1          28.6526             138.8      14858316        1172861
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        0        0        1          30.8747             130.1       4973996         401431
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        0        0        1          33.0096             131.5       9907060         817158
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        0        0        1          33.2918              85.1       1929868         330540
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        0        0        1          33.8111             145.3       6720428         506299
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        0        0        1          35.6597             159.6      16445568        1150640
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        0        0        1          37.7948             132.3      15229736        1321377
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        0        0        1          38.4725             133.3       6743168         589389
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        0        0        1          39.5815             141.1       1869228         148915
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        0        0        1          42.0112             130.1        557888          50723
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        0        0        1          42.8038                95       3788484         642168
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        0        0        1          45.8351              85.4        309264          72416
0x004003272d754d11       10.0.0.4       10.0.0.3    10029    30029    17        0           0        0        0        1          46.4432             130.1      13436308        1286435
0x004003272e754e11       10.0.0.4       10.0.0.3    10030    30030    17        0           0        0        0        1          47.8492             130.4       1509936         147040
0x004003272f754f11       10.0.0.4       10.0.0.3    10031    30031    17        0           0        0        0        1          49.2636             136.2       3253336         322366
0x0040032730755011       10.0.0.4       10.0.0.3    10032    30032    17        0           0        0        0        1          49.3605             149.7       4049236         357392
0x0040032731755111       10.0.0.4       10.0.0.3    10033    30033    17        0           0        0        0        1          51.4087             130.1       1996572         203235
0x0040032732755211       10.0.0.4       10.0.0.3    10034    30034    17        0           0        0        0        1          52.6073             146.2       6934184         634761
0x0040032733755311       10.0.0.4       10.0.0.3    10035    30035    17        0           0        0        0        1          54.9255             153.6       8560852         720348
0x0040032734755411       10.0.0.4       10.0.0.3    10036    30036    17        0           0        0        0        1          59.2338             130.1       3138120         354759
0x0040032735755511       10.0.0.4       10.0.0.3    10037    30037    17        0           0        0        0        1          64.0274             130.1       1387140         168208
0x0040032736755611       10.0.0.4       10.0.0.3    10038    30038    17        0           0        0        0        1           64.947             151.6       1485680         139741
0x0040032737755711       10.0.0.4       10.0.0.3    10039    30039    17        0           0        0        0        1          68.9406             136.9       1870744         245104
0x0040032738755811       10.0.0.4       10.0.0.3    10040    30040    17        0           0        0        0        1           73.046             192.1       3923408         268372
0x0040032739755911       10.0.0.4       10.0.0.3    10041    30041    17        0           0        0        0        1          75.5784             190.2      24769924        1731835
0x004003273a755a11       10.0.0.4       10.0.0.3    10042    30042    17        0           0        0        0        1           76.735             179.9       3068384         263197
0x004003273b755b11       10.0.0.4       10.0.0.3    10043    30043    17        0           0        0        0        1          78.0143             181.8      13366572        1048505
0x004003273c755c11       10.0.0.4       10.0.0.3    10044    30044    17        0           0        0        0        1          79.5205             150.9       7113072         807392
0x004003273d755d11       10.0.0.4       10.0.0.3    10045    30045    17        0           0        0        0        1          80.3027             194.9      33433864        2438263
0x004003273e755e11       10.0.0.4       10.0.0.3    10046    30046    17        0           0        0        0        1          84.0787             130.1       2518076         438676
0x004003273f755f11       10.0.0.4       10.0.0.3    10047    30047    17        0           0        0        0        1          86.9533             208.9       8876180         628142
0x0040032740756011       10.0.0.4       10.0.0.3    10048    30048    17        0           0        0        0        1          87.0293             185.9       7851364         675598
0x0040032741756111       10.0.0.4       10.0.0.3    10049    30049    17        0           0        0        0        1          90.9458             148.2       1393204         227210
0x0040032742756211       10.0.0.4       10.0.0.3    10050    30050    17        0           0        0        0        1          94.1197             133.4        953564         212609
