  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          2.19058              40.4        538180         113872
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          3.00107                48        886860         191759
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1           8.1649              89.6       5343900         595129
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          10.1409             100.5        315328          28073
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          10.1961              69.8       3127508         502371
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1           10.601              50.1        285008          57871
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          10.8782             123.7       5372704         393886
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          12.1848              60.6       1537224         257194
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          14.1151               120       8187916         618627
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          17.4068              56.3        307748          75536
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          17.7919              69.3       1415944         268373
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          18.8033              99.4       7328344         823447
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          19.1586             134.5       9146028         660116
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          19.4669              86.4        894440         118208
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1          24.0128              81.6      16081728        2297916
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          26.5634             133.9       4454008         344482
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1          26.9161             107.3      22080540        2417007
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1          28.6526             138.8      15660280        1236166
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        1        0        1          30.8748               100       5559172         643374
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        1        0        1          33.0097             131.5      10533168         868801
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        1        0        1          33.2919              74.5       2032956         443053
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        1        0        1          33.8111             145.3       7079720         533368
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        1        0        1          35.6597             159.6      17197504        1203251
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        1        0        1          37.7948             132.3      16263648        1411083
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        1        0        1          38.4726             133.3       7199484         629274
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        1        0        1          39.5816             141.1       1981412         157852
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        0        0        1           41.889             121.7        617012          63193
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        1        0        1           42.782                95       4611672         781340
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        0        0        1          45.8351              85.4        457832         107205
0x004003272d754d11       10.0.0.4       10.0.0.3    10029    30029    17        0           0        1        0        1          46.4432             121.5      14421708        1568496
0x004003272e754e11       10.0.0.4       10.0.0.3    10030    30030    17        0           0        0        0        1          47.7997             130.4       1609992         156689
0x004003272f754f11       10.0.0.4       10.0.0.3    10031    30031    17        0           0        0        0        1          49.2636             136.2       3386744         335585
0x0040032730755011       10.0.0.4       10.0.0.3    10032    30032    17        0           0        0        0        1          49.3605             149.7       4187192         369568
0x0040032731755111       10.0.0.4       10.0.0.3    10033    30033    17        0           0        0        0        1          51.4086             119.7       2086016         284822
0x0040032732755211       10.0.0.4       10.0.0.3    10034    30034    17        0           0        0        0        1          52.5937             146.2       7064560         646594
0x0040032733755311       10.0.0.4       10.0.0.3    10035    30035    17        0           0        1        0        1          54.9254             153.6       8612396         724685
0x0040032734755411       10.0.0.4       10.0.0.3    10036    30036    17        0           0        0        0        1          59.2339             113.1       3138120         494522
0x0040032735755511       10.0.0.4       10.0.0.3    10037    30037    17        0           0        0        0        1          64.0274               111       1387140         241385
0x0040032736755611       10.0.0.4       10.0.0.3    10038    30038    17        0           0        0        0        1           64.947             151.6       1485680         139741
