   Time:s        Teid  AppName  Ul/Dl  Activ:s  Dly:ms  Jit:ms  TxPkts  RxPkts  Loss:%  RxBytes  Thp:kbps
   10.609  0x0000000d VoipCall  Ulink    7.559   0.680   0.001     155     155   0.000   227850   241.146
   10.609  0x0000000d VoipCall  Dlink    0.001   0.769   0.048       1       1   0.000     1470 15294.119
   13.154  0x00000010 VoipCall  Ulink    9.206   0.358   0.001    1815    1815   0.000  2668050  2318.584
   13.154  0x00000010 VoipCall  Dlink    0.000   0.389   0.024       1       1   0.000     1470 30237.347
   15.566  0x0000001e VoipCall  Ulink    9.140   0.377   0.001     379     379   0.000   557130   487.637
   15.566  0x0000001e VoipCall  Dlink    0.000   0.389   0.024       1       1   0.000     1470 30237.347
   17.110  0x00000011 VoipCall  Ulink   13.113   0.746   0.000    1700    1700   0.000  2499000  1524.644
   17.110  0x00000011 VoipCall  Dlink    0.001   0.789   0.049       1       1   0.000     1470 14906.397
   17.988  0x00000009 VoipCall  Ulink   15.637   0.722   0.001    2845    2845   0.000  4182150  2139.683
   17.988  0x00000009 VoipCall  Dlink    0.001   0.789   0.049       1       1   0.000     1470 14906.397
   21.150  0x0000002a VoipCall  Ulink   12.692   0.398   0.004    1121    1121   0.000  1647870  1038.708
   21.150  0x0000002a VoipCall  Dlink    0.000   0.449   0.028       1       1   0.000     1470 26196.029
   23.281  0x00000039 VoipCall  Ulink    7.643   0.881   0.001     657     657   0.000   965790  1010.939
   23.281  0x00000039 VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
   23.359  0x00000021 VoipCall  Ulink   16.625   0.826   0.001     247     247   0.000   363090   174.717
   23.359  0x00000021 VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
   25.995  0x00000008 VoipCall  Ulink   23.805   0.388   0.002     813     813   0.000  1195110   401.630
   25.995  0x00000008 VoipCall  Dlink    0.000   0.449   0.028       1       1   0.000     1470 26196.029
   26.358  0x00000045 VoipCall  Ulink    6.073   0.929   0.008      37      37   0.000    54390    71.643
   26.358  0x00000045 VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
   30.523  0x0000000e VoipCall  Ulink   27.219   0.403   0.003     927     927   0.000  1362690   400.512
   30.523  0x0000000e VoipCall  Dlink    0.000   0.449   0.028       1       1   0.000     1470 26196.029
   30.613  0x0000003e VoipCall  Ulink   12.891   0.445   0.003     579     579   0.000   851130   528.209
   30.613  0x0000003e VoipCall  Dlink    0.000   0.449   0.028       1       1   0.000     1470 26196.029
   30.893  0x0000002d VoipCall  Ulink   19.734   0.879   0.002    1742    1741   0.057  2559270  1037.486
   30.893  0x0000002d VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
