   Time:s        Teid  AppName  Ul/Dl  Activ:s  Dly:ms  Jit:ms  TxPkts  RxPkts  Loss:%  RxBytes  Thp:kbps
   12.784  0x00000028 VoipCall  Ulink    7.976   0.912   0.017     351     351   0.000   515970   517.506
   12.784  0x00000028 VoipCall  Dlink    0.001   0.989   0.062       1       1   0.000     1470 11891.724
   14.882  0x00000009 VoipCall  Ulink   12.513   0.785   0.002     806     806   0.000  1184820   757.480
   14.882  0x00000009 VoipCall  Dlink    0.001   0.909   0.057       1       1   0.000     1470 12938.389
   16.261  0x0000005a VoipCall  Ulink    5.557   0.626   0.002     252     252   0.000   370440   533.267
   16.261  0x0000005a VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
   18.102  0x00000045 VoipCall  Ulink    9.501   0.675   0.007      68      68   0.000    99960    84.171
   18.102  0x00000045 VoipCall  Dlink    0.001   1.029   0.064       1       1   0.000     1470 11429.426
   20.200  0x00000032 VoipCall  Ulink   14.373   0.683   0.004    1546    1546   0.000  2272620  1264.926
   20.200  0x00000032 VoipCall  Dlink    0.001   1.029   0.064       1       1   0.000     1470 11429.426
   20.308  0x00000071 VoipCall  Ulink    7.321   0.952   0.004    1297    1296   0.077  1905120  2081.671
   20.308  0x00000071 VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   22.400  0x000000a2 VoipCall  Ulink    5.121   1.039   0.006     264     264   0.000   388080   606.311
   22.400  0x000000a2 VoipCall  Dlink    0.001   1.149   0.072       1       1   0.000     1470 10235.672
   23.133  0x00000074 VoipCall  Ulink    9.681   0.951   0.003    2037    2037   0.000  2994390  2474.434
   23.133  0x00000074 VoipCall  Dlink    0.001   0.849   0.053       1       1   0.000     1470 13852.846
   23.404  0x00000012 VoipCall  Ulink   20.394   0.665   0.003     905     905   0.000  1330350   521.864
   23.404  0x00000012 VoipCall  Dlink    0.001   0.849   0.053       1       1   0.000     1470 13852.846
   24.353  0x00000075 VoipCall  Ulink   10.768   0.903   0.005     395     395   0.000   580650   431.391
   24.353  0x00000075 VoipCall  Dlink    0.001   0.949   0.059       1       1   0.000     1470 12392.997
   24.375  0x0000000d VoipCall  Ulink   21.807   0.657   0.002    4127    4127   0.000  6066690  2225.636
   24.375  0x0000000d VoipCall  Dlink    0.001   0.949   0.059       1       1   0.000     1470 12392.997
   24.995  0x000000b8 VoipCall  Ulink    5.974   0.824   0.004     823     823   0.000  1209810  1620.054
   24.995  0x000000b8 VoipCall  Dlink    0.001   0.949   0.059       1       1   0.000     1470 12392.997
