   Time:s        Teid  AppName  Ul/Dl  Activ:s  Dly:ms  Jit:ms  TxPkts  RxPkts  Loss:%  RxBytes  Thp:kbps
   10.954  0x000e0000 VoipCall  Ulink    8.675   1.007   0.000    1201    1200   0.083  1764000  1626.701
   14.054  0x001c0001 VoipCall  Ulink    8.388   1.110   0.000     573     572   0.175   840840   801.923
   14.365  0x00110001 VoipCall  Ulink   11.215   1.073   0.000     388     387   0.258   568890   405.799
   15.215  0x00000006 VoipCall  Ulink    6.877   1.147   0.000     406     405   0.246   595350   692.569
   15.640  0x002f0003 VoipCall  Ulink    9.637   1.129   0.000     291     290   0.344   426300   353.876
   15.664  0x002f0000 VoipCall  Ulink   12.529   1.086   0.000    1549    1548   0.065  2275560  1452.942
   16.458  0x000a0000 VoipCall  Ulink   13.762   1.084   0.000     454     453   0.220   665910   387.110
   16.479  0x00310001 VoipCall  Ulink   12.373   1.110   0.000     275     274   0.364   402780   260.421
   16.617  0x000a0005 VoipCall  Ulink    9.650   1.149   0.000    3121    3120   0.032  4586400  3802.144
   16.882  0x00140003 VoipCall  Ulink   12.669   1.114   0.000    2160    2159   0.046  3173730  2004.067
   16.993  0x000c0006 VoipCall  Ulink    6.465   1.177   0.000    1073    1072   0.093  1575840  1950.120
   17.050  0x00140006 VoipCall  Ulink    7.822   1.166   0.000     526     525   0.190   771750   789.304
   17.734  0x00010002 VoipCall  Ulink    0.000   0.000   0.000       1       0 100.000        0     0.000
   18.620  0x000e0004 VoipCall  Ulink    8.879   1.176   0.000     275     274   0.364   402780   362.906
   18.632  0x000a0002 VoipCall  Ulink   12.355   1.150   0.000    1293    1292   0.077  1899240  1229.779
   18.699  0x001b0001 VoipCall  Ulink   15.798   1.105   0.000    2160    2159   0.046  3173730  1607.152
   18.813  0x00300003 VoipCall  Ulink   10.647   1.166   0.000    1605    1604   0.062  2357880  1771.631
   19.357  0x00140009 VoipCall  Ulink    7.077   1.205   0.002      60      59   1.667    86730    98.043
   19.665  0x00240006 VoipCall  Ulink    9.968   1.179   0.000     334     333   0.299   489510   392.861
   19.815  0x00090000 VoipCall  Ulink    6.775   1.205   0.001      72      71   1.389   104370   123.245
   20.334  0x00130003 VoipCall  Ulink    8.054   1.205   0.009      35      34   2.857    49980    49.644
   20.467  0x000b0001 VoipCall  Ulink   14.529   1.155   0.000     119     118   0.840   173460    95.510
   20.673  0x00260001 VoipCall  Ulink   18.080   1.111   0.000    1759    1758   0.057  2584260  1143.465
   20.978  0x00170007 VoipCall  Ulink    5.141   1.205   0.000     228     227   0.439   333690   519.249
   21.070  0x00120002 VoipCall  Ulink   16.565   1.141   0.000     556     555   0.180   815850   394.016
