Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
7 HW 2 2 0 0
7 SW 49 49 0 0
12 HW 2 2 0 0
12 SW 97 97 0 0
17 HW 93 93 0 0
17 SW 139 140 0 1512
22 HW 93 93 0 0
22 SW 185 187 0 1512
27 HW 156 200 0 0
27 SW 242 248 0 667152
32 HW 153 200 0 0
32 SW 216 312 0 94077000
37 HW 186 247 0 1543752
37 SW 280 379 0 94081536
42 HW 179 247 0 4988088
42 SW 267 440 0 171647136
47 HW 188 268 0 14430528
48 SW 318 505 0 172291248
52 HW 174 268 0 34425216
53 SW 346 590 0 236456112
57 HW 193 295 0 45019800
58 SW 405 669 0 243612408
62 HW 181 295 0 72607752
63 SW 424 743 0 307651776
67 HW 187 315 0 131940144
68 SW 465 818 0 313996128
72 HW 173 315 0 199267992
73 SW 497 910 0 403284264
77 HW 186 346 0 252609840
78 SW 564 1006 0 421399536
83 HW 173 346 0 349716528
84 SW 601 1106 0 505672488
88 HW 189 378 0 501335352
89 SW 648 1199 0 540750888
93 HW 172 378 0 598454136
94 SW 652 1300 0 661106088
98 HW 181 412 0 725802336
99 SW 679 1392 0 710416944
103 HW 165 412 0 850135608
105 SW 669 1487 0 889064460
108 HW 189 450 0 981647856
110 SW 703 1604 0 966640824
113 HW 173 450 0 1142343216
115 SW 716 1714 0 1143534240
118 HW 185 484 0 1326451896
120 SW 729 1815 0 1253573064
123 HW 163 484 0 1496063520
126 SW 688 1920 0 1538752896
128 HW 189 529 0 1658470464
131 SW 694 2009 0 1644037992
133 HW 169 529 0 1878132312
136 SW 686 2116 0 1906816032
138 HW 189 569 0 2090102616
141 SW 684 2213 0 2058785820
143 HW 170 569 0 2373469560
147 SW 660 2313 0 2298862872
149 HW 187 607 0 2493694728
152 SW 669 2408 0 2405194272
154 HW 175 607 0 2598093792
157 SW 647 2509 0 2643948144
159 HW 189 644 0 2817119088
162 SW 657 2617 0 2779681896
164 HW 173 644 0 3042757872
167 SW 621 2712 0 3020150556
169 HW 190 675 0 3162500712
173 SW 623 2815 0 3175514784
174 HW 173 675 0 3323109888
178 SW 611 2916 0 3377844576
179 HW 194 717 0 3546070920
183 SW 645 3019 0 3489024960
184 HW 182 717 0 3713009328
188 SW 654 3126 0 3618326664
189 HW 190 748 0 3945173904
193 SW 688 3228 0 3668036688
194 HW 177 748 0 4088231784
199 SW 660 3328 0 3890180088
199 HW 178 786 0 4310141976
204 SW 672 3424 0 4008404880
204 HW 177 786 0 4428735696
209 SW 672 3533 0 4164092496
209 HW 159 786 0 4673517912
214 SW 673 3621 0 4286507040
214 HW 184 827 0 4897629576
220 HW 173 827 0 4987632888
220 SW 655 3712 0 4459234896
225 HW 181 854 0 5211250128
225 SW 655 3800 0 4553585508
230 HW 169 854 0 5334358680
230 SW 640 3888 0 4713919500
235 HW 181 886 0 5484411072
235 SW 675 4005 0 4842167340
240 HW 166 886 0 5673338496
241 SW 702 4136 0 5029074732
245 HW 181 921 0 5885760888
246 SW 743 4253 0 5092967316
250 HW 165 921 0 6107421600
251 SW 724 4360 0 5300417040
255 HW 181 963 0 6260826096
256 SW 728 4467 0 5447471136
260 HW 168 963 0 6443475696
262 SW 670 4552 0 5699907096
265 HW 179 1001 0 6624552816
267 SW 652 4608 0 5792766576
270 HW 169 1001 0 6779606904
272 SW 603 4664 0 5956361952
275 HW 177 1041 0 7078991976
277 SW 530 4713 0 6114487092
280 HW 158 1041 0 7257276432
282 SW 445 4748 0 6322911756
285 HW 173 1088 0 7376916456
288 SW 386 4786 0 6440300412
290 HW 148 1088 0 7655995368
293 SW 323 4823 0 6695421864
295 HW 170 1149 0 7754998104
298 SW 300 4855 0 6751064976
300 HW 145 1149 0 8052571800
303 SW 237 4880 0 6949533300
306 HW 159 1209 0 8245109880
308 SW 222 4915 0 7020346308
311 HW 140 1209 0 8356544280
313 SW 171 4944 0 7237839948
316 HW 176 1278 0 8495357976
318 SW 157 4964 0 7254202812
321 HW 153 1278 0 8628610536
323 SW 103 4974 0 7361789172
326 HW 159 1341 0 8803121040
328 SW 68 4995 0 7373752416
331 HW 118 1341 0 8963352216
334 SW 47 5010 0 7433043984
336 HW 142 1386 0 9029409984
339 SW 21 5024 0 7433431056
341 HW 104 1386 0 9081995832
344 SW 31 5039 0 7434560520
346 HW 111 1413 0 9228281832
349 SW 8 5043 0 7434601344
351 HW 60 1413 0 9366988176
354 SW 11 5048 0 7434601524
356 HW 55 1420 0 9464051016
359 SW 8 5052 0 7434612108
361 HW 16 1420 0 9547906536
364 SW 6 5052 0 7434612288
366 HW 15 1422 0 9572517360
369 SW 4 5052 0 7434615312
371 HW 5 1422 0 9583839216
374 SW 4 5052 0 7434615312
376 HW 4 1422 0 9584831088
379 SW 2 5052 0 7434615492
381 HW 2 1422 0 9584831088
384 SW 2 5052 0 7434615492
386 HW 2 1422 0 9584831088
