Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
11 HW 12 12 0 0
11 SW 13 13 0 0
16 HW 27 27 0 0
16 SW 31 31 0 0
21 HW 40 40 0 0
21 SW 46 46 0 0
26 HW 49 49 0 0
26 SW 54 54 0 0
31 HW 61 61 0 0
31 SW 60 64 0 240
36 HW 77 77 0 0
36 SW 73 79 0 667032
41 HW 93 95 0 12773376
41 SW 89 97 0 3523200
46 HW 99 107 0 22813056
46 SW 98 108 0 3878520
51 HW 111 123 0 30587760
51 SW 108 122 0 6970560
56 HW 117 143 0 47337696
56 SW 116 140 0 15155136
61 HW 126 160 0 52868592
61 SW 131 159 0 15669396
66 HW 135 178 0 70433496
66 SW 153 184 0 21981996
71 HW 149 203 0 117234432
71 SW 173 211 0 39720780
76 HW 162 222 0 131094936
76 SW 181 231 0 70548948
81 HW 173 243 0 154547568
82 SW 178 251 0 107834988
87 HW 161 258 0 211173480
87 SW 169 267 0 173625132
92 HW 165 276 0 286118784
92 SW 176 294 0 208392180
97 HW 174 300 0 336690648
97 SW 191 318 0 227375340
102 HW 196 328 0 377773200
102 SW 202 344 0 278901276
107 HW 194 351 3 426122424
107 SW 198 374 0 357300108
112 HW 191 371 3 489898584
112 SW 197 395 0 460501668
117 HW 190 398 3 555876216
117 SW 193 418 0 611384148
122 HW 199 422 7 611501184
122 SW 193 443 0 683935956
127 HW 200 435 16 652077216
127 SW 209 471 0 740775060
132 HW 188 457 17 745624656
132 SW 211 495 0 809864388
137 HW 189 478 17 815436720
137 SW 206 514 0 873737496
142 HW 195 501 17 914663232
142 SW 209 543 0 959085480
147 HW 198 524 23 968832144
148 SW 220 575 0 1041205224
153 HW 194 546 33 1063112904
153 SW 223 601 0 1109977032
158 HW 194 566 37 1157287824
158 SW 218 627 0 1184923848
163 HW 197 590 42 1220687496
163 SW 216 652 0 1275024048
168 HW 182 606 51 1347237360
168 SW 219 681 0 1387265856
173 HW 176 625 51 1451181312
173 SW 226 718 0 1536764856
178 HW 170 646 51 1563117696
178 SW 231 744 0 1616433648
183 HW 189 680 51 1650459888
183 SW 235 776 0 1769115408
188 HW 191 698 51 1709603280
188 SW 213 801 0 1888681464
193 HW 194 715 54 1783358640
193 SW 211 826 0 1987251888
198 HW 183 736 56 1847653416
198 SW 208 851 0 2052234624
203 HW 189 762 56 1907693424
203 SW 202 876 0 2169104664
208 HW 194 781 56 1934699256
208 SW 195 893 0 2221179456
213 HW 191 803 56 2164724352
214 SW 185 911 0 2306046624
219 HW 193 834 56 2293661664
219 SW 185 939 0 2445422784
224 HW 200 859 58 2308388544
224 SW 194 964 0 2478636888
229 HW 198 879 61 2467094112
229 SW 208 990 0 2516559360
234 HW 181 898 65 2558461248
234 SW 208 1022 0 2674924728
239 HW 173 920 65 2670583608
239 SW 207 1044 0 2851704744
244 HW 180 947 65 2726571456
244 SW 206 1071 0 2942223948
249 HW 194 977 65 2764025208
249 SW 195 1093 0 3019998204
254 HW 191 996 65 2873483424
254 SW 196 1117 0 3093874524
259 HW 180 1015 65 2966672520
259 SW 184 1132 0 3211991964
264 HW 174 1038 65 3070865952
264 SW 193 1160 0 3286721052
269 HW 178 1059 65 3139979472
269 SW 201 1190 0 3325476756
274 HW 179 1078 65 3207107736
275 SW 217 1217 0 3347990436
279 HW 179 1106 65 3250701720
280 SW 209 1245 0 3483370380
285 HW 189 1128 65 3282184584
285 SW 202 1267 0 3549842436
290 HW 194 1147 65 3315941496
290 SW 204 1299 0 3641419740
295 HW 182 1164 65 3387886992
295 SW 195 1323 0 3756210960
300 HW 175 1185 65 3471343344
300 SW 189 1342 0 3856074024
305 HW 196 1215 65 3492178704
305 SW 176 1362 0 3952513920
310 HW 195 1233 67 3577555296
310 SW 165 1380 0 4034966424
315 HW 197 1261 70 3639142080
315 SW 163 1402 0 4077565512
320 HW 175 1282 70 3809809080
320 SW 160 1421 0 4187692032
325 HW 177 1303 70 3859662744
325 SW 167 1446 0 4291713096
330 HW 161 1323 70 4003579440
330 SW 164 1466 0 4344782784
335 HW 165 1349 70 4109561568
335 SW 182 1499 0 4413823728
340 HW 174 1374 70 4148807040
340 SW 186 1523 0 4506264384
346 HW 180 1398 70 4243496040
346 SW 191 1544 0 4532293584
351 HW 198 1426 70 4273714872
351 SW 190 1567 0 4583033460
356 HW 188 1444 74 4343002272
356 SW 196 1599 0 4704354828
361 HW 197 1469 74 4406102568
361 SW 210 1623 0 4749309612
366 HW 200 1498 74 4450014072
366 SW 220 1650 0 4836263220
371 HW 199 1509 90 4507639416
371 SW 208 1675 0 4932762084
376 HW 191 1534 92 4603202352
376 SW 211 1704 0 5010001092
381 HW 190 1556 92 4734811368
381 SW 216 1733 0 5086895364
386 HW 186 1572 92 4849507152
386 SW 212 1754 0 5179437324
391 HW 180 1595 92 5001172848
391 SW 211 1782 0 5250652524
396 HW 190 1619 92 5023728864
396 SW 205 1802 0 5323122804
401 HW 196 1637 100 5085729936
402 SW 207 1827 0 5383976448
407 HW 200 1650 112 5103403704
407 SW 204 1847 0 5467056312
412 HW 192 1672 116 5216750784
412 SW 212 1876 0 5552626440
417 HW 198 1701 116 5299239456
417 SW 220 1906 0 5641014936
422 HW 200 1709 134 5316473232
422 SW 236 1936 0 5729550096
427 HW 196 1733 134 5431259736
427 SW 232 1962 0 5828268576
432 HW 186 1754 134 5564088936
432 SW 227 1987 0 5899813392
437 HW 189 1777 134 5634466488
437 SW 214 2012 0 6034983528
442 HW 172 1794 134 5842426968
442 SW 203 2033 0 6175504272
447 HW 176 1812 134 5935641768
447 SW 208 2060 0 6240384192
452 HW 186 1842 134 5988406032
452 SW 202 2081 0 6371061816
457 HW 191 1865 134 6037237584
457 SW 200 2104 0 6439959120
462 HW 195 1885 135 6061780368
462 SW 191 2129 0 6558626928
467 HW 176 1908 135 6217673616
467 SW 195 2155 0 6656669544
472 HW 169 1930 135 6339522672
473 SW 191 2179 0 6738831624
478 HW 171 1953 135 6459814368
478 SW 195 2209 0 6772954800
483 HW 187 1988 135 6529898592
483 SW 202 2242 0 6887464608
488 HW 199 2015 135 6563929176
488 SW 207 2269 0 6983189328
493 HW 200 2027 150 6574894200
493 SW 217 2299 0 7033121616
498 HW 185 2048 150 6725515104
498 SW 204 2322 0 7121071632
503 HW 182 2077 150 6881192136
503 SW 202 2350 0 7244025960
508 HW 190 2099 150 6933951864
508 SW 204 2380 0 7424498280
513 HW 197 2125 150 7009406712
513 SW 212 2404 0 7462290720
518 HW 190 2146 157 7107485616
518 SW 213 2431 0 7498625772
523 HW 192 2162 157 7130607120
523 SW 194 2445 0 7615916328
528 HW 179 2177 157 7203125664
528 SW 184 2454 0 7670357400
533 HW 168 2186 157 7269750432
534 SW 165 2463 0 7759742304
538 HW 141 2196 157 7355146680
539 SW 145 2474 0 7898921904
543 HW 115 2198 157 7464328200
544 SW 132 2478 0 7944986496
549 HW 103 2205 157 7517396376
549 SW 128 2492 0 8005545120
554 HW 90 2212 157 7598047968
554 SW 120 2504 0 8085377388
559 HW 95 2221 157 7639823016
559 SW 123 2515 0 8092967628
564 HW 87 2229 157 7721712936
564 SW 105 2523 0 8172807396
569 HW 84 2238 157 7767872784
569 SW 89 2531 0 8311433604
574 HW 70 2242 157 7861920696
574 SW 76 2540 0 8389204836
579 HW 62 2250 157 7944220368
579 SW 67 2547 0 8443062276
584 HW 48 2254 157 7967586816
584 SW 56 2549 0 8517346836
589 HW 43 2257 157 8005766328
589 SW 40 2554 0 8644793316
594 HW 34 2262 157 8127343224
594 SW 36 2558 0 8670254004
599 HW 27 2265 157 8164151352
599 SW 34 2564 0 8714430108
604 HW 21 2265 157 8213521176
604 SW 26 2566 0 8741435940
609 HW 13 2267 157 8259863976
609 SW 21 2567 0 8770959372
614 HW 7 2267 157 8301577032
614 SW 12 2570 0 8833394388
619 HW 8 2268 157 8301577032
619 SW 8 2570 0 8876906724
624 HW 4 2268 157 8317056888
624 SW 6 2570 0 8885222724
629 HW 4 2268 157 8317056888
629 SW 2 2570 0 8892415428
634 HW 2 2268 157 8320094496
634 SW 2 2570 0 8892415428
639 HW 2 2268 157 8320094496
640 SW 2 2570 0 8892415428
