Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
8 HW 2 2 0 0
8 SW 13 13 0 0
13 HW 2 2 0 0
13 SW 43 43 0 0
18 HW 39 39 0 0
18 SW 70 70 0 0
23 HW 39 39 0 0
23 SW 111 111 0 0
28 HW 107 144 0 0
28 SW 125 134 0 6448
33 HW 106 144 0 0
33 SW 117 162 0 24363256
38 HW 136 238 0 0
38 SW 153 198 0 24363256
43 HW 126 238 0 267624
43 SW 128 245 0 79670704
48 HW 176 314 0 1324512
48 SW 166 287 0 79676752
53 HW 171 314 0 5884704
54 SW 161 322 0 108683140
58 HW 185 344 0 17708544
59 SW 194 367 0 109767364
63 HW 168 344 0 54900720
64 SW 160 404 0 158973892
68 HW 179 376 0 79600752
69 SW 196 455 0 159067636
74 HW 167 376 0 135222696
74 SW 186 483 0 201421780
79 HW 177 409 0 161020440
79 SW 210 519 0 203677684
84 HW 167 409 0 195958224
84 SW 197 556 0 241805908
89 HW 177 443 0 233554104
89 SW 230 606 0 247457764
94 HW 169 443 0 256211424
94 SW 239 656 0 300385444
99 HW 182 475 0 315902160
99 SW 270 709 0 303687652
104 HW 166 475 0 359801568
105 SW 279 760 0 341170132
109 HW 177 511 0 472912776
110 SW 301 816 0 350753308
114 HW 165 511 0 553815360
115 SW 297 878 0 402941500
119 HW 170 551 0 714105504
120 SW 324 927 0 405504340
124 HW 155 551 0 796371912
125 SW 290 974 0 488800600
129 HW 165 603 0 963401040
130 SW 293 1022 0 508766560
134 HW 149 603 0 1073327976
135 SW 295 1086 0 563641576
139 HW 173 658 0 1199227680
140 SW 306 1135 0 581472592
144 HW 163 658 0 1305020808
146 SW 283 1184 0 662668624
149 HW 169 701 0 1478575728
151 SW 292 1235 0 683901640
155 HW 156 701 0 1557828720
156 SW 271 1295 0 773227576
160 HW 176 750 0 1674741096
161 SW 277 1346 0 797454472
165 HW 157 750 0 1757154168
166 SW 284 1406 0 852755872
170 HW 174 793 0 1867194504
171 SW 299 1456 0 862645864
175 HW 160 793 0 1900091088
176 SW 276 1496 0 945452056
180 HW 176 834 0 2023813512
182 SW 280 1543 0 964287220
185 HW 161 834 0 2110349808
187 SW 269 1589 0 1036265980
190 HW 186 874 0 2149303464
192 SW 290 1631 0 1046527924
195 HW 181 874 0 2175693912
197 SW 295 1687 0 1106034196
200 HW 184 900 0 2367067752
202 SW 319 1741 0 1119962740
205 HW 175 900 0 2409730344
207 SW 306 1793 0 1174284364
210 HW 178 933 0 2590430976
212 SW 316 1845 0 1186442476
215 HW 164 933 0 2671515000
217 SW 319 1911 0 1243727620
221 HW 179 976 0 2856515760
223 SW 332 1963 0 1258064584
226 HW 166 976 0 2991027816
228 SW 321 2017 0 1318283008
231 HW 183 1014 0 3111256008
233 SW 334 2071 0 1346313976
236 HW 168 1014 0 3209774904
238 SW 316 2119 0 1418970112
241 HW 180 1053 0 3337042968
243 SW 299 2165 0 1458035656
246 HW 164 1053 0 3512685960
248 SW 286 2225 0 1547408464
251 HW 180 1095 0 3666259800
253 SW 310 2279 0 1564448704
256 HW 173 1095 0 3776808168
258 SW 285 2318 0 1663513552
261 HW 187 1127 0 3860272080
264 SW 287 2366 0 1690654132
266 HW 168 1127 0 4097557800
269 SW 267 2412 0 1742077252
271 HW 177 1165 0 4199282136
274 SW 292 2466 0 1760570524
276 HW 162 1165 0 4290271272
279 SW 290 2524 0 1831205116
281 HW 182 1213 0 4419576000
284 SW 309 2574 0 1857969028
286 HW 175 1213 0 4471635672
289 SW 293 2619 0 1926563932
291 HW 182 1249 0 4606725312
294 SW 303 2673 0 1956805444
297 HW 166 1249 0 4740191064
299 SW 295 2729 0 2041784500
302 HW 187 1290 0 4821967584
305 SW 311 2785 0 2073515332
307 HW 171 1290 0 4964751792
310 SW 306 2838 0 2124787252
312 HW 187 1326 0 5071938984
315 SW 309 2887 0 2161609108
317 HW 170 1326 0 5183391528
320 SW 301 2947 0 2245255972
322 HW 179 1366 0 5391282456
325 SW 319 2990 0 2255336476
327 HW 166 1366 0 5511599856
330 SW 294 3034 0 2333543164
332 HW 188 1409 0 5590473336
335 SW 304 3084 0 2352500800
337 HW 177 1409 0 5671950480
340 SW 307 3142 0 2400815248
342 HW 187 1436 0 5748179472
346 SW 324 3194 0 2429957536
347 HW 173 1436 0 5888508192
351 SW 321 3256 0 2497170472
352 HW 187 1470 0 5987438352
356 SW 320 3309 0 2520459808
358 HW 166 1470 0 6137731152
361 SW 306 3354 0 2576512672
363 HW 181 1514 0 6295446360
366 SW 292 3400 0 2600875648
368 HW 164 1514 0 6393954672
371 SW 286 3458 0 2663282056
373 HW 179 1560 0 6530645520
376 SW 303 3514 0 2697289960
378 HW 165 1560 0 6632667720
