Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
12 HW 8 8 0 0
12 SW 9 9 0 0
17 HW 18 18 0 0
17 SW 24 24 0 0
22 SW 34 35 0 0
22 HW 29 29 0 0
27 SW 43 43 0 0
27 HW 39 39 0 0
32 SW 49 55 0 521880
32 HW 48 48 0 0
37 HW 53 53 0 0
37 SW 55 61 0 521880
42 HW 59 65 0 7913808
42 SW 66 74 0 3799896
47 HW 67 79 0 11078424
47 SW 66 86 0 14937288
52 HW 73 85 0 11078424
52 SW 71 97 0 21635448
57 HW 79 95 0 17974656
57 SW 81 110 0 22161624
62 HW 86 110 0 23933448
63 SW 95 127 0 28734288
68 HW 103 127 0 23933448
68 SW 103 143 0 34706688
73 HW 112 142 0 26570376
73 SW 100 154 0 69289152
78 HW 119 157 0 37102968
78 SW 98 162 0 77198544
83 HW 121 173 0 75178152
83 SW 106 180 0 83598960
88 HW 123 187 0 98606592
88 SW 117 195 0 86417328
93 HW 118 200 0 125984376
93 SW 127 211 0 122135304
98 HW 117 209 0 144583488
98 SW 125 221 0 142182912
103 HW 123 225 0 156091320
103 SW 124 234 0 160378320
108 HW 132 246 0 179317152
108 SW 129 257 0 202352952
113 HW 137 261 0 199257408
113 SW 132 273 0 234747552
118 HW 140 277 0 232208424
118 SW 141 288 0 273371592
123 HW 138 293 0 274465800
123 SW 138 306 0 334215984
128 HW 135 307 0 335429640
128 SW 136 318 0 378247056
133 HW 136 324 0 379820448
133 SW 138 335 0 418316688
138 HW 131 337 0 429914520
138 SW 132 350 0 500025168
143 HW 139 355 0 444287592
143 SW 137 363 0 529640712
148 HW 140 378 0 519890616
149 SW 134 382 0 612820368
154 HW 140 394 0 613648224
154 SW 132 400 0 720255528
159 HW 131 407 0 657396432
159 SW 134 416 0 774814536
164 HW 124 424 0 738856944
164 SW 140 434 0 831420792
169 HW 128 442 0 777443184
169 SW 137 453 0 889452864
174 HW 131 459 0 844282656
174 SW 147 477 0 912368856
179 HW 134 474 0 887710320
179 SW 144 488 0 963457944
184 HW 136 492 0 924811776
184 SW 141 505 0 1112025552
189 HW 130 507 0 972643896
189 SW 126 520 0 1233972888
194 HW 131 521 0 1014544440
194 SW 137 537 0 1291634520
199 HW 131 537 0 1063655712
199 SW 142 556 0 1345585704
204 HW 133 549 0 1095637536
204 SW 138 566 0 1450669704
209 HW 131 563 0 1155388752
209 SW 139 585 0 1496463648
214 HW 129 580 0 1218365064
214 SW 127 604 0 1583255592
219 HW 119 593 0 1328104512
219 SW 131 618 0 1608578934
224 HW 118 606 0 1414761768
224 SW 119 629 0 1710855330
229 HW 119 623 0 1474266528
230 SW 119 648 0 1766386554
235 HW 131 645 0 1509865056
235 SW 132 673 0 1784365746
240 HW 132 662 0 1531087488
240 SW 142 694 0 1809667554
245 HW 140 683 0 1597804488
245 SW 148 718 0 1866824178
250 HW 145 701 0 1667850912
250 SW 145 731 0 1907671038
255 HW 146 714 0 1720601568
255 SW 143 753 0 1952536734
