Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
413 HW 113 2645 0 16556670648
417 SW 248 4892 0 119095704
417 HW 111 2645 0 16747144848
421 SW 250 4915 0 143984736
421 HW 114 2710 0 16930831680
425 SW 184 4930 0 143984736
425 HW 118 2738 0 17108606592
429 SW 181 4944 0 143984736
430 HW 114 2738 0 17254714176
433 SW 183 4963 0 191054808
434 HW 113 2738 0 17407578888
437 SW 134 4976 0 191054808
438 HW 102 2824 0 17517452904
441 SW 117 4992 0 191054808
442 HW 97 2824 0 17632986336
445 SW 112 5005 0 882874944
446 HW 93 2824 0 17753427720
450 SW 74 5014 0 882874944
450 HW 133 2931 0 17863313832
454 SW 67 5023 0 882874944
454 HW 128 2931 0 17975018880
458 SW 62 5030 0 1366698312
458 HW 121 2931 0 18080275248
462 SW 43 5045 0 1366698312
462 HW 71 2991 0 18168080112
466 SW 24 5050 0 1366698312
466 HW 66 2991 0 18222988392
470 SW 25 5052 0 1401840216
470 HW 60 2991 0 18276490512
474 SW 9 5054 0 1401840216
474 HW 41 3010 0 18302958072
478 SW 8 5058 0 1401840216
478 HW 31 3010 0 18318952008
482 SW 8 5058 0 1401849288
482 HW 26 3010 0 18331069176
486 SW 2 5058 0 1401849288
486 HW 13 3016 0 18342696456
