Timestamp,IpOri,PortaOri,IpDest,PortaDest,?,Tempo,BitsEnv,Banda,Jitter,PctPerdido,PctEnv,%Perda,ForaOrdem
20191002111458,10.1.0.2,3665,10.1.0.1,5165,3,0.0-3.0,999600,2659238
20191002111458,10.1.0.2,3668,10.1.0.1,5168,3,0.0-2.0,198450,788499
20191002111458,10.1.0.2,3782,10.1.0.1,5282,3,0.0-1.0,455700,3625900
20191002111458,10.1.0.2,3883,10.1.0.1,5383,3,0.0-3.0,4410,11759
20191002111458,10.1.0.2,4048,10.1.0.1,5548,3,0.0-3.0,570360,1515490
20191002111458,10.1.0.2,4197,10.1.0.1,5697,3,0.0-1.0,76440,597977
20191002111458,10.1.0.2,4342,10.1.0.1,5842,3,0.0-2.0,349860,1388491
20191002111458,10.1.0.1,5165,10.1.0.2,3665,3,0.0-3.0,999600,2670845,0.047,0,680,0.000,2
20191002111458,10.1.0.1,5697,10.1.0.2,4197,3,0.0-0.2,13230,600221,0.034,43,52,82.692,0
20191002111458,10.1.0.1,5383,10.1.0.2,3883,3,0.0-2.0,2940,11763,62.509,1,3,33.333,0
20191002111459,10.1.0.2,3619,10.1.0.1,5119,3,0.0-2.0,126420,499691
20191002111459,10.1.0.2,3882,10.1.0.1,5382,3,0.0-4.0,2188830,4372428
20191002111459,10.1.0.1,5119,10.1.0.2,3619,3,0.0-1.4,94080,542308,17.707,22,86,25.581,4
20191002111500,10.1.0.2,3822,10.1.0.1,5322,3,0.0-4.0,1024590,2043880
20191002111500,10.1.0.2,3920,10.1.0.1,5420,3,0.0-3.0,149940,395255
20191002111500,10.1.0.2,4058,10.1.0.1,5558,3,0.0-3.0,173460,455675
20191002111500,10.1.0.2,4486,10.1.0.1,5986,3,0.0-5.0,3047310,4873148
20191002111501,10.1.0.2,3670,10.1.0.1,5170,3,0.0-5.1,105840,164862
20191002111501,10.1.0.2,4210,10.1.0.1,5710,3,0.0-1.0,485100,3862357
20191002111501,10.1.0.2,4214,10.1.0.1,5714,3,0.0-5.0,1528800,2443238
20191002111501,10.1.0.2,4175,10.1.0.1,5675,3,0.0-1.1,19110,135158
20191002111502,10.1.0.2,4143,10.1.0.1,5643,3,0.0-2.0,1156890,4619146
20191002111502,10.1.0.1,5675,10.1.0.2,4175,3,0.0-0.0,1470,492937,0.000,9,10,90.000,0
20191002111502,10.1.0.2,4441,10.1.0.1,5941,3,0.0-4.0,238140,471031
20191002111502,10.1.0.1,5643,10.1.0.2,4143,3,0.0-1.3,826140,5123166,0.781,225,787,28.590,122
20191002111503,10.1.0.1,5941,10.1.0.2,4441,3,0.0-2.8,174930,493855,0.258,43,162,26.543,5
20191002111503,10.1.0.2,3630,10.1.0.1,5130,3,0.0-5.0,1002540,1601512
20191002111503,10.1.0.2,3698,10.1.0.1,5198,3,0.0-1.0,38220,293867
20191002111503,10.1.0.2,3573,10.1.0.1,5073,3,0.0-4.2,51450,98302
20191002111504,10.1.0.2,3539,10.1.0.1,5039,3,0.0-7.0,707070,805883
20191002111504,10.1.0.2,3839,10.1.0.1,5339,3,0.0-2.0,642390,2562026
20191002111504,10.1.0.2,4228,10.1.0.1,5728,3,0.0-8.0,2228520,2226161
20191002111504,10.1.0.2,4307,10.1.0.1,5807,3,0.0-3.0,1494990,3979214
20191002111504,10.1.0.2,4148,10.1.0.1,5648,3,0.0-6.1,157290,206844
20191002111505,10.1.0.2,3594,10.1.0.1,5094,3,0.0-2.0,385140,1532891
20191002111505,10.1.0.2,4207,10.1.0.1,5707,3,0.0-5.0,1505280,2404342
20191002111506,10.1.0.2,3641,10.1.0.1,5141,3,0.0-8.1,191100,188414
20191002111507,10.1.0.2,3826,10.1.0.1,5326,3,0.0-11.0,523320,378878
20191002111507,10.1.0.2,4439,10.1.0.1,5939,3,0.0-1.0,204330,1618881
20191002111507,10.1.0.2,4406,10.1.0.1,5906,3,0.0-5.1,204330,322557
20191002111507,10.1.0.2,4234,10.1.0.1,5734,3,0.0-12.2,98490,64511
20191002111509,10.1.0.2,3513,10.1.0.1,5013,3,0.0-14.0,6038760,3449854
20191002111509,10.1.0.2,3733,10.1.0.1,5233,3,0.0-3.0,577710,1535984
20191002111509,10.1.0.2,3734,10.1.0.1,5234,3,0.0-4.0,451290,898032
20191002111509,10.1.0.2,4312,10.1.0.1,5812,3,0.0-1.0,295470,2346883
20191002111509,10.1.0.2,4189,10.1.0.1,5689,3,0.0-10.1,295470,234495
20191002111510,10.1.0.2,3518,10.1.0.1,5018,3,0.0-12.0,5050920,3365877
20191002111511,10.1.0.2,3943,10.1.0.1,5443,3,0.0-2.0,148470,582641
20191002111511,10.1.0.2,4381,10.1.0.1,5881,3,0.0-13.0,2412270,1482749
20191002111512,10.1.0.2,3627,10.1.0.1,5127,3,0.0-5.0,1390620,2221049
20191002111513,10.1.0.2,4487,10.1.0.1,5987,3,0.0-5.2,80850,124926
20191002111513,10.1.0.2,3523,10.1.0.1,5023,3,0.0-10.0,893760,712700
20191002111513,10.1.0.2,3988,10.1.0.1,5488,3,0.0-15.0,6659100,3550198
20191002111513,10.1.0.2,4245,10.1.0.1,5745,3,0.0-11.0,2590140,1882106
20191002111513,10.1.0.2,4231,10.1.0.1,5731,3,0.0-5.0,282240,448505
20191002111513,10.1.0.2,4325,10.1.0.1,5825,3,0.0-2.0,690900,2756530
20191002111514,10.1.0.2,3818,10.1.0.1,5318,3,0.0-17.0,7533750,3544049
20191002111514,10.1.0.2,3547,10.1.0.1,5047,3,0.0-2.1,1497930,5725859
20191002111514,10.1.0.2,3746,10.1.0.1,5246,3,0.0-2.1,42630,162809
20191002111514,10.1.0.2,4334,10.1.0.1,5834,3,0.0-8.0,3732330,3729389
20191002111515,10.1.0.2,3711,10.1.0.1,5211,3,0.0-13.0,1180410,724990
20191002111515,10.1.0.2,3888,10.1.0.1,5388,3,0.0-16.0,4548180,2273269
20191002111515,10.1.0.2,4216,10.1.0.1,5716,3,0.0-13.0,1021650,627710
20191002111516,10.1.0.2,3609,10.1.0.1,5109,3,0.0-7.0,508620,579581
20191002111516,10.1.0.2,3544,10.1.0.1,5044,3,0.0-6.0,420420,558073
20191002111516,10.1.0.2,4050,10.1.0.1,5550,3,0.0-15.0,2496060,1330173
20191002111516,10.1.0.2,3836,10.1.0.1,5336,3,0.0-12.1,7363230,4866520
20191002111516,10.1.0.2,4305,10.1.0.1,5805,3,0.0-10.0,1002540,800764
20191002111516,10.1.0.2,4331,10.1.0.1,5831,3,0.0-7.0,1200990,1370096
20191002111516,10.1.0.2,4363,10.1.0.1,5863,3,0.0-6.0,934920,1243128
20191002111517,10.1.0.2,3776,10.1.0.1,5276,3,0.0-11.0,1162770,843774
20191002111517,10.1.0.2,4063,10.1.0.1,5563,3,0.0-16.0,5561010,2779125
20191002111517,10.1.0.2,4158,10.1.0.1,5658,3,0.0-2.0,374850,1487857
20191002111517,10.1.0.2,4261,10.1.0.1,5761,3,0.0-20.0,24416700,9759771
20191002111517,10.1.0.2,4309,10.1.0.1,5809,3,0.0-19.0,5031810,2117627
20191002111517,10.1.0.2,4426,10.1.0.1,5926,3,0.0-12.0,3175200,2115575
20191002111518,10.1.0.2,3702,10.1.0.1,5202,3,0.0-19.0,5975550,2514939
20191002111518,10.1.0.2,3950,10.1.0.1,5450,3,0.0-23.0,5265540,1830908
20191002111518,10.1.0.2,4011,10.1.0.1,5511,3,0.0-4.0,574770,1145837
20191002111518,10.1.0.2,3689,10.1.0.1,5189,3,0.0-16.1,9981300,4957685
20191002111518,10.1.0.2,4155,10.1.0.1,5655,3,0.0-23.0,9982770,3471354
20191002111518,10.1.0.2,4160,10.1.0.1,5660,3,0.0-21.0,2099160,798718
20191002111518,10.1.0.2,4027,10.1.0.1,5527,3,0.0-21.1,645330,244735
20191002111518,10.1.0.2,4270,10.1.0.1,5770,3,0.0-7.0,323400,367612
20191002111518,10.1.0.2,4281,10.1.0.1,5781,3,0.0-8.0,7207410,7180748
20191002111519,10.1.0.2,3819,10.1.0.1,5319,3,0.0-14.0,2103570,1201145
20191002111519,10.1.0.2,3958,10.1.0.1,5458,3,0.0-22.0,6554730,2382847
20191002111519,10.1.0.2,4022,10.1.0.1,5522,3,0.0-5.0,2387280,3816437
20191002111519,10.1.0.2,3853,10.1.0.1,5353,3,0.0-14.1,360150,204799
20191002111519,10.1.0.2,4070,10.1.0.1,5570,3,0.0-23.0,5513970,1916926
20191002111519,10.1.0.2,4068,10.1.0.1,5568,3,0.0-18.0,1349460,599040
20191002111519,10.1.0.2,4147,10.1.0.1,5647,3,0.0-23.0,3107580,1080318
20191002111519,10.1.0.2,4014,10.1.0.1,5514,3,0.0-24.1,859950,285695
20191002111519,10.1.0.2,4267,10.1.0.1,5767,3,0.0-12.0,3832290,2553840
20191002111519,10.1.0.2,4287,10.1.0.1,5787,3,0.0-1.0,161700,1274813
20191002111519,10.1.0.2,4415,10.1.0.1,5915,3,0.0-19.1,19045320,7993870
20191002111520,10.1.0.2,4423,10.1.0.1,5923,3,0.0-20.2,248430,98303
20191002111520,10.1.0.2,3603,10.1.0.1,5103,3,0.0-10.0,1609650,1286146
20191002111520,10.1.0.2,3780,10.1.0.1,5280,3,0.0-19.0,1952160,821246
20191002111520,10.1.0.2,4010,10.1.0.1,5510,3,0.0-5.0,320460,508924
20191002111520,10.1.0.2,4097,10.1.0.1,5597,3,0.0-20.0,2006550,801790
20191002111520,10.1.0.2,4367,10.1.0.1,5867,3,0.0-22.1,698250,252927
20191002111521,10.1.0.2,3681,10.1.0.1,5181,3,0.0-24.0,2506350,834558
20191002111521,10.1.0.2,3868,10.1.0.1,5368,3,0.0-21.0,3407460,1297406
20191002111521,10.1.0.2,3932,10.1.0.1,5432,3,0.0-22.0,3226650,1172479
20191002111521,10.1.0.2,3975,10.1.0.1,5475,3,0.0-14.0,4217430,2408438
20191002111521,10.1.0.2,4198,10.1.0.1,5698,3,0.0-7.0,2465190,2814950
20191002111521,10.1.0.2,4114,10.1.0.1,5614,3,0.0-12.0,411600,273406
20191002111521,10.1.0.2,4379,10.1.0.1,5879,3,0.0-2.0,420420,1674209
20191002111521,10.1.0.2,4422,10.1.0.1,5922,3,0.0-19.0,2571030,1081342
20191002111521,10.1.0.2,4448,10.1.0.1,5948,3,0.0-9.0,2744490,2438113
20191002111522,10.1.0.2,3503,10.1.0.1,5003,3,0.0-24.0,8389290,2795521
20191002111522,10.1.0.2,3565,10.1.0.1,5065,3,0.0-10.0,565950,450558
20191002111522,10.1.0.2,3841,10.1.0.1,5341,3,0.0-19.0,3014970,1268732
20191002111522,10.1.0.2,3592,10.1.0.1,5092,3,0.0-18.1,535080,236543
20191002111522,10.1.0.2,4080,10.1.0.1,5580,3,0.0-16.0,23520,11759
20191002111522,10.1.0.2,3893,10.1.0.1,5393,3,0.0-7.1,261660,295934
20191002111522,10.1.0.2,4151,10.1.0.1,5651,3,0.0-22.0,3592680,1305599
20191002111523,10.1.0.2,4479,10.1.0.1,5979,3,0.0-23.4,161700,55295
20191002111523,10.1.0.2,3710,10.1.0.1,5210,3,0.0-6.9,22050,25599
20191002111523,10.1.0.2,3699,10.1.0.1,5199,3,0.0-24.0,4671660,1556476
20191002111523,10.1.0.2,3690,10.1.0.1,5190,3,0.0-26.0,1875720,576510
20191002111523,10.1.0.2,3902,10.1.0.1,5402,3,0.0-11.0,980490,711677
20191002111523,10.1.0.2,4076,10.1.0.1,5576,3,0.0-27.0,6616470,1959931
20191002111523,10.1.0.2,4374,10.1.0.1,5874,3,0.0-6.0,2013900,2682858
20191002111523,10.1.0.2,4483,10.1.0.1,5983,3,0.0-21.0,4848060,1846267
20191002111523,10.1.0.2,4452,10.1.0.1,5952,3,0.0-2.1,91140,353273
20191002111523,10.1.0.2,4361,10.1.0.1,5861,3,0.0-10.2,180810,142335
20191002111523,10.1.0.2,4477,10.1.0.1,5977,3,0.0-14.1,285180,161790
20191002111524,10.1.0.2,3562,10.1.0.1,5062,3,0.0-2.0,926100,3693439
20191002111524,10.1.0.2,3541,10.1.0.1,5041,3,0.0-27.0,9215430,2729977
20191002111524,10.1.0.2,3947,10.1.0.1,5447,3,0.0-24.0,6044640,2014204
20191002111524,10.1.0.2,3789,10.1.0.1,5289,3,0.0-27.1,1080450,319486
20191002111524,10.1.0.2,4280,10.1.0.1,5780,3,0.0-26.0,9703470,2984949
20191002111525,10.1.0.2,3757,10.1.0.1,5257,3,0.0-3.0,1193640,3177465
20191002111525,10.1.0.2,3719,10.1.0.1,5219,3,0.0-19.0,1502340,631805
20191002111525,10.1.0.2,3972,10.1.0.1,5472,3,0.0-1.0,342510,2721713
20191002111525,10.1.0.2,4196,10.1.0.1,5696,3,0.0-19.0,8711220,3666929
20191002111525,10.1.0.2,4244,10.1.0.1,5744,3,0.0-26.0,2199120,675839
20191002111525,10.1.0.2,4408,10.1.0.1,5908,3,0.0-19.0,13798890,5809134
20191002111526,10.1.0.2,3540,10.1.0.1,5040,3,0.0-22.0,11671800,4243454
20191002111526,10.1.0.2,3555,10.1.0.1,5055,3,0.0-4.0,592410,1179630
20191002111526,10.1.0.2,3748,10.1.0.1,5248,3,0.0-27.0,16635990,4928507
20191002111526,10.1.0.2,3797,10.1.0.1,5297,3,0.0-21.0,2469600,940027
20191002111526,10.1.0.2,3969,10.1.0.1,5469,3,0.0-31.0,7751310,1999868
20191002111526,10.1.0.2,4100,10.1.0.1,5600,3,0.0-22.0,4795140,1742844
20191002111526,10.1.0.2,4028,10.1.0.1,5528,3,0.0-10.0,507150,404479
20191002111526,10.1.0.2,4149,10.1.0.1,5649,3,0.0-11.0,602700,437247
20191002111526,10.1.0.2,4208,10.1.0.1,5708,3,0.0-29.0,2741550,755710
20191002111526,10.1.0.2,4470,10.1.0.1,5970,3,0.0-11.0,3057600,2222068
20191002111527,10.1.0.1,5219,10.1.0.2,3719,3,0.0-11.2,802620,574123,47.030,473,1019,46.418,2
20191002111527,10.1.0.1,5469,10.1.0.2,3969,3,0.0-30.9,7482300,1937495,0.272,183,5273,3.471,20
20191002111527,10.1.0.2,3515,10.1.0.1,5015,3,0.0-24.0,11405730,3801079
20191002111527,10.1.0.2,3631,10.1.0.1,5131,3,0.0-32.0,2103570,525311
20191002111527,10.1.0.2,3741,10.1.0.1,5241,3,0.0-23.0,2109450,733181
20191002111527,10.1.0.2,3930,10.1.0.1,5430,3,0.0-27.0,14172270,4198400
20191002111527,10.1.0.2,4284,10.1.0.1,5784,3,0.0-15.0,1412670,752636
20191002111527,10.1.0.2,4345,10.1.0.1,5845,3,0.0-6.0,523320,694267
20191002111527,10.1.0.2,4456,10.1.0.1,5956,3,0.0-24.0,1083390,360446
20191002111528,10.1.0.2,4349,10.1.0.1,5849,3,0.0-22.3,182280,65535
20191002111528,10.1.0.2,3739,10.1.0.1,5239,3,0.0-28.0,6316590,1804236
