   Time:s        Teid  AppName  Ul/Dl  Activ:s  Dly:ms  Jit:ms  TxPkts  RxPkts  Loss:%  RxBytes  Thp:kbps
   11.941  0x00100000 VoipCall  Ulink    9.586   1.012   0.003     345     344   0.290   505680   422.027
   12.477  0x00280004 VoipCall  Ulink    4.994   1.124   0.000     232     231   0.431   339570   544.001
   12.825  0x001c0003 VoipCall  Ulink    7.724   1.093   0.001     141     140   0.709   205800   213.150
   13.044  0x00120001 VoipCall  Ulink    8.571   1.083   0.000     476     475   0.210   698250   651.754
   14.131  0x001e0002 VoipCall  Ulink    6.636   1.144   0.000     643     642   0.156   943740  1137.676
   14.270  0x001d0001 VoipCall  Ulink   11.559   1.060   0.000     307     306   0.326   449820   311.310
   14.719  0x00170004 VoipCall  Ulink    5.517   1.164   0.000     118     117   0.847   171990   249.398
   14.879  0x002f0002 VoipCall  Ulink    9.069   1.125   0.001      99      98   1.010   144060   127.076
   15.178  0x00280002 VoipCall  Ulink   10.518   1.111   0.000     767     766   0.130  1126020   856.465
   15.998  0x00150001 VoipCall  Ulink   10.772   1.127   0.000     395     394   0.253   579180   430.130
   16.517  0x00030007 VoipCall  Ulink    5.156   1.203   0.004      47      46   2.128    67620   104.924
   16.597  0x00300001 VoipCall  Ulink   10.487   1.141   0.000    2652    2651   0.038  3896970  2972.746
   16.891  0x00140000 VoipCall  Ulink   13.833   1.095   0.000     414     413   0.242   607110   351.107
   17.117  0x000e0003 VoipCall  Ulink    8.080   1.175   0.000     138     137   0.725   201390   199.404
   17.884  0x00120003 VoipCall  Ulink    7.386   1.191   0.000     688     687   0.145  1009890  1093.837
   18.017  0x00180009 VoipCall  Ulink    5.431   1.205   0.000     835     834   0.120  1225980  1805.945
   18.334  0x00190004 VoipCall  Ulink    5.978   1.205   0.002      59      58   1.695    85260   114.105
   19.010  0x002f0000 VoipCall  Ulink   16.513   1.097   0.000     356     355   0.281   521850   252.818
   19.688  0x00270004 VoipCall  Ulink    5.275   1.205   0.001      71      70   1.408   102900   156.045
   21.824  0x00200002 VoipCall  Ulink   17.326   1.145   0.000    2283    2282   0.044  3354540  1548.927
   21.973  0x001f0000 VoipCall  Ulink   15.441   1.167   0.000    2729    2728   0.037  4010160  2077.633
   22.014  0x00170000 VoipCall  Ulink   19.695   1.110   0.000    1438    1437   0.070  2112390   858.059
   22.136  0x002f0005 VoipCall  Ulink   10.231   1.205   0.000     105     104   0.952   152880   119.543
   22.244  0x00180004 VoipCall  Ulink   12.594   1.191   0.005    1068    1067   0.094  1568490   996.338
   22.499  0x00230000 VoipCall  Ulink   19.177   1.130   0.008      64      63   1.562    92610    38.633
   22.527  0x0014000e VoipCall  Ulink    5.538   1.211   0.002     290     289   0.345   424830   613.722
   22.711  0x00240003 VoipCall  Ulink    9.852   1.210   0.001     524     523   0.191   768810   624.285
   22.969  0x001e0007 VoipCall  Ulink   11.173   1.212   0.000    1579    1578   0.063  2319660  1660.962
   23.156  0x001e0000 VoipCall  Ulink   20.502   1.127   0.000    1601    1600   0.062  2352000   917.764
   23.195  0x00080003 VoipCall  Ulink   13.421   1.199   0.001     375     374   0.267   549780   327.705
   23.395  0x00150000 VoipCall  Ulink   20.974   1.124   0.000    2244    2243   0.045  3297210  1257.620
   23.552  0x00150006 VoipCall  Ulink    0.000   0.000   0.000       1       0 100.000        0     0.000
   23.683  0x00130004 VoipCall  Ulink   13.072   1.209   0.001     280     279   0.357   410130   250.994
   23.707  0x002b0007 VoipCall  Ulink    7.436   1.225   0.000     314     313   0.318   460110   494.983
   24.284  0x00240002 VoipCall  Ulink   12.863   1.220   0.000     490     489   0.204   718830   447.082
   24.542  0x001c0002 VoipCall  Ulink   19.816   1.167   0.002     181     180   0.552   264600   106.823
   24.735  0x00020000 VoipCall  Ulink   22.075   1.140   0.003     106     105   0.943   154350    55.937
   25.198  0x00040004 VoipCall  Ulink   11.450   1.231   0.000     193     192   0.518   282240   197.206
   25.329  0x002c0002 VoipCall  Ulink   19.458   1.184   0.002     116     115   0.862   169050    69.503
   25.611  0x002c0003 VoipCall  Ulink   19.465   1.189   0.000    2858    2857   0.035  4199790  1726.052
   25.646  0x00120007 VoipCall  Ulink    8.607   1.245   0.000     186     185   0.538   271950   252.767
   25.790  0x000b0004 VoipCall  Ulink   10.039   1.241   0.000     781     780   0.128  1146600   913.711
   25.805  0x00060006 VoipCall  Ulink    7.241   1.255   0.000     526     525   0.190   771750   852.651
   26.057  0x00050000 VoipCall  Ulink   22.068   1.168   0.000     603     602   0.166   884940   320.809
   26.129  0x00030000 VoipCall  Ulink   24.039   1.137   0.000   10113   10112   0.010 14864640  4946.757
   26.157  0x000c0007 VoipCall  Ulink    8.494   1.251   0.000    3053    3052   0.033  4486440  4225.380
   26.245  0x00030002 VoipCall  Ulink   23.186   1.157   0.000    2868    2867   0.035  4214490  1454.119
   26.420  0x00040001 VoipCall  Ulink   20.608   1.190   0.000     541     540   0.185   793800   308.158
