   Time:s        Teid  AppName  Ul/Dl  Activ:s  Dly:ms  Jit:ms  TxPkts  RxPkts  Loss:%  RxBytes  Thp:kbps
   11.941  0x00100000 VoipCall  Ulink    9.585   0.968   0.010     345     344   0.290   505680   422.054
   12.477  0x00280004 VoipCall  Ulink    4.993   0.971   0.001     232     231   0.431   339570   544.069
   12.825  0x001c0003 VoipCall  Ulink    7.724   0.964   0.008     141     140   0.709   205800   213.167
   13.044  0x00120001 VoipCall  Ulink    8.570   0.953   0.000     476     475   0.210   698250   651.801
   14.131  0x001e0002 VoipCall  Ulink    6.636   0.875   0.000     643     642   0.156   943740  1137.782
   14.270  0x001d0001 VoipCall  Ulink   11.559   0.899   0.000     307     306   0.326   449820   311.326
   14.719  0x00170004 VoipCall  Ulink    5.516   0.771   0.000     118     117   0.847   171990   249.426
   14.879  0x002f0002 VoipCall  Ulink    9.069   0.875   0.004      99      98   1.010   144060   127.085
   15.178  0x00280002 VoipCall  Ulink   10.517   0.879   0.000     767     766   0.130  1126020   856.515
   15.998  0x00150001 VoipCall  Ulink   10.772   0.852   0.000     395     394   0.253   579180   430.155
   16.517  0x00030007 VoipCall  Ulink    5.156   1.323   0.005      47      46   2.128    67620   104.921
   16.597  0x00300001 VoipCall  Ulink   10.487   0.811   0.000    2652    2651   0.038  3896970  2972.922
   16.891  0x00140000 VoipCall  Ulink   13.832   0.842   0.000     414     413   0.242   607110   351.123
   17.117  0x000e0003 VoipCall  Ulink    8.079   0.721   0.000     138     137   0.725   201390   199.419
   17.884  0x00120003 VoipCall  Ulink    7.385   0.634   0.000     688     687   0.145  1009890  1093.929
   18.017  0x00180009 VoipCall  Ulink    5.431   1.325   0.000     835     834   0.120  1225980  1805.905
   18.334  0x00190004 VoipCall  Ulink    5.978   1.325   0.002      59      58   1.695    85260   114.103
   19.010  0x002f0000 VoipCall  Ulink   16.512   0.806   0.000     356     355   0.281   521850   252.828
   19.688  0x00270004 VoipCall  Ulink    5.276   1.325   0.001      71      70   1.408   102900   156.041
   21.824  0x00200002 VoipCall  Ulink   17.325   0.760   0.000    2283    2282   0.044  3354540  1548.977
   21.973  0x001f0000 VoipCall  Ulink   15.441   0.730   0.000    2729    2728   0.037  4010160  2077.709
   22.014  0x00170000 VoipCall  Ulink   19.694   0.774   0.000    1438    1437   0.070  2112390   858.083
   22.136  0x002f0005 VoipCall  Ulink   10.230   1.252   0.026     105     104   0.952   152880   119.550
   22.244  0x00180004 VoipCall  Ulink   12.593   0.654   0.000    1068    1067   0.094  1568490   996.390
   22.499  0x00230000 VoipCall  Ulink   19.176   0.770   0.008      64      63   1.562    92610    38.635
   22.527  0x0014000e VoipCall  Ulink    5.537   1.136   0.000     290     289   0.345   424830   613.795
   22.711  0x00240003 VoipCall  Ulink    9.851   1.206   0.000     524     523   0.191   768810   624.327
   22.969  0x001e0007 VoipCall  Ulink   11.172   1.205   0.000    1579    1578   0.063  2319660  1661.060
   23.156  0x001e0000 VoipCall  Ulink   20.501   0.768   0.000    1601    1600   0.062  2352000   917.793
   23.195  0x00080003 VoipCall  Ulink   13.421   0.650   0.000     375     374   0.267   549780   327.721
   23.395  0x00150000 VoipCall  Ulink   20.974   0.759   0.000    2244    2243   0.045  3297210  1257.660
   23.552  0x00150006 VoipCall  Ulink    0.000   0.000   0.000       1       0 100.000        0     0.000
   23.683  0x00130004 VoipCall  Ulink   13.072   0.621   0.000     280     279   0.357   410130   251.006
   23.707  0x002b0007 VoipCall  Ulink    7.436   1.076   0.000     314     313   0.318   460110   495.027
   24.284  0x00240002 VoipCall  Ulink   12.862   1.150   0.000     490     489   0.204   718830   447.105
