  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          6.45119              68.2       6546088         977962
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          6.64322              55.2       2067824         381545
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          7.20299              73.3       4106844         523189
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          14.0098              65.9       4584384         797453
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1           14.062              79.4       4552548         651084
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          16.5443              61.1        845928         155731
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          24.0901             151.6       4193256         266428
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          24.5802             122.7        500280          41943
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          25.2462             108.7       5472760         585683
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          28.4603              64.6         63672          16150
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          29.8459             132.7      16149948        1290008
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          31.5351               105       1512968         176787
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          31.5509              84.5       1509936         249323
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          33.5818             122.8       3918860         362781
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1          35.4704             156.1       1047556          73172
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          38.1618              86.5        254688          48699
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1          38.6094             157.5      29713600        2134010
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1          39.5998             136.2        328972          29112
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        0        0        1          40.0433             127.3       2803084         280460
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        1        0        1          41.3996             153.9      14853768        1094195
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        0        0        1           45.543             102.1        418416          61467
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        0        0        1          47.6512              91.4       1550868         292970
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        0        0        1          50.0767             101.9        723132         115878
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        1        0        1          50.1908              91.3       4607124         925840
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        1        0        1          50.9482             153.6      17587116        1420437
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        1        0        1          54.5537             120.1       5177140         632840
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        0        0        1          54.8617              99.2       1779784         405206
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        0        0        1          56.4478             138.4       3788484         412059
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        0        0        1          57.6261             100.1        368388          69549
0x004003272d754d11       10.0.0.4       10.0.0.3    10029    30029    17        0           0        0        0        1          62.2325             138.9       4123520         486784
0x004003272e754e11       10.0.0.4       10.0.0.3    10030    30030    17        0           0        0        0        1          63.4609             134.5        227400          27340
0x004003272f754f11       10.0.0.4       10.0.0.3    10031    30031    17        0           0        0        0        1          63.7905             126.2        638236          90836
0x0040032730755011       10.0.0.4       10.0.0.3    10032    30032    17        0           0        0        0        1          64.0489             158.5       2634808         245237
0x0040032731755111       10.0.0.4       10.0.0.3    10033    30033    17        0           0        1        0        1           64.027             140.1       5550076         584426
0x0040032732755211       10.0.0.4       10.0.0.3    10034    30034    17        0           0        1        0        1          65.4902             126.1       9365848        1374555
0x0040032733755311       10.0.0.4       10.0.0.3    10035    30035    17        0           0        0        0        1           65.922             104.4        382032          89684
0x0040032734755411       10.0.0.4       10.0.0.3    10036    30036    17        0           0        0        0        1          68.5464             186.3       3861252         277155
0x0040032735755511       10.0.0.4       10.0.0.3    10037    30037    17        0           0        1        0        1          69.4337             145.6      10704476        1213551
0x0040032736755611       10.0.0.4       10.0.0.3    10038    30038    17        0           0        0        0        1          70.0584             109.5        450252         120301
0x0040032737755711       10.0.0.4       10.0.0.3    10039    30039    17        0           0        1        0        1          70.1851             174.8       8626040         691363
0x0040032738755811       10.0.0.4       10.0.0.3    10040    30040    17        0           0        0        0        1          71.0323             165.9        201628          18130
0x0040032739755911       10.0.0.4       10.0.0.3    10041    30041    17        0           0        0        0        1          77.5323             206.1       3415548         223114
0x004003273a755a11       10.0.0.4       10.0.0.3    10042    30042    17        0           0        1        0        1          77.6919             154.5      13892624        1537046
0x004003273b755b11       10.0.0.4       10.0.0.3    10043    30043    17        0           0        0        0        1          79.1485             167.4       3042612         301056
0x004003273c755c11       10.0.0.4       10.0.0.3    10044    30044    17        0           0        1        0        1          79.6531             196.3      13415084         972574
0x004003273d755d11       10.0.0.4       10.0.0.3    10045    30045    17        0           0        0        0        1          79.9336             127.9        463896          92625
0x004003273e755e11       10.0.0.4       10.0.0.3    10046    30046    17        0           0        1        0        1          80.0154               154       7725536         883112
0x004003273f755f11       10.0.0.4       10.0.0.3    10047    30047    17        0           0        1        0        1          80.5881             176.6      13516656        1209382
0x0040032740756011       10.0.0.4       10.0.0.3    10048    30048    17        0           0        0        0        1          82.8402             124.8        847444         182443
0x0040032741756111       10.0.0.4       10.0.0.3    10049    30049    17        0           0        0        0        1           87.323               207       3503476         248744
0x0040032742756211       10.0.0.4       10.0.0.3    10050    30050    17        0           0        0        0        1          88.3697             128.3        764064         193248
0x0040032743756311       10.0.0.4       10.0.0.3    10051    30051    17        0           0        1        0        1          88.4906             213.2      14558148         958487
0x0040032744756411       10.0.0.4       10.0.0.3    10052    30052    17        0           0        1        0        1          90.2919               157       5014928         671925
0x0040032745756511       10.0.0.4       10.0.0.3    10053    30053    17        0           0        1        0        1          91.6716             221.5      18166228        1132484
0x0040032746756611       10.0.0.4       10.0.0.3    10054    30054    17        0           0        0        0        1          93.5317             135.8       1153676         253080
0x0040032747756711       10.0.0.4       10.0.0.3    10055    30055    17        0           0        1        0        1          94.8805             197.3       8624524         725363
0x0040032748756811       10.0.0.4       10.0.0.3    10056    30056    17        0           0        0        0        1          99.3991             206.7        618528          49186
0x0040032749756911       10.0.0.4       10.0.0.3    10057    30057    17        0           0        0        0        1          99.5584             166.1        961144         127216
0x004003274a756a11       10.0.0.4       10.0.0.3    10058    30058    17        0           0        0        0        1          102.023             184.1       3216952         330041
0x004003274b756b11       10.0.0.4       10.0.0.3    10059    30059    17        0           0        1        0        1           104.78             220.6      26113100        1813099
0x004003274c756c11       10.0.0.4       10.0.0.3    10060    30060    17        0           0        0        0        1          107.781               214       3342780         261616
0x004003274d756d11       10.0.0.4       10.0.0.3    10061    30061    17        0           0        1        0        1          109.082             157.9       7570904        1480195
0x004003274e756e11       10.0.0.4       10.0.0.3    10062    30062    17        0           0        1        0        1          110.515               204       8621492         770761
0x004003274f756f11       10.0.0.4       10.0.0.3    10063    30063    17        0           0        0        0        1          113.161               166       2101176         358879
0x0040032750757011       10.0.0.4       10.0.0.3    10064    30064    17        0           0        0        0        1          115.006             212.4       5210492         438803
0x0040032751757111       10.0.0.4       10.0.0.3    10065    30065    17        0           0        1        0        1          115.768             161.4       1787364         323270
0x0040032752757211       10.0.0.4       10.0.0.3    10066    30066    17        0           0        1        0        1          116.517             161.1       2684836         493959
0x0040032753757311       10.0.0.4       10.0.0.3    10067    30067    17        0           0        0        0        1          124.448             238.1       5960912         451790
0x0040032754757411       10.0.0.4       10.0.0.3    10068    30068    17        0           0        0        0        1          125.792             246.2       6076128         425620
0x0040032755757511       10.0.0.4       10.0.0.3    10069    30069    17        0           0        1        0        1          126.415             231.8      14464156        1117081
0x0040032756757611       10.0.0.4       10.0.0.3    10070    30070    17        0           0        1        0        1          128.227             181.8       2478660         383002
0x0040032757757711       10.0.0.4       10.0.0.3    10071    30071    17        0           0        0        0        1          128.503             222.5       1738852         152036
0x0040032758757811       10.0.0.4       10.0.0.3    10072    30072    17        0           0        1        0        1          128.789             186.9       5686516         888324
0x0040032759757911       10.0.0.4       10.0.0.3    10073    30073    17        0           0        0        0        1          132.686             208.1       3350360         398175
0x004003275a757a11       10.0.0.4       10.0.0.3    10074    30074    17        0           0        1        0        1          133.061             196.1       8121212        1141044
0x004003275b757b11       10.0.0.4       10.0.0.3    10075    30075    17        0           0        0        0        1           134.93             178.1        817124         186396
0x004003275c757c11       10.0.0.4       10.0.0.3    10076    30076    17        0           0        1        0        1          142.514             180.1       1033912         220650
0x004003275d757d11       10.0.0.4       10.0.0.3    10077    30077    17        0           0        1        0        1          143.549             232.9      26163128        2421074
0x004003275e757e11       10.0.0.4       10.0.0.3    10078    30078    17        0           0        0        0        1          146.354             274.1       6865964         444234
0x004003275f757f11       10.0.0.4       10.0.0.3    10079    30079    17        0           0        1        0        1          147.107             225.4       4764788         522932
