   Time:s        Teid  AppName  Ul/Dl  Activ:s  Dly:ms  Jit:ms  TxPkts  RxPkts  Loss:%  RxBytes  Thp:kbps
    8.935  0x00000015 VoipCall  Ulink    5.846   0.852   0.001     205     205   0.000   301350   412.410
    8.935  0x00000015 VoipCall  Dlink    0.001   0.989   0.062       1       1   0.000     1470 11891.724
   11.312  0x00000025 VoipCall  Ulink    6.669   0.933   0.002     647     647   0.000   951090  1140.925
   11.312  0x00000025 VoipCall  Dlink    0.001   1.009   0.063       1       1   0.000     1470 11655.993
   15.401  0x0000000f VoipCall  Ulink   12.998   0.793   0.004     381     381   0.000   560070   344.723
   15.401  0x0000000f VoipCall  Dlink    0.001   0.909   0.057       1       1   0.000     1470 12938.389
   18.900  0x0000004b VoipCall  Ulink   10.156   0.663   0.004    1535    1535   0.000  2256450  1777.399
   18.900  0x0000004b VoipCall  Dlink    0.001   1.029   0.064       1       1   0.000     1470 11429.426
   19.356  0x00000064 VoipCall  Ulink    7.399   0.946   0.003     710     710   0.000  1043700  1128.448
   19.356  0x00000064 VoipCall  Dlink    0.001   1.029   0.064       1       1   0.000     1470 11429.426
   19.628  0x00000072 VoipCall  Ulink    5.549   0.962   0.004     646     646   0.000   949620  1369.014
   19.628  0x00000072 VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   19.741  0x00000039 VoipCall  Ulink   11.949   0.685   0.028      28      28   0.000    41160    27.558
   19.741  0x00000039 VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   19.904  0x00000068 VoipCall  Ulink    7.761   0.952   0.004     834     834   0.000  1225980  1263.746
   19.904  0x00000068 VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   20.705  0x00000041 VoipCall  Ulink   13.111   0.662   0.003    1215    1215   0.000  1786050  1089.829
   20.705  0x00000041 VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   20.902  0x00000058 VoipCall  Ulink   10.175   0.561   0.004     280     280   0.000   411600   323.613
   20.902  0x00000058 VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   21.009  0x0000005a VoipCall  Ulink    9.607   0.970   0.013      44      44   0.000    64680    53.861
   21.009  0x0000005a VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   21.163  0x00000088 VoipCall  Ulink    5.310   1.014   0.003    2104    2104   0.000  3092880  4659.748
   21.163  0x00000088 VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   21.313  0x00000071 VoipCall  Ulink    7.752   0.970   0.002     161     161   0.000   236670   244.256
   21.313  0x00000071 VoipCall  Dlink    0.001   1.049   0.066       1       1   0.000     1470 11211.499
   21.547  0x00000085 VoipCall  Ulink    5.771   1.014   0.005     211     211   0.000   310170   429.934
   21.547  0x00000085 VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   21.610  0x0000003c VoipCall  Ulink   14.257   0.655   0.006    2738    2738   0.000  4024860  2258.428
   21.610  0x0000003c VoipCall  Dlink    0.001   1.169   0.073       1       1   0.000     1470 10060.542
   21.929  0x00000090 VoipCall  Ulink    5.192   1.042   0.004     725     725   0.000  1065750  1642.069
   21.929  0x00000090 VoipCall  Dlink    0.001   1.169   0.073       1       1   0.000     1470 10060.542
   22.368  0x00000059 VoipCall  Ulink   11.421   0.546   0.004    2802    2802   0.000  4118940  2885.208
   22.368  0x00000059 VoipCall  Dlink    0.001   1.169   0.073       1       1   0.000     1470 10060.542
   22.412  0x00000073 VoipCall  Ulink    8.134   1.008   0.007     107     107   0.000   157290   154.695
   22.412  0x00000073 VoipCall  Dlink    0.001   1.169   0.073       1       1   0.000     1470 10060.542
   22.556  0x00000056 VoipCall  Ulink   12.122   0.566   0.003     599     599   0.000   880530   581.133
   22.556  0x00000056 VoipCall  Dlink    0.001   1.169   0.073       1       1   0.000     1470 10060.542
   23.386  0x00000086 VoipCall  Ulink    7.546   0.978   0.020     128     128   0.000   188160   199.487
   23.386  0x00000086 VoipCall  Dlink    0.001   0.969   0.061       1       1   0.000     1470 12137.187
   23.540  0x00000050 VoipCall  Ulink   13.782   0.585   0.004     320     320   0.000   470400   273.056
   23.540  0x00000050 VoipCall  Dlink    0.001   0.969   0.061       1       1   0.000     1470 12137.187
   23.762  0x00000023 VoipCall  Ulink   19.325   0.672   0.003     859     859   0.000  1262730   522.738
   23.762  0x00000023 VoipCall  Dlink    0.001   0.969   0.061       1       1   0.000     1470 12137.187
   24.260  0x00000026 VoipCall  Ulink   19.481   0.667   0.002     944     944   0.000  1387680   569.859
   24.260  0x00000026 VoipCall  Dlink    0.001   0.969   0.061       1       1   0.000     1470 12137.187
   24.535  0x00000096 VoipCall  Ulink    7.499   0.916   0.003     336     336   0.000   493920   526.897
   24.535  0x00000096 VoipCall  Dlink    0.001   0.969   0.061       1       1   0.000     1470 12137.187
   25.242  0x0000006a VoipCall  Ulink   12.655   0.888   0.006     698     698   0.000  1026060   648.657
   25.242  0x0000006a VoipCall  Dlink    0.001   0.969   0.061       1       1   0.000     1470 12137.187
   26.712  0x00000019 VoipCall  Ulink   23.295   0.658   0.004    1345    1345   0.000  1977150   678.982
   26.712  0x00000019 VoipCall  Dlink    0.001   1.069   0.067       1       1   0.000     1470 11001.727
   28.929  0x0000002d VoipCall  Ulink   23.026   0.631   0.004    1581    1581   0.000  2324070   807.454
   28.929  0x0000002d VoipCall  Dlink    0.001   1.089   0.068       1       1   0.000     1470 10799.661
