  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          2.50105             126.5       2166364         147498
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          2.87054              51.1        215272          36541
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          3.26971             129.6      10796952         739958
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          5.72268              52.1       1685792         304587
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          7.22359              88.7       4993704         548936
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          9.64906              56.9       2671192         529592
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          10.6194             119.4       3621724         291543
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          15.9744             117.4       3401904         289444
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          19.4264             103.1       3266980         324372
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          21.3565               138      11486732         845829
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          21.8189                94       5572816         653884
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          23.0891              99.4       8882244        1061978
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          27.3932             130.4       6597632         514401
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          31.1611              91.1       6032164         820160
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1          31.2348              99.6       4776916         650305
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          31.9489              70.1       2240648         471082
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1          32.5878             149.8      21551456        1605140
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1          34.9082             113.8      11739904        1250725
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        1        0        1          36.2926             105.6       2416504         303450
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        1        0        1          38.3139             126.3       2636324         258190
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        0        0        1          47.0113              82.4        151600          36764
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        1        0        1          58.0384             144.4      10096560         985491
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        0        0        1          59.1362             120.4       4399432         578266
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        0        0        1          59.1605             112.1       1985960         312506
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        0        0        1          59.3789             140.2       2158784         214215
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        0        0        1          66.9993               182       4980060         352568
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        0        0        1          67.6061             166.4       1822232         157779
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        1        0        1           68.552             123.2       5301452         824359
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        0        0        1          69.4394             121.5       1359852         215163
0x004003272d754d11       10.0.0.4       10.0.0.3    10029    30029    17        0           0        0        0        1          69.8539             170.4        911116          72782
0x004003272e754e11       10.0.0.4       10.0.0.3    10030    30030    17        0           0        1        0        1          70.2215             187.8      18475492        1346383
0x004003272f754f11       10.0.0.4       10.0.0.3    10031    30031    17        0           0        0        0        1          71.4264               191       5610716         378547
0x0040032730755011       10.0.0.4       10.0.0.3    10032    30032    17        0           0        1        0        1          76.5231             192.1      47200660        3327594
0x0040032731755111       10.0.0.4       10.0.0.3    10033    30033    17        0           0        1        0        1          77.1817             140.6       5876016         748318
0x0040032732755211       10.0.0.4       10.0.0.3    10034    30034    17        0           0        1        0        1          77.5259             154.8      16947364        1870721
