  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          1.79157              97.4       9972248         904425
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          2.83148              68.2      10237548        1432613
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          5.41539             132.4       5099824         327476
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1            5.835             124.7      25376324        1778221
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          10.0357             134.1       2166364         144467
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          12.1101              60.3        215272          35961
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          19.0288             145.4      10796952         714018
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1           20.304              66.7       1685792         339740
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          24.6043             106.1       4993704         529865
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          26.9343              74.2       2671192         496207
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          27.9982             136.8       3621724         284051
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1           29.897             131.3       3401904         271872
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          29.9476             113.6       3266980         326484
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          35.0398             151.6      11486732         799353
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1          36.1306             108.3       5572816         698026
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          37.9467             114.2       8882244         986185
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1          39.4276             142.4       6597632         524806
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1           42.564             102.5       6032164         840192
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        0        0        1          44.7406             113.2       4776916         585590
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        1        0        1          46.0686                84       2240648         528277
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        1        0        1          46.9647             164.2      21551456        1525290
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        1        0        1          50.1411             129.1      11739904        1344413
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        0        0        1          54.0899             123.4       2416504         293309
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        0        0        1          64.5795             152.6       2636324         246903
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        0        0        1          66.9178             102.3        151600          36660
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        1        0        1          67.0905             153.5      10096560         974224
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        1        0        1          70.7428               132       4399432         593944
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        0        0        1          72.5794             125.5       1985960         335037
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        0        0        1          72.6307             153.5       2158784         223218
0x004003272d754d11       10.0.0.4       10.0.0.3    10029    30029    17        0           0        0        0        1           74.922             189.9       4980060         379151
0x004003272e754e11       10.0.0.4       10.0.0.3    10030    30030    17        0           0        0        0        1          77.3854             176.2       1822232         157403
