  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          2.83339             104.5       8095440         666520
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          7.32499              81.3       7154004         787506
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          7.49844             116.5       5457600         425952
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          9.78578              63.5       4288764         683274
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          20.3262              63.8       2216392         446922
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          20.5122             106.4       2107240         212081
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          20.6108             144.3       9011104         603813
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          21.4818              86.6       5490952         750666
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1           22.165             117.8       9972248         908271
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          23.3367              88.7      10237548        1445386
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          27.2526             154.2       5099824         332378
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          29.1898               148      25376324        1832056
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          29.3929             153.4       2166364         143697
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          33.4905              81.7        215272          37028
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1          34.5856             160.9      10796952         688721
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          37.8284              84.2       1685792         319796
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1           40.532               122       4993704         502713
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1          45.0656              92.4       2671192         475572
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        0        0        1          46.9237             155.7       3621724         281090
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        0        0        1          48.0278             149.4       3401904         295907
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        0        0        1          48.2154             131.9       3266980         319569
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        1        0        1          48.9343             165.5      11486732         827382
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        0        0        1          50.2368             122.4       5572816         639054
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        1        0        1          52.5863             128.9       8882244        1054057
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        0        0        1          56.1436             159.1       6597632         562359
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        1        0        1            59.47             119.4       6032164         955022
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        0        0        1          61.8873             130.3       4776916         561060
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        1        0        1          62.3087             100.3       2240648         475578
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        1        0        1          63.2272             180.4      21551456        1476471
0x004003272d754d11       10.0.0.4       10.0.0.3    10029    30029    17        0           0        1        0        1          64.5585             143.5      11739904        1244927
0x004003272e754e11       10.0.0.4       10.0.0.3    10030    30030    17        0           0        0        0        1          65.3197             134.6       2416504         298885
0x004003272f754f11       10.0.0.4       10.0.0.3    10031    30031    17        0           0        0        0        1          65.5016             153.5       2636324         249597
0x0040032730755011       10.0.0.4       10.0.0.3    10032    30032    17        0           0        0        0        1          66.4081             101.8        151600          36103
0x0040032731755111       10.0.0.4       10.0.0.3    10033    30033    17        0           0        1        0        1          66.7091             153.1      10096560         969763
0x0040032732755211       10.0.0.4       10.0.0.3    10034    30034    17        0           0        1        0        1          70.4081             131.7       4399432         590608
0x0040032733755311       10.0.0.4       10.0.0.3    10035    30035    17        0           0        0        0        1          72.9032             125.8       1985960         337340
0x0040032734755411       10.0.0.4       10.0.0.3    10036    30036    17        0           0        0        0        1          74.7662             155.6       2158784         229554
0x0040032735755511       10.0.0.4       10.0.0.3    10037    30037    17        0           0        0        0        1          75.5391             190.5       4980060         348070
0x0040032736755611       10.0.0.4       10.0.0.3    10038    30038    17        0           0        0        0        1          75.8445             174.6       1822232         154827
0x0040032737755711       10.0.0.4       10.0.0.3    10039    30039    17        0           0        1        0        1          76.7041             131.4       5301452         795776
0x0040032738755811       10.0.0.4       10.0.0.3    10040    30040    17        0           0        0        0        1          82.3956             134.4       1359852         228525
0x0040032739755911       10.0.0.4       10.0.0.3    10041    30041    17        0           0        0        0        1          82.5972             183.2        911116          74832
0x004003273a755a11       10.0.0.4       10.0.0.3    10042    30042    17        0           0        1        0        1            84.46             202.1      18475492        1279245
0x004003273b755b11       10.0.0.4       10.0.0.3    10043    30043    17        0           0        0        0        1          85.2671             204.8       5610716         391219
0x004003273c755c11       10.0.0.4       10.0.0.3    10044    30044    17        0           0        1        0        1          86.7204             202.3      47200660        3333392
0x004003273d755d11       10.0.0.4       10.0.0.3    10045    30045    17        0           0        1        0        1          89.3248             152.7       5876016         774750
0x004003273e755e11       10.0.0.4       10.0.0.3    10046    30046    17        0           0        1        0        1          90.9202             168.2      16947364        1962641
0x004003273f755f11       10.0.0.4       10.0.0.3    10047    30047    17        0           0        1        0        1          93.0718             131.7       2989552         647645
0x0040032740756011       10.0.0.4       10.0.0.3    10048    30048    17        0           0        1        0        1          95.2142             173.5       5351480         572459
0x0040032741756111       10.0.0.4       10.0.0.3    10049    30049    17        0           0        0        0        1          96.8101             135.9        701908         169185
0x0040032742756211       10.0.0.4       10.0.0.3    10050    30050    17        0           0        1        0        1          97.9002             198.8      13231648        1149331
0x0040032743756311       10.0.0.4       10.0.0.3    10051    30051    17        0           0        1        0        1          98.4518             203.8      27101532        2135066
0x0040032744756411       10.0.0.4       10.0.0.3    10052    30052    17        0           0        1        0        1          102.784             201.3      27360768        2251538
0x0040032745756511       10.0.0.4       10.0.0.3    10053    30053    17        0           0        1        0        1          103.751             202.8      47644848        3960121
0x0040032746756611       10.0.0.4       10.0.0.3    10054    30054    17        0           0        1        0        1          105.928             175.3      15764884        1968401
0x0040032747756711       10.0.0.4       10.0.0.3    10055    30055    17        0           0        1        0        1          108.763             218.9      12898128        1019240
0x0040032748756811       10.0.0.4       10.0.0.3    10056    30056    17        0           0        1        0        1          108.922             192.8      10572584        1043195
0x0040032749756911       10.0.0.4       10.0.0.3    10057    30057    17        0           0        0        0        1          110.578             171.7        762548         102661
0x004003274a756a11       10.0.0.4       10.0.0.3    10058    30058    17        0           0        1        0        1           111.17             209.3       9356752         842664
0x004003274b756b11       10.0.0.4       10.0.0.3    10059    30059    17        0           0        1        0        1          112.605             150.6       2768216         592206
0x004003274c756c11       10.0.0.4       10.0.0.3    10060    30060    17        0           0        0        0        1           112.89             188.8       3012292         359089
0x004003274d756d11       10.0.0.4       10.0.0.3    10061    30061    17        0           0        1        0        1          116.466             193.6       4945192         538002
