Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
12 SW 12 12 0 0
12 HW 12 12 0 0
17 SW 29 30 0 0
17 HW 25 25 0 0
22 HW 34 34 0 0
22 SW 42 42 0 0
27 HW 48 48 0 0
27 SW 55 55 0 0
32 HW 57 57 0 0
32 SW 58 64 0 240
37 HW 75 76 0 0
37 SW 70 80 0 5287704
42 HW 84 86 0 1134000
42 SW 79 92 0 7327392
47 HW 96 104 0 8441496
48 SW 95 111 0 9471408
53 HW 102 119 0 16905672
53 SW 105 125 0 14578944
58 HW 111 133 0 19442808
58 SW 114 140 0 15533136
63 HW 118 150 0 25954992
63 SW 123 160 0 28094952
68 HW 126 168 0 31538808
68 SW 132 178 0 39578592
73 HW 137 188 0 38117520
73 SW 139 195 0 59413008
78 HW 147 209 0 55930392
78 SW 150 218 0 94948032
83 HW 157 231 0 82278504
83 SW 158 240 0 119442612
88 HW 171 255 0 105425712
88 SW 181 270 0 123688308
93 HW 179 279 0 129513384
93 SW 189 295 0 144638700
98 HW 188 302 0 167615784
98 SW 200 318 0 183469884
103 HW 192 322 0 215452440
103 SW 193 337 0 253106676
108 HW 195 349 0 265933584
108 SW 192 365 0 347266476
113 HW 198 374 0 306458208
113 SW 198 392 0 392534244
118 HW 200 396 2 413630280
119 SW 203 415 0 465607692
124 HW 189 411 7 482090616
124 SW 202 438 0 502285908
129 HW 185 434 7 514429272
129 SW 200 464 0 608546364
134 HW 184 456 7 600182352
134 SW 197 487 0 699499212
139 HW 194 477 7 636334272
139 SW 198 506 0 763131732
144 HW 186 499 7 715245552
144 SW 187 531 0 868575708
149 HW 200 527 10 757613304
149 SW 196 556 0 911635956
154 HW 188 537 25 838166616
154 SW 207 583 0 961528932
159 HW 190 563 25 909989640
159 SW 199 603 0 1047428796
164 HW 192 587 29 982695672
164 SW 210 631 0 1107317604
169 HW 190 609 29 1063708632
169 SW 208 656 0 1178359044
174 HW 189 632 29 1153368720
174 SW 225 689 0 1199129388
179 HW 185 656 29 1271941272
179 SW 223 715 0 1265011764
185 HW 185 678 29 1348307856
185 SW 217 735 0 1381364700
190 HW 190 699 29 1416378096
190 SW 199 755 0 1459527780
195 HW 186 717 29 1506786624
195 SW 198 776 0 1522619004
200 HW 190 743 29 1567327104
200 SW 209 809 0 1645027500
205 HW 196 765 29 1618171128
205 SW 230 842 0 1699246308
210 HW 195 781 46 1758873312
210 SW 241 871 0 1829189100
215 HW 200 807 46 1805486760
215 SW 230 897 0 1945614732
220 HW 195 824 50 1865768688
220 SW 206 916 0 2077482420
225 HW 190 846 50 1929850272
225 SW 202 942 0 2191274028
230 HW 187 870 50 2033144064
230 SW 211 977 0 2276423820
235 HW 192 895 50 2143566936
235 SW 214 998 0 2348611236
240 HW 190 916 50 2185287552
240 SW 211 1023 0 2431263324
245 HW 187 936 50 2282487984
245 SW 196 1049 0 2677197684
251 HW 189 961 50 2382307200
251 SW 209 1077 0 2704903692
256 HW 194 988 50 2502490032
256 SW 203 1102 0 2842616652
261 HW 199 1009 65 2549463336
261 SW 209 1129 0 2869809972
266 HW 198 1030 67 2589018768
266 SW 197 1149 0 2945788152
271 HW 193 1048 75 2694350736
271 SW 213 1183 0 2969491776
276 HW 180 1065 75 2766232728
276 SW 212 1210 0 3085800864
281 HW 178 1093 75 2936293416
281 SW 209 1225 0 3113816892
286 HW 187 1118 75 3012483096
286 SW 202 1254 0 3311143656
291 HW 189 1140 75 3090620232
291 SW 184 1276 0 3451712784
296 HW 181 1165 75 3176650008
296 SW 205 1303 0 3477103800
301 HW 183 1187 75 3277364328
301 SW 203 1329 0 3557566392
307 HW 190 1214 75 3373512408
307 SW 209 1352 0 3597549720
312 HW 185 1234 75 3485663496
312 SW 205 1373 0 3691823160
317 HW 186 1250 75 3548435688
317 SW 207 1401 0 3810785808
322 HW 194 1283 75 3614466240
322 SW 217 1427 0 3855733032
327 HW 191 1305 77 3670555392
327 SW 219 1456 0 3935070696
332 HW 195 1321 77 3712744728
332 SW 208 1479 0 4006211808
337 HW 178 1342 77 3852400608
337 SW 203 1500 0 4130699424
342 HW 180 1371 77 3931234776
342 SW 199 1529 0 4242548292
347 HW 182 1392 77 3993529176
347 SW 194 1554 0 4335924876
352 HW 196 1420 77 4051298160
352 SW 204 1580 0 4413304500
357 HW 193 1447 77 4146082416
357 SW 195 1603 0 4495723800
362 HW 198 1470 78 4226809608
362 SW 191 1625 0 4597490472
367 HW 186 1492 83 4319294112
368 SW 190 1650 0 4740377496
372 HW 182 1516 83 4437106128
373 SW 205 1685 0 4806142056
378 HW 183 1541 83 4490854704
378 SW 207 1709 0 4842897264
383 HW 180 1563 83 4594824360
383 SW 210 1734 0 4891494576
388 HW 181 1584 83 4637376576
388 SW 204 1766 0 5041137216
393 HW 198 1611 83 4669597296
393 SW 225 1800 0 5120356944
398 HW 189 1624 83 4705534512
398 SW 230 1828 0 5159074728
403 HW 195 1648 83 4742563392
403 SW 214 1853 0 5329694114
408 HW 193 1674 83 4837424760
408 SW 196 1878 0 5445313850
413 HW 200 1685 96 4843137096
413 SW 189 1904 0 5539771514
418 HW 186 1703 98 4986893520
418 SW 183 1928 0 5608481330
423 HW 183 1726 98 5030328744
423 SW 182 1949 0 5754770354
428 HW 198 1749 98 5074618248
428 SW 177 1968 0 5806048322
