Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
12 HW 2 2 0 0
12 SW 43 43 0 0
17 HW 2 2 0 0
17 SW 99 99 0 0
22 HW 95 95 0 0
22 SW 155 155 0 0
27 HW 95 95 0 0
27 SW 206 206 0 0
32 HW 160 200 0 0
32 SW 252 256 0 300
37 HW 159 200 0 0
37 SW 217 315 0 73137252
42 HW 187 241 0 0
42 SW 279 383 0 74436060
47 HW 175 241 0 6909840
47 SW 281 466 0 157385979
52 HW 186 266 0 14150808
53 SW 322 527 0 159024987
57 HW 175 266 0 29066688
58 SW 349 598 0 213641451
62 HW 189 293 0 52511760
63 SW 416 692 0 217793643
67 HW 181 293 0 67415544
68 SW 473 797 0 270929859
72 HW 195 313 0 83563704
73 SW 528 880 0 285197091
77 HW 176 313 0 162615600
78 SW 567 986 0 348493947
82 HW 183 337 0 251645184
84 SW 602 1072 0 366364275
88 HW 171 337 0 316348200
89 SW 603 1157 0 436912863
93 HW 185 369 0 393872976
94 SW 644 1260 0 477481515
98 HW 168 369 0 508955832
99 SW 651 1354 0 581702163
103 HW 189 403 0 614621952
105 SW 687 1455 0 621550923
108 HW 172 403 0 708996456
110 SW 678 1543 0 787173891
113 HW 189 436 0 763378560
115 SW 732 1669 0 854451843
118 HW 169 436 0 924588000
120 SW 708 1768 0 1032908907
123 HW 184 474 0 1132717824
126 SW 731 1866 0 1109059275
128 HW 153 474 0 1489265568
131 SW 709 1970 0 1287981795
133 HW 188 530 0 1649206440
136 SW 712 2072 0 1449399891
138 HW 174 530 0 1814354640
141 SW 730 2190 0 1681156227
143 HW 188 561 0 1926727992
147 SW 727 2292 0 1879390011
148 HW 172 561 0 2085137208
152 SW 677 2380 0 2159123739
153 HW 191 598 0 2213307936
157 SW 658 2480 0 2365935159
158 HW 167 598 0 2458501416
162 SW 633 2576 0 2597476791
164 HW 192 641 0 2659979952
168 SW 658 2686 0 2739233019
169 HW 179 641 0 2775552696
173 SW 650 2785 0 2895440763
174 HW 195 670 0 2876354712
178 SW 650 2875 0 3035659107
179 HW 178 670 0 3109740984
183 SW 633 2974 0 3240722715
184 HW 162 670 0 3283608888
189 SW 660 3076 0 3362305659
189 HW 180 707 0 3431594376
194 SW 679 3181 0 3508438947
194 HW 169 707 0 3661571088
199 SW 703 3299 0 3608556027
199 HW 179 738 0 3800419560
204 HW 160 738 0 4037094432
204 SW 697 3404 0 3791736339
209 HW 173 778 0 4384880136
210 SW 671 3485 0 3918174315
214 HW 154 778 0 4637248056
215 SW 644 3588 0 4127027235
219 HW 177 827 0 4784433696
220 SW 655 3681 0 4227901827
224 HW 164 827 0 4928557536
225 SW 646 3782 0 4458297363
230 HW 184 865 0 5123171592
231 SW 657 3883 0 4588417059
235 HW 164 865 0 5293767528
236 SW 633 3974 0 4814458035
240 HW 175 902 0 5473222272
241 SW 636 4056 0 4902748251
245 HW 158 902 0 5683883184
246 SW 617 4155 0 5100581535
250 HW 186 946 0 5747220864
251 SW 639 4258 0 5214808599
255 HW 175 946 0 5873047992
257 SW 660 4364 0 5356756671
260 HW 187 974 0 6033988296
262 SW 683 4455 0 5453790903
265 HW 173 974 0 6164362008
267 SW 645 4539 0 5667277743
270 HW 193 1007 0 6300844200
272 SW 594 4577 0 5795194455
275 HW 182 1007 0 6452131896
278 SW 531 4623 0 5928174975
280 HW 172 1035 0 6738720912
283 SW 502 4669 0 6034045215
285 HW 163 1035 0 6811275744
288 SW 454 4722 0 6211157871
290 HW 184 1078 0 7013581344
293 SW 422 4768 0 6339325575
295 HW 173 1078 0 7103456136
298 SW 369 4798 0 6473805879
301 HW 167 1116 0 7308524160
303 SW 316 4833 0 6569574447
306 HW 143 1116 0 7531594056
308 SW 259 4873 0 6830895219
311 HW 180 1186 0 7724978856
314 SW 244 4904 0 6871314003
316 HW 171 1186 0 7791621768
319 SW 203 4928 0 7008162099
321 HW 156 1230 0 7927263288
324 SW 169 4950 0 7053959067
326 HW 105 1230 0 8197058520
329 SW 117 4974 0 7248010659
331 HW 189 1334 0 8371559952
334 SW 61 4993 0 7262427579
336 HW 169 1334 0 8475222672
339 SW 70 5010 0 7278684603
341 HW 165 1371 0 8538431832
344 SW 66 5028 0 7291060443
346 HW 71 1371 0 8616874392
349 SW 35 5034 0 7315049835
351 HW 86 1402 0 8779426488
354 SW 7 5039 0 7315096827
356 HW 58 1402 0 8930283264
359 SW 8 5040 0 7315096827
361 HW 52 1408 0 9018249912
364 SW 6 5044 0 7315105899
366 HW 14 1408 0 9089891496
369 SW 7 5045 0 7315105899
371 HW 14 1411 0 9143364888
374 SW 4 5045 0 7315110435
376 HW 7 1411 0 9143638560
379 SW 2 5045 0 7315110615
381 HW 5 1411 0 9154709424
384 SW 2 5045 0 7315110615
386 HW 2 1411 0 9154709424
389 SW 2 5045 0 7315110615
391 HW 2 1411 0 9154709424
394 SW 2 5045 0 7315110615
