  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          3.12213              61.8       4005272         563350
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          3.30137              52.2        691296         118426
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          4.52051              94.7       8031768         751690
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          7.57425              56.1       9132384        1722045
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          8.18762             120.7      13856240         991392
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          12.3798               100       1982928         181047
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          13.9874              89.6      18246576        2211283
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          14.8899              63.8       7031208        1246942
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          16.2766              81.6         46996           5899
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          16.2609              83.1       5481856         688036
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          20.4235              86.1       1212800         162856
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          22.0084              64.7       3714200         782109
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          32.0005             139.8       9694820         791417
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          32.0556             148.5      13228616         980401
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1          33.0684             128.7      15441976        1421068
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          34.4746             127.2        285008          26659
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1          35.9221              72.6       1661536         390055
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1          40.2953              80.1         84896          17105
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        1        0        1           41.621             147.4      11527664         937408
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        1        0        1          43.4523             152.9      10410372         781649
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        1        0        1          48.7013             161.2      26702824        1919362
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        1        0        1          48.8436              86.2       2086016         535625
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        1        0        1          48.8983              89.1       1405332         361480
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        1        0        1          54.3201             163.7       3564116         269804
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        1        0        1          55.3093             134.2      12258376        1312974
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        1        0        1          60.4245             145.8      21660608        2177616
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        1        0        1          63.0788               140       2169396         225622
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        1        0        1          63.3701             170.8       5587976         419242
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        1        0        1          64.2056             180.5       1879840         129874
0x004003272d754d11       10.0.0.4       10.0.0.3    10029    30029    17        0           0        1        0        1           65.963             168.8       3786968         322168
0x004003272e754e11       10.0.0.4       10.0.0.3    10030    30030    17        0           0        1        0        1          68.9287             169.2       2736380         240372
0x004003272f754f11       10.0.0.4       10.0.0.3    10031    30031    17        0           0        1        0        1           69.631               162       4849684         429322
0x0040032730755011       10.0.0.4       10.0.0.3    10032    30032    17        0           0        1        0        1          72.6408             172.6       6239856         512728
0x0040032731755111       10.0.0.4       10.0.0.3    10033    30033    17        0           0        1        0        1          73.5381             137.6       9229408        1307700
0x0040032732755211       10.0.0.4       10.0.0.3    10034    30034    17        0           0        1        0        1          74.6237             184.6      15560224        1181307
0x0040032733755311       10.0.0.4       10.0.0.3    10035    30035    17        0           0        1        0        1          75.4849             144.3       7778596         964561
0x0040032734755411       10.0.0.4       10.0.0.3    10036    30036    17        0           0        1        0        1          77.2406             144.7        829252         105705
0x0040032735755511       10.0.0.4       10.0.0.3    10037    30037    17        0           0        1        0        1          78.5309             142.8       8287972        1078652
0x0040032736755611       10.0.0.4       10.0.0.3    10038    30038    17        0           0        1        0        1          81.3679             207.5       2081468         140364
0x0040032737755711       10.0.0.4       10.0.0.3    10039    30039    17        0           0        1        0        1           86.966             216.9       1441716          93744
0x0040032738755811       10.0.0.4       10.0.0.3    10040    30040    17        0           0        1        0        1          88.1892             185.2      15798236        1376591
0x0040032739755911       10.0.0.4       10.0.0.3    10041    30041    17        0           0        1        0        1          89.8203             176.1        497248          49613
0x004003273a755a11       10.0.0.4       10.0.0.3    10042    30042    17        0           0        1        0        1          93.9809             211.1      15352532        1058621
0x004003273b755b11       10.0.0.4       10.0.0.3    10043    30043    17        0           0        1        0        1          94.4819             172.7      14618788        1548639
0x004003273c755c11       10.0.0.4       10.0.0.3    10044    30044    17        0           0        1        0        1          96.3496             165.2        992980         124804
