Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
10 HW 2 2 0 0
10 SW 12 12 0 0
15 HW 2 2 0 0
15 SW 36 36 0 0
20 HW 32 32 0 0
20 SW 52 52 0 0
25 HW 32 32 0 0
25 SW 71 71 0 0
30 HW 67 97 0 0
30 SW 75 83 0 6288
35 HW 66 97 0 0
35 SW 66 104 0 19276728
40 HW 96 161 0 0
40 SW 76 121 0 19287312
45 HW 90 161 0 84672
45 SW 63 139 0 42355896
50 HW 118 220 0 3973536
50 SW 73 157 0 42367992
55 HW 109 220 0 3981096
55 SW 71 181 0 58083720
60 HW 144 285 0 8689464
61 SW 85 207 0 58098960
65 HW 130 285 0 16358328
66 SW 80 227 0 83783304
70 HW 165 355 0 18419184
71 SW 91 249 0 83797092
75 HW 151 355 0 27332424
76 SW 79 268 0 117764172
81 HW 169 405 0 34311816
81 SW 110 302 0 117768708
86 HW 152 405 0 48758976
86 SW 101 331 0 148085820
91 HW 172 453 0 71543304
91 SW 130 369 0 148607460
96 HW 155 453 0 117013680
96 SW 118 401 0 172123776
101 HW 171 498 0 145259352
101 SW 133 429 0 173256264
106 HW 155 498 0 215627832
106 SW 127 466 0 203491728
111 HW 166 543 0 243885600
111 SW 143 496 0 203508540
116 HW 153 543 0 306849816
116 SW 140 536 0 247846428
121 HW 172 591 0 380839536
122 SW 155 569 0 247873644
126 HW 152 591 0 534954672
127 SW 145 601 0 274259556
131 HW 160 640 0 608153616
132 SW 156 635 0 276347748
136 HW 147 640 0 661093272
137 SW 139 663 0 317546724
141 HW 163 693 0 761388768
142 SW 140 683 0 317708508
146 HW 149 693 0 843292296
147 SW 127 713 0 347175876
152 HW 161 744 0 887828256
152 SW 134 747 0 351808764
157 HW 150 744 0 993591144
157 SW 134 787 0 390010956
162 HW 172 796 0 1036530432
162 SW 152 819 0 390439026
167 HW 156 796 0 1143823464
167 SW 146 858 0 412893858
172 HW 171 843 0 1208692800
173 SW 171 898 0 414523794
177 HW 159 843 0 1266668928
178 SW 137 920 0 453997578
182 HW 172 887 0 1305690624
183 SW 148 950 0 456705570
187 HW 152 887 0 1455277320
188 SW 132 985 0 493167570
192 HW 173 938 0 1483597080
193 SW 157 1020 0 493252242
197 HW 160 938 0 1524694752
198 SW 147 1051 0 525624162
202 HW 171 979 0 1612005192
203 SW 156 1083 0 525934122
207 HW 163 979 0 1658624688
208 SW 151 1124 0 554075466
212 HW 167 1020 0 1748780712
213 SW 162 1156 0 555359334
217 HW 155 1020 0 1875108312
218 SW 147 1195 0 601529766
223 HW 173 1067 0 1996186248
223 SW 157 1227 0 602361486
228 HW 157 1067 0 2095978248
228 SW 147 1257 0 623597526
233 HW 163 1110 0 2191630392
233 SW 150 1289 0 626610942
238 HW 149 1110 0 2233834848
239 SW 133 1320 0 668142558
243 HW 168 1161 0 2305497600
244 SW 148 1350 0 669668166
248 HW 156 1161 0 2380907088
249 SW 140 1383 0 703453806
253 HW 169 1208 0 2481689448
254 SW 146 1407 0 706990374
258 HW 157 1208 0 2560872888
259 SW 133 1442 0 742542330
263 HW 172 1251 0 2676696624
264 SW 146 1475 0 743903130
268 HW 165 1251 0 2731535352
269 SW 146 1508 0 783213618
273 HW 174 1289 0 2813582520
274 SW 155 1540 0 785353098
278 HW 155 1289 0 2913533280
279 SW 126 1558 0 826196754
283 HW 170 1338 0 2996310744
284 SW 146 1591 0 826842378
288 HW 160 1338 0 3091847976
290 SW 135 1624 0 856575858
293 HW 173 1383 0 3150496944
295 SW 153 1656 0 860166858
299 HW 159 1383 0 3274778808
300 SW 151 1702 0 892662882
304 HW 174 1425 0 3342570840
305 SW 163 1736 0 892820310
309 HW 159 1425 0 3461483592
310 SW 162 1774 0 929908158
314 HW 176 1468 0 3536515080
315 SW 167 1807 0 932133822
319 HW 161 1468 0 3622868424
320 SW 153 1838 0 966404814
324 HW 167 1513 0 3757321512
325 SW 163 1873 0 969989766
329 HW 152 1513 0 3840082344
330 SW 139 1899 0 1006385118
334 HW 170 1565 0 3870072864
335 SW 165 1948 0 1009100790
339 HW 153 1565 0 4016203128
341 SW 154 1984 0 1035506358
344 HW 179 1616 0 4078160352
346 SW 175 2014 0 1035630342
349 HW 168 1616 0 4162803624
351 SW 152 2045 0 1066478346
354 HW 174 1652 0 4229667288
356 SW 177 2089 0 1070811738
359 HW 161 1652 0 4294935792
361 SW 152 2120 0 1118916018
364 HW 179 1693 0 4367466432
366 SW 181 2169 0 1119407418
370 HW 161 1693 0 4467252384
371 SW 166 2200 0 1158489714
375 HW 170 1734 0 4528511064
376 SW 170 2223 0 1160641290
