Timestamp,IpOri,PortaOri,IpDest,PortaDest,?,Tempo,BitsEnv,Banda,Jitter,PctPerdido,PctEnv,%Perda,ForaOrdem
20190829110115,10.1.0.2,5561,10.1.0.1,5061,3,0.0-21.1,1002540,380927
20190829110116,10.1.0.1,5061,10.1.0.2,5561,3,0.0-21.0,999600,381217,0.157,2,682,0.293,0
20190829110126,10.1.0.2,5527,10.1.0.1,5027,3,0.0-44.0,6044640,1098750
20190829110126,10.1.0.1,5027,10.1.0.2,5527,3,0.0-44.0,6044640,1099618,0.386,0,4112,0.000,2
20190829110127,10.1.0.2,5592,10.1.0.1,5092,3,0.0-41.0,8183490,1596413
20190829110127,10.1.0.1,5092,10.1.0.2,5592,3,0.0-41.0,8183490,1597182,0.105,0,5567,0.000,2
20190829110129,10.1.0.2,5591,10.1.0.1,5091,3,0.0-46.0,40200090,6990842
20190829110129,10.1.0.1,5091,10.1.0.2,5591,3,0.0-46.0,40200090,6998672,0.092,0,27347,0.000,32
20190829110130,10.1.0.2,5532,10.1.0.1,5032,3,0.0-26.0,3826410,1176575
20190829110130,10.1.0.1,5032,10.1.0.2,5532,3,0.0-25.9,3826410,1179991,0.455,0,2603,0.000,7
20190829110149,10.1.0.2,5589,10.1.0.1,5089,3,0.0-67.0,26142480,3121150
20190829110149,10.1.0.1,5089,10.1.0.2,5589,3,0.0-67.0,26142480,3123175,0.101,0,17784,0.000,11
20190829110150,10.1.0.2,5542,10.1.0.1,5042,3,0.0-67.0,26648160,3181566
20190829110150,10.1.0.1,5042,10.1.0.2,5542,3,0.0-67.0,26648160,3183363,0.114,0,18128,0.000,9
20190829110152,10.1.0.2,5594,10.1.0.1,5094,3,0.0-39.0,13760670,2822139
20190829110153,10.1.0.1,5094,10.1.0.2,5594,3,0.0-39.0,13760670,2823897,0.079,0,9361,0.000,5
20190829110157,10.1.0.2,5537,10.1.0.1,5037,3,0.0-62.1,1231860,158719
20190829110157,10.1.0.1,5037,10.1.0.2,5537,3,0.0-62.1,1231860,158810,62.689,0,838,0.000,0
20190829110157,10.1.0.2,5524,10.1.0.1,5024,3,0.0-74.0,12078990,1305599
20190829110157,10.1.0.2,5549,10.1.0.1,5049,3,0.0-70.0,15565830,1778687
20190829110157,10.1.0.2,5575,10.1.0.1,5075,3,0.0-59.0,10741290,1456126
20190829110157,10.1.0.1,5024,10.1.0.2,5524,3,0.0-74.0,12078990,1306194,0.110,0,8217,0.000,2
20190829110157,10.1.0.1,5049,10.1.0.2,5549,3,0.0-70.0,15565830,1779411,0.089,0,10589,0.000,4
20190829110158,10.1.0.1,5075,10.1.0.2,5575,3,0.0-59.0,10739820,1457436,0.079,1,7307,0.014,6
20190829110158,10.1.0.2,5579,10.1.0.1,5079,3,0.0-69.0,119296380,13831152
20190829110158,10.1.0.1,5079,10.1.0.2,5579,3,0.0-69.0,119296380,13834148,0.086,0,81154,0.000,18
20190829110200,10.1.0.2,5508,10.1.0.1,5008,3,0.0-57.0,21050400,2954236
20190829110200,10.1.0.1,5008,10.1.0.2,5508,3,0.0-57.0,21050400,2956349,0.089,0,14320,0.000,9
20190829110201,10.1.0.2,5569,10.1.0.1,5069,3,0.0-77.2,751170,77823
20190829110201,10.1.0.1,5069,10.1.0.2,5569,3,0.0-77.2,751170,77874,62.588,0,511,0.000,0
20190829110202,10.1.0.2,5554,10.1.0.1,5054,3,0.0-75.0,13998810,1492990
20190829110202,10.1.0.2,5577,10.1.0.1,5077,3,0.0-65.0,39347490,4842492
20190829110202,10.1.0.1,5077,10.1.0.2,5577,3,0.0-65.0,39347490,4844352,0.080,0,26767,0.000,10
20190829110202,10.1.0.1,5054,10.1.0.2,5554,3,0.0-75.0,13997340,1493793,0.162,1,9523,0.011,2
20190829110203,10.1.0.2,5516,10.1.0.1,5016,3,0.0-79.0,15118950,1530879
20190829110203,10.1.0.1,5016,10.1.0.2,5516,3,0.0-79.0,15118950,1531181,0.135,0,10285,0.000,0
20190829110204,10.1.0.2,5574,10.1.0.1,5074,3,0.0-59.0,42180180,5719036
20190829110204,10.1.0.1,5074,10.1.0.2,5574,3,0.0-59.0,42180180,5722548,0.114,0,28694,0.000,17
20190829110208,10.1.0.2,5563,10.1.0.1,5063,3,0.0-38.0,15557010,3274745
20190829110209,10.1.0.1,5063,10.1.0.2,5563,3,0.0-38.0,15557010,3278924,0.129,0,10583,0.000,13
20190829110209,10.1.0.2,5557,10.1.0.1,5057,3,0.0-82.0,43707510,4263933
20190829110209,10.1.0.1,5057,10.1.0.2,5557,3,0.0-82.0,43706040,4265308,0.099,1,29733,0.003,9
20190829110211,10.1.0.2,5597,10.1.0.1,5097,3,0.0-69.1,2281440,264191
20190829110211,10.1.0.1,5097,10.1.0.2,5597,3,0.0-69.1,2281440,264304,62.616,0,1552,0.000,0
20190829110213,10.1.0.2,5562,10.1.0.1,5062,3,0.0-54.1,2062410,305151
20190829110214,10.1.0.1,5062,10.1.0.2,5562,3,0.0-54.0,2062410,305527,0.099,0,1403,0.000,1
20190829110214,10.1.0.2,5595,10.1.0.1,5095,3,0.0-86.0,38860920,3614716
20190829110214,10.1.0.1,5095,10.1.0.2,5595,3,0.0-86.0,38859450,3616231,0.084,1,26436,0.004,11
20190829110218,10.1.0.2,5587,10.1.0.1,5087,3,0.0-92.0,94410750,8209402
20190829110218,10.1.0.1,5087,10.1.0.2,5587,3,0.0-92.0,94410750,8210842,0.103,0,64225,0.000,12
20190829110219,10.1.0.2,5521,10.1.0.1,5021,3,0.0-86.1,2732730,253951
20190829110219,10.1.0.1,5021,10.1.0.2,5521,3,0.0-86.1,2732730,253993,0.232,0,1859,0.000,0
20190829110219,10.1.0.2,5583,10.1.0.1,5083,3,0.0-94.0,11035290,939007
20190829110219,10.1.0.2,5578,10.1.0.1,5078,3,0.0-42.0,3297210,627711
20190829110220,10.1.0.1,5078,10.1.0.2,5578,3,0.0-42.0,3297210,628078,0.231,0,2243,0.000,0
20190829110220,10.1.0.1,5083,10.1.0.2,5583,3,0.0-94.0,11035290,939379,0.174,0,7507,0.000,0
20190829110220,10.1.0.2,5505,10.1.0.1,5005,3,0.0-61.0,58514820,7673850
20190829110220,10.1.0.2,5572,10.1.0.1,5072,3,0.0-83.0,52909710,5099517
20190829110220,10.1.0.1,5072,10.1.0.2,5572,3,0.0-83.0,52909710,5100752,0.104,0,35993,0.000,8
