Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
6 HW 22 22 0 0
6 SW 23 23 0 0
11 HW 51 51 0 0
11 SW 56 56 0 0
16 HW 77 77 0 0
16 SW 84 84 0 0
21 HW 105 105 0 0
21 SW 110 110 0 0
26 HW 133 133 0 0
26 SW 135 139 0 360
31 HW 160 162 0 592704
31 SW 159 170 0 9727056
36 HW 189 195 0 4100544
36 SW 192 202 0 9727056
41 HW 198 214 18 9900576
41 SW 221 243 0 16992216
46 HW 200 224 46 18966528
47 SW 242 278 0 25613640
51 HW 200 236 77 47283264
52 SW 276 321 0 52330680
57 HW 200 245 113 62670888
57 SW 287 363 0 87836976
62 HW 199 266 132 92029392
62 SW 310 409 0 139385592
67 HW 201 283 156 128548728
67 SW 337 451 0 175371312
72 HW 199 294 189 187438104
72 SW 367 501 0 213569148
77 HW 201 309 208 215006400
77 SW 381 549 0 304918140
82 HW 199 327 223 284461632
82 SW 405 597 0 361802604
87 HW 198 340 249 362544336
87 SW 409 641 0 480561132
92 HW 200 355 269 413200872
93 SW 404 686 0 656219244
97 HW 200 372 291 459451440
98 SW 411 737 0 773576148
102 HW 198 385 329 551523168
103 SW 438 799 0 831204516
107 HW 198 408 347 697093992
108 SW 452 861 0 996957516
112 HW 200 427 369 782508384
113 SW 450 910 0 1109641188
117 HW 193 444 389 953181432
118 SW 445 961 0 1233520860
122 HW 200 470 400 1082979072
124 SW 439 1022 0 1412599116
128 HW 200 488 418 1173380040
129 SW 439 1076 0 1591297860
133 HW 197 511 435 1292611824
134 SW 430 1122 0 1871243148
138 HW 202 533 448 1371093696
139 SW 416 1169 0 2169214500
143 HW 199 548 472 1479487464
144 SW 405 1225 0 2328450780
148 HW 199 571 484 1614329136
149 SW 428 1284 0 2423877636
153 HW 201 585 506 1649446848
154 SW 441 1339 0 2633247480
158 HW 200 604 543 1779427440
160 SW 440 1403 0 2934938532
163 HW 200 623 566 1865130624
165 SW 443 1459 0 3134418204
168 HW 200 629 596 1890299376
170 SW 448 1519 0 3249800436
173 HW 200 655 609 2009212128
175 SW 430 1565 0 3431568540
178 HW 200 679 618 2086726320
180 SW 430 1606 0 3568976196
183 HW 200 687 643 2117303496
185 SW 425 1664 0 3731336268
188 HW 198 713 647 2216189808
190 SW 426 1707 0 3866891604
194 HW 200 730 669 2278738224
196 SW 426 1761 0 3987063852
199 HW 200 736 691 2313304056
201 SW 429 1814 0 4140630312
204 HW 196 764 703 2523458448
206 SW 425 1863 0 4288239492
209 HW 200 785 716 2580944688
211 SW 403 1911 0 4538472468
214 HW 200 798 737 2710219176
216 SW 393 1964 0 4765045668
219 HW 196 826 752 2924235216
221 SW 385 2006 0 4885547532
224 HW 195 844 771 3025622376
226 SW 390 2059 0 5040102660
229 HW 199 860 797 3151186416
232 SW 392 2116 0 5211870576
234 HW 189 886 806 3334991184
237 SW 406 2165 0 5333211600
239 HW 202 907 830 3396638448
242 SW 409 2217 0 5501238648
244 HW 199 920 856 3476697336
247 SW 403 2277 0 5775376524
249 HW 187 932 868 3587570784
252 SW 386 2300 0 5923508676
254 HW 179 950 868 3690832824
257 SW 361 2328 0 6060193596
259 HW 178 958 868 3742730712
262 SW 329 2352 0 6252279588
265 HW 169 968 868 3849547464
267 SW 311 2379 0 6473592540
270 HW 142 979 868 3950970912
273 SW 275 2401 0 6736730436
275 HW 136 985 868 3978974664
278 SW 252 2422 0 6927051924
280 HW 123 994 868 4068664992
283 SW 208 2433 0 7130854524
285 HW 108 1001 868 4135772088
288 SW 176 2444 0 7236665796
290 HW 100 1005 868 4145654520
293 SW 148 2458 0 7374409176
295 HW 89 1012 868 4262197968
298 SW 142 2470 0 7524319440
300 HW 82 1019 868 4289915952
303 SW 127 2477 0 7579938480
305 HW 82 1027 868 4340483280
308 SW 115 2493 0 7745392104
310 HW 79 1038 868 4417890120
313 SW 104 2506 0 7882426176
315 HW 73 1046 868 4468123296
318 SW 100 2517 0 7978158456
320 HW 60 1049 868 4583280240
323 SW 80 2528 0 8169544392
325 HW 47 1058 868 4667418504
328 SW 61 2533 0 8296177596
330 HW 34 1061 868 4725179928
333 SW 46 2536 0 8379758052
335 HW 29 1062 868 4817929032
338 SW 26 2540 0 8527318668
340 HW 12 1063 868 4984699608
343 SW 18 2542 0 8631852300
345 HW 6 1063 868 5004592992
349 SW 14 2544 0 8658939780
350 HW 4 1063 868 5022080784
354 SW 8 2544 0 8734479420
355 HW 2 1063 868 5025810888
359 SW 4 2544 0 8756101020
360 HW 2 1063 868 5025810888
364 SW 2 2544 0 8756101200
365 HW 2 1063 868 5025810888
369 SW 2 2544 0 8756101200
370 HW 2 1063 868 5025810888
