Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
12 HW 2 2 0 0
12 SW 23 23 0 0
17 HW 2 2 0 0
17 SW 50 50 0 0
22 HW 46 46 0 0
22 SW 77 77 0 0
27 HW 46 46 0 0
27 SW 93 93 0 0
32 HW 89 133 0 0
32 SW 118 126 0 4776
37 HW 87 133 0 0
37 SW 107 158 0 30987168
42 HW 151 238 0 0
42 SW 131 187 0 30994728
47 HW 146 238 0 811944
47 SW 124 221 0 70187280
52 HW 175 293 0 1003968
53 SW 165 264 0 71900376
57 HW 163 293 0 3652992
58 SW 133 295 0 129713208
62 HW 182 330 0 11689272
63 SW 169 341 0 131609256
67 HW 173 330 0 27222048
68 SW 175 392 0 160753176
73 HW 187 357 0 39765600
73 SW 205 436 0 162771816
78 HW 179 357 0 50550696
78 SW 215 484 0 211412856
83 HW 182 378 0 96024096
83 SW 240 531 0 214702968
88 HW 169 378 0 133707672
88 SW 232 566 0 262568352
93 HW 188 410 0 159248376
93 SW 261 615 0 271277472
98 HW 177 410 0 230587560
98 SW 256 660 0 317165160
103 HW 186 433 0 279825840
103 SW 293 716 0 318832896
108 HW 165 433 0 409697568
109 SW 290 780 0 404628432
113 HW 181 469 0 471852864
114 SW 309 820 0 411421848
118 HW 166 469 0 584038728
119 SW 308 869 0 459506652
123 HW 160 504 0 771079176
124 SW 314 921 0 475296468
128 HW 148 504 0 829613232
129 SW 321 979 0 527719020
133 HW 173 560 0 981814176
134 SW 356 1048 0 543853572
138 HW 155 560 0 1153095048
139 SW 333 1096 0 614872212
143 HW 179 605 0 1261587096
144 SW 346 1162 0 653237700
149 HW 160 605 0 1438152408
150 SW 337 1225 0 744485568
154 HW 181 648 0 1538423712
155 SW 353 1280 0 771195048
159 HW 164 648 0 1633827888
160 SW 318 1333 0 855457476
164 HW 178 690 0 1734206544
165 SW 319 1378 0 902226660
169 HW 165 690 0 1866813480
170 SW 308 1429 0 964779612
174 HW 172 727 0 1947289680
175 SW 320 1489 0 987128484
179 HW 160 727 0 2068000200
180 SW 302 1536 0 1089456108
184 HW 185 770 0 2191244832
186 SW 324 1584 0 1098323988
189 HW 174 770 0 2281898304
