  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          2.20323             131.5      17502220        1095628
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          4.66598              53.7       3147216         555382
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          7.76626             100.3       2563556         222352
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          7.88699             126.5      10408856         742740
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          9.67397             138.9      20740396        1378946
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          13.9966              84.3       7586064         919475
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          15.0079             106.9       9153608         861595
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          17.3908             130.2      22227592        1579095
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1           21.148               111       1308308         117796
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          22.9644             129.1      11421544         941637
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          26.3616             139.4        673104          51957
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          27.8156             102.9      16509240        1829673
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          31.0483             100.5       5374220         623534
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          34.7045              79.8       3642948         825701
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1            34.89             150.3      20026360        1391806
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          35.1097              90.7        733744         106939
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1           35.336               101       8406220        1039987
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1          37.2199              88.8       3720264         695699
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        1        0        1          38.4123             127.3        354744          34784
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        0        0        1          40.6525               157       7824076         572419
